geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00066373,11,43.3,32.3,13.4
E00066378,21.8,51.8,20,6.4
E00066380,16,42,34.4,7.6
E00066383,11.8,37.8,37.8,12.6
E00066385,17.7,46,28.2,8.1
E00066386,10.6,50,33.3,6.1
E00066387,10,55,27.1,7.9
E00066388,8.1,34.4,42.5,15
E00066389,6.9,29.4,46.3,17.5
E00066390,7.1,37,41.6,14.3
E00066391,16.1,55.6,24.2,4
E00066438,9.3,38,38.7,14
E00066439,15.4,44.4,26.5,13.6
E00066441,10.2,47.7,35.2,7
E00066442,14.5,56.5,25,4
E00066445,8.5,41.1,35.7,14.7
E00066446,30,43.6,21.8,4.5
E00066447,11.9,43.8,30.7,13.6
E00066448,7.6,39.8,36.4,16.1
E00066449,14.9,45.4,31.9,7.8
E00066450,3,38.9,47.3,10.8
E00066451,15,34.5,36.3,14.2
E00066452,17.2,41.8,30.6,10.4
E00066453,10.7,52.5,30.3,6.6
E00066454,12.2,48.8,30.1,8.9
E00066455,19.7,33.9,31.5,15
E00066456,22.9,37.6,26.6,12.8
E00066457,9.3,41.5,39.8,9.3
E00066458,4.1,36.1,43.4,16.4
E00066459,7.7,42.6,34.8,14.8
E00066460,18.7,44.7,25.2,11.4
E00066461,14,37.1,28.7,20.3
E00066462,28.9,29.8,28.9,12.4
E00066463,16.5,44.3,32.3,7
E00066464,12.7,44,34.3,9
E00066465,18.2,40.9,33.6,7.3
E00066466,15.3,47.3,29.8,7.6
E00066468,6.2,43.4,38.9,11.5
E00066470,10.4,41,38.7,9.8
E00066550,11.2,44,26.7,18.1
E00066551,20.8,48.2,21.4,9.5
E00066552,19.5,48.1,27.8,4.5
E00066553,11.4,44.7,35.8,8.1
E00066554,14.2,41.7,33.3,10.8
E00066555,7.9,41.7,41.7,8.7
E00066556,22.5,42.9,27.2,7.3
E00066557,11.3,46.8,30.5,11.3
E00066558,50,37.5,12.5,0
E00066559,15.3,45.2,32.3,7.3
E00066560,21.6,48.8,22.4,7.2
E00066561,11.8,35.3,37,16
E00066562,18,46.8,23.7,11.5
E00066563,16.8,51.9,23.7,7.6
E00066564,9.2,45,37.5,8.3
E00066565,7.4,44.6,33.1,14.9
E00066568,10.2,41.4,38.9,9.6
E00066569,8.9,37.1,42.7,11.3
E00066570,17.4,47,28,7.6
E00066571,7.6,42.9,36.1,13.4
E00066572,23.9,46.8,22,7.3
E00066573,9.7,46,38.7,5.6
E00066574,9.7,35.5,45.2,9.7
E00066575,17.6,46.3,30.6,5.6
E00066576,54.5,32.5,10.6,2.4
E00066577,9.4,43.8,38.3,8.6
E00066578,9.7,54,21.8,14.5
E00066579,27.6,44.1,19.7,8.7
E00066580,27.4,41.6,25.7,5.3
E00066664,2.9,35.2,39,22.9
E00066665,4.9,30.1,42.9,22.1
