geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00066373,98.5,1.5
E00066378,96.7,3.3
E00066380,94.8,5.2
E00066383,94.2,5.8
E00066385,94.8,5.2
E00066386,99.3,0.7
E00066387,97.7,2.3
E00066388,96.6,3.4
E00066389,96,4
E00066390,94.9,5.1
E00066391,99.6,0.4
E00066438,97.4,2.6
E00066439,99.1,0.9
E00066441,96.6,3.4
E00066442,99.6,0.4
E00066445,96.6,3.4
E00066446,97.4,2.6
E00066447,95.7,4.3
E00066448,96.4,3.6
E00066449,95.7,4.3
E00066450,97.6,2.4
E00066451,97.9,2.1
E00066452,95.7,4.3
E00066453,97.7,2.3
E00066454,98.3,1.7
E00066455,96.5,3.5
E00066456,93.1,6.9
E00066457,94.6,5.4
E00066458,90.9,9.1
E00066459,97.1,2.9
E00066460,92.8,7.2
E00066461,94.2,5.8
E00066462,94.8,5.2
E00066463,97.9,2.1
E00066464,96.8,3.2
E00066465,96.1,3.9
E00066466,97.7,2.3
E00066468,97.3,2.7
E00066470,99.3,0.7
E00066550,97.9,2.1
E00066551,95.6,4.4
E00066552,98,2
E00066553,93.3,6.7
E00066554,95.8,4.2
E00066555,96.3,3.7
E00066556,96.4,3.6
E00066557,97.3,2.7
E00066558,94,6
E00066559,92.5,7.5
E00066560,98.7,1.3
E00066561,97.7,2.3
E00066562,96.6,3.4
E00066563,98.5,1.5
E00066564,97.3,2.7
E00066565,98.4,1.6
E00066568,96.4,3.6
E00066569,95,5
E00066570,91.6,8.4
E00066571,97.1,2.9
E00066572,88.1,11.9
E00066573,97.6,2.4
E00066574,98.7,1.3
E00066575,96.8,3.2
E00066576,95.4,4.6
E00066577,98.5,1.5
E00066578,97.5,2.5
E00066579,98.3,1.7
E00066580,94,6
E00066664,99.2,0.8
E00066665,95.4,4.6
E00066666,98.1,1.9
E00066667,95.4,4.6
E00066668,99.6,0.4
E00066669,98.3,1.7
E00066670,98.8,1.2
E00066671,96.2,3.8
E00066672,94.2,5.8
E00066674,95.3,4.7
E00066675,94.6,5.4
E00066676,98.2,1.8
E00066677,98.3,1.7
E00066678,100,0
E00066679,98.1,1.9
E00066680,95.3,4.7
E00066681,96,4
E00066682,99,1
E00066683,96.3,3.8
E00066684,95,5
E00066685,97.8,2.2
E00066686,97.9,2.1
E00066716,95.6,4.4
E00066717,94.9,5.1
E00066719,95.5,4.5
E00066720,95.9,4.1
E00066729,86.3,13.7
E00066734,94.6,5.4
E00066735,96.3,3.7
E00132169,98.5,1.5
E00132170,97.5,2.5
E00132171,97.6,2.4
E00132172,94,6
E00132173,98.9,1.1
E00132174,95,5
E00132175,97,3
E00132249,95.5,4.5
E00132250,94,6
E00132251,96.3,3.7
E00132252,98.3,1.7
E00132253,96.8,3.2
E00132255,96.1,3.9
E00132256,99,1
E00132257,96.4,3.6
E00132258,96.5,3.5
E00132259,97.8,2.2
E00132260,96.7,3.3
E00132304,95.7,4.3
E00132314,96.6,3.4
E00132317,98,2
E00132318,97.2,2.8
E00132321,99.4,0.6
E00132360,94.5,5.5
E00132361,93.2,6.8
E00132362,99,1
E00132364,97.6,2.4
E00132365,97.3,2.7
E00132366,93.8,6.2
E00132367,96.8,3.2
E00132376,96.5,3.5
E00132377,98,2
E00132378,95.6,4.4
E00132379,94.7,5.3
E00132380,95.6,4.4
E00132381,97.4,2.6
E00132382,96.6,3.4
E00132385,95.3,4.7
E00132386,89.2,10.8
E00132388,97.5,2.5
E00132422,94.3,5.7
E00132424,93.9,6.1
E00132426,95.8,4.2
E00132427,93.5,6.5
E00132437,97,3
E00132438,94.6,5.4
E00132439,98.1,1.9
E00132443,90.4,9.6
E00132444,90.2,9.8
E00132543,97.9,2.1
E00132544,98.3,1.7
E00132545,96.6,3.4
E00132546,96.5,3.5
E00132547,97.6,2.4
E00132548,98.6,1.4
E00133943,92.7,7.3
E00133944,95.4,4.6
E00133945,96.5,3.5
E00133946,94.4,5.6
E00133947,98.1,1.9
E00133948,96.5,3.5
E00133949,94.4,5.6
E00133950,92.1,7.9
E00133951,96.2,3.8
E00133953,94.1,5.9
E00134068,94.2,5.8
E00134069,98.3,1.7
E00134070,91.5,8.5
E00134071,96.6,3.4
E00134073,96.2,3.8
E00134075,94.5,5.5
E00134076,98.4,1.6
E00134077,95.8,4.2
E00134078,95.6,4.4
E00134079,95.3,4.7
E00134080,95.2,4.8
E00134081,97.6,2.4
E00134082,97.7,2.3
E00134083,97.2,2.8
E00134084,97.7,2.3
E00134085,96,4
E00134206,95.7,4.3
E00134208,95.8,4.2
E00134209,94.8,5.2
E00134210,99.6,0.4
E00134211,96.7,3.3
E00134212,97,3
E00134213,92.6,7.4
E00134214,98.4,1.6
E00168571,97.4,2.6
E00168572,99.2,0.8
E00168573,95.1,4.9
E00169349,95.9,4.1
E00173596,91.2,8.8
E00173597,95.6,4.4
E00173598,92.4,7.6
E00173599,96.8,3.2
E00173603,97.4,2.6
E00185326,94.8,5.2
E00185343,97.6,2.4
E00185388,98.2,1.8
E00185405,96.5,3.5
E00185429,93.9,6.1
E00185430,95.4,4.6
E00189233,94.9,5.1
E00189247,98.3,1.7
E00189253,89.3,10.7
E00189255,89.4,10.6
E00189262,86.3,13.7
E00189290,94.1,5.9
E00189292,92.8,7.2
E00189294,96.4,3.6
E00189308,88.8,11.2
E00189310,86.9,13.1
E00189312,93.9,6.1
