geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00066373,0,0,0,100,0
E00066378,0.5,0,0,99,0.5
E00066380,1.8,0.4,0.4,97.5,0
E00066383,1.7,0,1.4,94.9,2
E00066385,0.4,0,1.3,97,1.3
E00066386,0,0,0,100,0
E00066387,0.8,0,0.8,98.5,0
E00066388,0.3,0,1,97.9,0.8
E00066389,1.4,0,0.7,96.5,1.4
E00066390,0.5,0,1.3,98.1,0
E00066391,0.4,0,0.4,99.2,0
E00066438,0.5,0,0,99.5,0
E00066439,0.3,0,0,98.8,0.9
E00066441,0.4,0,1.5,98.1,0
E00066442,0,0,0,100,0
E00066445,0,1.3,0.9,96.9,0.9
E00066446,3.1,0,0,96.9,0
E00066447,1.6,0,1.1,97,0.3
E00066448,0,0.7,1.1,98.2,0
E00066449,0.4,0,0,99.6,0
E00066450,1.6,0,0.6,97.6,0.2
E00066451,0,0,0,97.9,2.1
E00066452,3.4,0.3,0.3,95.3,0.6
E00066453,0,0,0.8,99.2,0
E00066454,0,0,0.8,99.2,0
E00066455,1,2.1,0.3,95.9,0.7
E00066456,0,0,0.9,95.9,3.2
E00066457,2.7,0,0,96.9,0.4
E00066458,9.5,3,2.1,85.1,0.3
E00066459,1.1,0,0.5,96,2.4
E00066460,2.8,4,2,90.9,0.4
E00066461,0,1.9,4.2,91.6,2.3
E00066462,4.3,0,3.4,92.3,0
E00066463,0,0,0.3,99.7,0
E00066464,0,0,1.4,98.2,0.4
E00066465,1,0.3,1,97.6,0
E00066466,0.8,0.4,0.8,96.1,1.9
E00066468,0.4,1.5,1.5,96.5,0
E00066470,0.5,0.2,0.5,98.8,0
E00066550,0,0,0.8,99.2,0
E00066551,0.3,0.9,0.9,97.4,0.6
E00066552,2.4,0,0,97.6,0
E00066553,3.7,1.4,1,93.9,0
E00066554,0,0.8,1.2,98.1,0
E00066555,0,0.4,0,99.6,0
E00066556,2.8,0,2.1,94.9,0.2
E00066557,2,0,0,98,0
E00066558,0,0,1,99,0
E00066559,4.5,1.5,0,94,0
E00066560,0,0,0,100,0
E00066561,0.4,0,0.4,98.8,0.4
E00066562,0.4,1.1,1.9,96.6,0
E00066563,0.4,0.4,0,99.2,0
E00066564,1.9,0,0.8,97,0.4
E00066565,0.4,0,0,99.2,0.4
E00066568,2.8,0.3,2.2,93.9,0.8
E00066569,1.8,1.8,1.4,94.9,0
E00066570,2.4,0,0.4,97.2,0
E00066571,0.4,1.4,0,98.2,0
E00066572,4.8,4.4,1.3,87.7,1.8
E00066573,0.3,0,0,99.3,0.3
E00066574,0.3,1,0.3,98.4,0
E00066575,0,0,0.7,99.3,0
E00066576,0,1,2.6,95.3,1
E00066577,0.7,0,0,99.3,0
E00066578,2.9,0,1.1,96,0
E00066579,0,0,0.7,99.3,0
E00066580,1.5,0.4,1.1,96.6,0.4
E00066664,0.4,0,0.4,99.2,0
E00066665,2.4,0.3,1.9,95.1,0.3
E00066666,1,0.3,0.6,98.1,0
E00066667,0.7,0.4,0.4,98.6,0
E00066668,0,0,0,100,0
E00066669,0.7,0,0,99.3,0
E00066670,0,0,0,100,0
E00066671,1.6,0,0.4,98.1,0
E00066672,0.4,0.4,2.1,97.1,0
E00066674,2.3,0,0,97.7,0
E00066675,1.6,0.3,2.3,94.8,1
E00066676,4.3,0,0,95.7,0
E00066677,0.3,0.3,0.7,98.6,0
E00066678,0.9,0,0.6,98.5,0
E00066679,0.4,0,0,99.6,0
E00066680,2,0,0.3,97.7,0
E00066681,0.4,0,0,99.6,0
E00066682,0,0,0,99.5,0.5
E00066683,0.8,1.7,0.8,96.7,0
E00066684,0,0,0.3,97.6,2
E00066685,0.4,0,0.7,97.8,1.1
E00066686,0.3,0,0.3,99,0.3
E00066716,4.9,0.5,0,94.2,0.3
E00066717,0,0.9,5.1,94,0
E00066719,0,0,0.5,99.5,0
E00066720,0,0,0,100,0
E00066729,4.9,1.6,0.8,92.7,0
E00066734,4.4,0.3,0,94.6,0.6
E00066735,1.7,0.8,0,97.5,0
E00132169,0,0,0,100,0
E00132170,0.3,0.3,0.8,98.4,0.3
E00132171,0,0,0,100,0
E00132172,0,0.8,0,99.2,0
E00132173,1.8,0,1.1,97.1,0
E00132174,0.4,0,0,99.6,0
E00132175,2,0.3,2,95.8,0
E00132249,1.4,1,1.7,95.2,0.7
E00132250,5.4,0,0.3,93.6,0.6
E00132251,2.4,0,0.7,96.9,0
E00132252,0.3,0,0.3,99.3,0
E00132253,0,0.7,2.5,96.8,0
E00132255,1.3,1,0.3,97.1,0.3
E00132256,0.3,0,0.3,99.3,0
E00132257,1.6,0,0,98.4,0
E00132258,1.5,0,2.7,95.4,0.4
E00132259,0,0,0,100,0
E00132260,0.7,0,0.4,98.9,0
E00132304,1.1,0.7,1.8,96.5,0
E00132314,1.7,0.6,1.1,96.6,0
E00132317,0,0,0,100,0
E00132318,1,0,0.8,97.9,0.3
E00132321,0.6,0,0,99.4,0
E00132360,2,0.9,3.1,94,0
E00132361,1.9,0.6,0.6,96.9,0
E00132362,0.3,0,2.6,97,0
E00132364,0.4,0,0.4,99.2,0
E00132365,1.4,0,0,98.6,0
E00132366,4.5,0,0,95.5,0
E00132367,0.4,0,2.2,97.5,0
E00132376,0,0,1,99,0
E00132377,1.5,0,0,98.5,0
E00132378,0.3,0,1,97.3,1.4
E00132379,1.2,0.8,0.8,94.7,2.4
E00132380,1,0.5,1.5,97,0
E00132381,0.3,0,0.6,98.9,0.3
E00132382,0.7,0,0.7,98.6,0
E00132385,1.5,0,2.2,96.3,0
E00132386,8,0,0.3,90.6,1
E00132388,0,0.4,3.7,95.9,0
E00132422,0,1.3,2.7,96,0
E00132424,0.7,0,2.8,96.1,0.4
E00132426,0.4,0.4,0.8,98.5,0
E00132427,0.3,0.7,2.1,95.9,1
E00132437,0,0,0.4,99.6,0
E00132438,3,0,2.4,94.6,0
E00132439,0,0.4,0,99.6,0
E00132443,0,0,2.5,97.1,0.3
E00132444,2.8,0,0.5,96.7,0
E00132543,0.4,0,0,98.8,0.8
E00132544,0,0,2.1,97.9,0
E00132545,0,1.1,1.1,97.8,0
E00132546,0.6,0,0.3,98.4,0.6
E00132547,0.4,0,0.4,98.8,0.4
E00132548,0,0,0.4,99.6,0
E00133943,1.7,0.3,2.7,95.3,0
E00133944,2.3,0,0.6,96.8,0.4
E00133945,1,0.6,1,97.1,0.3
E00133946,2,0,0.4,97.6,0
E00133947,0,0.3,2.3,96.4,1
E00133948,0.8,0.4,0.8,98,0
E00133949,1.6,0,0.7,97.6,0
E00133950,1.9,1.9,0.8,95.5,0
E00133951,0.3,0.3,0,99.4,0
E00133953,1.9,0,0,97.8,0.4
E00134068,0.9,0.5,1.8,96.8,0
E00134069,0,0,0,100,0
E00134070,0.7,0,1.3,98,0
E00134071,0.4,0,1.9,97,0.8
E00134073,0.9,0.2,2,95.3,1.6
E00134075,0,0.4,0.4,97.9,1.3
E00134076,0.3,0,2.6,97.1,0
E00134077,0.4,0,0.4,99.3,0
E00134078,0.7,0,2.6,94.8,1.8
E00134079,2.1,0,1,96.9,0
E00134080,1,0,0.3,98.4,0.3
E00134081,1.2,0,0.9,97.9,0
E00134082,0,0,1.1,98.9,0
E00134083,0,0.4,0.4,99.3,0
E00134084,0.4,0,0,99.6,0
E00134085,1.3,0,0,98.2,0.4
E00134206,0,0.5,0,99.5,0
E00134208,1.8,0,0.3,97.6,0.3
