areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00015204,40.8,6.6,42.5,10.1
E00015205,28.2,3.6,58.6,9.5
E00015206,39.5,9.3,33.3,17.9
E00015229,22,1.8,64.2,11.9
E00015230,21.5,8.5,62.3,7.7
E00015231,27.6,6,55.3,11.1
E00015232,30.4,7.8,51.1,10.7
E00015234,22.9,2,69.2,6
E00015235,23.3,4.7,63.6,8.3
E00015236,45.2,4.8,34.9,15.1
E00015237,27.7,4.5,58.9,8.9
E00015238,41.6,6.2,34.5,17.7
E00015239,40.3,7.3,35,17.5
E00015240,31.9,6.8,50.8,10.5
E00015241,32.4,7.3,48.2,12.1
E00015242,44.9,9.1,28.9,17.1
E00015243,50.4,8.7,25.2,15.7
E00015244,33.5,4.2,53.2,9.1
E00015245,54.9,7.5,23.3,14.3
E00015246,33.5,9.1,41.1,16.3
E00015247,45.5,9.7,28.4,16.4
E00015249,30.4,4.7,52.9,12.1
E00015435,23.6,4.3,62.9,9.3
E00015436,33.3,10,40,16.7
E00015437,39,10,34.3,16.7
E00015438,24.5,6.1,61.2,8.2
E00015439,32.7,8.6,46.9,11.7
E00015440,33.3,10.7,44,11.9
E00015443,19,8,62.6,10.4
E00015444,37.7,8.8,41.2,12.3
E00015445,29.9,9.8,48.8,11.6
E00015446,26.1,6.1,57,10.9
E00015447,40.3,9.7,28.6,21.4
E00015448,22,7.9,63,7.1
E00015450,40.9,10.6,31.8,16.7
E00015451,37.5,8.9,37.5,16.1
E00015452,37.7,8.9,39.7,13.7
E00015475,30.3,7.3,46.1,16.4
E00015476,18.9,7.2,67.2,6.7
E00015477,24.1,7,60.1,8.9
E00015478,26.1,2.8,63.6,7.4
E00015479,46.2,11.4,27.3,15.2
E00015480,28.8,11.8,50.3,9.2
E00015481,38.1,8.4,40,13.5
E00015482,45.3,7.5,25.8,21.4
E00015483,37.6,17.6,38.8,5.9
E00015490,26.6,3.7,61.8,8
E00015526,37.9,6.6,35.1,20.4
E00015527,23.2,10.9,54.3,11.6
E00015528,22.4,9.7,57.6,10.3
E00015529,21,8,56.8,14.2
E00015530,24.2,7.1,59.1,9.6
E00015532,35.6,10.3,40.2,13.8
E00015533,32.5,7.7,48.7,11.1
E00015534,33.3,8.3,45.4,13
E00015536,20.4,7.2,61.3,11
E00015540,28.8,5.4,55.9,9.9
E00015551,29.4,13.9,41.8,14.9
E00015552,55.3,11.2,20.8,12.7
E00015553,32.4,3.4,50.8,13.4
E00015554,32.3,6.6,54,7.1
E00015555,30.6,8.2,44.2,17
E00015556,30.2,6.8,54.3,8.6
E00015557,24.4,5.6,56.7,13.3
E00015558,26.4,8.2,50.6,14.7
E00015559,35.3,7.1,44.6,13
E00015560,26.4,4.3,60.7,8.6
E00015561,33.1,5.4,45.8,15.7
E00015562,31.8,10.6,44.7,12.9
E00015563,30.2,10.9,46,12.9
E00015564,27,5.5,58.9,8.6
E00015565,25,14.8,50.9,9.3
E00015566,27.7,9.8,56.3,6.3
E00015567,39,8,38.6,14.5
E00015568,31.1,9,48.5,11.4
E00015569,26.2,9.6,55.1,9.1
E00015570,26.2,8.4,56.5,8.9
E00015571,21.9,5.5,58.9,13.7
E00015572,28,1.6,60,10.4
E00015573,23.9,5,59.1,11.9
E00015713,34.6,6.1,53.6,5.6
E00015716,33.5,9.9,39.1,17.4
E00015735,33.6,8,50,8.4
E00015737,37.8,6.3,43.8,12.2
E00015739,26.4,5.5,55.2,12.9
E00015740,22.6,11.6,53.8,12.1
E00015741,25.3,4.5,63.5,6.7
E00015744,38.6,5.7,49.3,6.4
E00015745,41.1,5.8,41.1,12
E00015747,35.7,12.5,30.9,20.9
E00015750,28.6,13.2,48.7,9.5
E00015752,31.3,10.9,45,12.8
E00015753,32.7,11.4,43.2,12.7
E00015800,42.3,4.6,36.8,16.3
E00015802,33.8,4.8,46.2,15.2
E00015803,27.1,4.3,53.8,14.8
E00015804,27.5,5.2,60.2,7.1
E00015806,29.1,2.9,55.2,12.8
E00015807,30.7,5.5,48.6,15.1
E00015808,34.7,6,47.9,11.4
E00015810,26.3,9.9,52.6,11.1
E00015811,24.7,3.7,62.3,9.3
E00015812,24.1,3.1,63,9.9
E00015814,24.6,8,54.9,12.6
E00015815,30.2,6.5,48.5,14.8
E00015816,29.7,8.6,50,11.7
E00015817,30.1,6,47.5,16.4
E00015818,28.1,7,48.7,16.1
E00015819,34,2.6,51.5,11.9
E00015820,26.3,6.9,53.8,13.1
E00015821,29.6,6.1,48,16.3
E00015822,36.7,3.8,53.2,6.3
E00015824,22.6,6.3,57.2,13.8
E00015825,30.6,12.1,46.2,11
E00015826,43.2,10.3,25.9,20.5
E00015827,43.9,9.4,27.3,19.4
E00015828,36.6,5.4,49.5,8.6
E00015829,51.4,5.5,21.2,21.9
E00015830,38.2,5.2,43.4,13.3
E00015831,35.7,4.8,45.8,13.7
E00015832,24.8,7,59.7,8.5
E00015833,42.5,8,35.4,14.2
E00015834,28.6,4.8,50.8,15.9
E00015835,34.2,4.6,52.6,8.6
E00015836,46.7,8.5,32.1,12.7
E00015838,40.2,8.5,36,15.2
E00015839,20.5,4.8,69.3,5.4
E00015840,21.8,3.2,63.7,11.3
E00015841,34.2,11.4,49.7,4.7
E00015842,42.9,3,41.4,12.8
E00015843,27.7,2.6,61.5,8.2
E00015844,44.7,6.1,31.1,18.2
E00015845,22.5,2.6,62.3,12.6
E00015847,31.5,8.8,47.5,12.2
E00015890,39.5,9.9,34.9,15.8
E00015891,35.2,13.9,32,18.9
E00015892,42.6,10.9,26.4,20.2
E00015893,19.2,9,59.9,12
E00015894,33.7,6.3,51.6,8.4
E00015896,26.8,9.5,47.6,16.1
E00015897,34.8,10,42.8,12.4
E00015899,28.4,7.7,49,14.9
E00015909,35.8,13.6,36.9,13.6
E00015910,28.7,10.4,51.7,9.1
E00015911,26.7,5.5,56.2,11.5
E00015912,40.9,8.3,39.4,11.4
E00015913,32.2,8.3,49.1,10.4
E00015914,21.8,4.8,69.7,3.7
E00015915,32.1,6,53.5,8.4
E00015916,31.8,5.1,50.5,12.6
E00015917,24.9,6.1,56.4,12.7
E00015918,26.1,12.8,47.7,13.3
E00015919,43.6,7.3,41.8,7.3
E00015920,42.3,8,27.7,21.9
E00015921,38.5,9.2,40.5,11.8
E00015922,30.1,9.7,43.5,16.7
E00015923,31.7,10.8,44.3,13.2
E00015924,31.4,7.9,47.3,13.4
E00015925,40,9.7,40.6,9.7
E00015926,30.3,6.3,50.7,12.7
E00015927,36.5,8.4,41.3,13.8
E00015928,28.7,12.6,47.1,11.5
E00015929,38.1,7.7,43.6,10.5
E00015930,34.8,11.6,40,13.5
E00015931,19.3,12.2,54.8,13.7
E00015932,32,8,46.3,13.7
E00015933,22.4,7.5,63.4,6.8
E00015934,21.8,7.1,59.6,11.5
E00015936,31,9.9,48.5,10.5
E00015939,25.2,3.9,67.1,3.9
E00015941,33.1,4.6,53.3,8.9
E00015943,43,5.5,32,19.5
E00015948,44,7.6,32.6,15.8
E00015952,52.4,3.4,28.6,15.6
E00015956,43.9,10.4,25.4,20.2
E00015957,45.5,15.2,17.4,22
E00015963,46.4,12.2,22.7,18.8
E00015964,42,10.5,28.2,19.3
E00015981,25,5.3,56.8,12.9
E00015982,21,5.4,67.2,6.5
E00015983,22.3,5.7,62.1,10
E00015984,23.7,6.3,59.9,10.2
E00015985,35,6.8,44.9,13.2
E00015986,21.7,7.5,63.7,7.1
E00015987,22.2,5.3,64.7,7.7
E00015988,29.5,3.4,57.4,9.7
E00015989,36.6,11.3,40.3,11.8
E00015990,34.4,8.2,41.6,15.7
E00015991,25.2,6.2,59,9.5
E00015992,35.7,10.3,41.8,12.2
E00015993,26.2,3.3,66.4,4.1
E00015994,29.3,4.9,59.8,6.1
E00015995,24.7,6.2,60.1,9
E00015996,21.7,6.1,65.6,6.6
E00015997,37.1,12.3,38.1,12.6
E00015998,23,2,72.2,2.8
E00015999,30.6,5,52.5,11.9
E00016000,39.3,2.9,50.7,7.1
E00016001,45.1,8.8,31.9,14.2
E00016002,41.3,2.8,42.1,13.9
E00016003,21.2,3.8,71.2,3.8
E00016004,54.4,5.1,26.5,14
E00016005,32.8,2.7,56.3,8.2
E00016006,25.1,2.5,66.3,6.1
E00016007,27.5,2.2,62.9,7.3
E00016008,38.2,7.3,45.5,9.1
E00016009,42.7,7.7,25.6,23.9
E00016010,27,3.4,61.8,7.9
E00016011,25.7,5.9,53.1,15.3
E00016012,28,6.5,51.8,13.7
E00016013,24.9,4,57.4,13.7
E00016014,31.6,3.7,57.4,7.4
E00016015,31.2,7.8,45.9,15.1
E00016016,32.6,4.4,50.4,12.6
E00016017,44.7,8.3,35,12.1
E00016018,31.8,8.5,49.3,10.4
E00016019,28.5,3.3,64.2,4
E00016020,40.4,8,28.2,23.4
E00016022,26.5,5.1,61.7,6.6
E00016023,28.3,1.3,61,9.4
E00016025,31.6,0.9,60.5,7
E00016026,28.4,2,59.7,10
E00016027,26,5,60,9
E00016028,36.5,1.7,51.3,10.4
E00016029,32.5,2.1,56,9.4
E00016030,31.5,5.1,55.6,7.9
E00016031,46.2,11.1,24,18.7
E00016032,32.6,4.7,56.7,6
E00016033,49.3,8.8,31.1,10.8
E00016034,40.8,3.5,50.9,4.8
E00016035,46.8,6.4,25.6,21.2
E00016036,36.8,11.3,43.4,8.5
E00016037,41.7,5.6,31.3,21.5
E00016038,48.5,11.8,20.6,19.1
E00016039,43.2,5.9,31.9,18.9
E00016040,51,5.6,30.6,12.8
E00016041,46,9.4,25,19.6
E00016042,35.8,3.7,49.4,11.1
E00016052,30.2,6.4,53.5,9.9
E00016053,22.2,4.4,65.1,8.3
E00016054,27.4,4.2,62.9,5.5
E00016055,18.9,2.4,74.3,4.4
E00016056,28.7,4.7,58.5,8.2
E00016057,39,6.6,33,21.4
E00016058,50.7,10.5,18.4,20.4
E00016059,24.3,6.8,61.7,7.2
E00016060,34.5,5.5,49.1,10.9
E00016061,37.5,7.2,44.7,10.5
E00016062,30.9,3.6,61.2,4.2
E00016063,24.7,5.2,61,9.1
E00016064,54.2,14.6,14.6,16.7
E00016065,51.7,10.2,21.8,16.3
E00019871,24.6,6.3,55.6,13.4
E00019874,35,7.7,45.3,12
E00019875,22.6,3.8,63.9,9.8
E00019877,22.7,6.7,63.3,7.3
E00020498,25.2,4.2,68.9,1.7
