areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00015204,14.6,25,60.4
E00015205,11.9,38.1,50
E00015206,13.8,22.3,63.8
E00015229,19.4,43,37.6
E00015230,13,48.1,38.9
E00015231,22.9,27.5,49.6
E00015232,40.4,21.1,38.5
E00015234,22,32.6,45.5
E00015235,32,24.5,43.5
E00015236,13,39.8,47.2
E00015237,33.3,25.2,41.5
E00015238,4,39.5,56.5
E00015239,26.2,29,44.8
E00015240,21.1,37.3,41.5
E00015241,19.6,36.4,44
E00015242,12,33.3,54.7
E00015243,10.8,37.5,51.7
E00015244,25.1,26,48.8
E00015245,16.3,25,58.7
E00015246,17.8,17.8,64.3
E00015247,14,28.1,57.9
E00015249,22.1,23.8,54.1
E00015435,2.8,32.1,65.1
E00015436,16,31.9,52.1
E00015437,5.6,32.8,61.6
E00015438,3.7,28.9,67.4
E00015439,10.5,24.2,65.3
E00015440,12,31.6,56.4
E00015443,9.5,31,59.5
E00015444,10,26.7,63.3
E00015445,9.3,25.6,65.1
E00015446,9,30.1,60.9
E00015447,9.2,17.6,73.2
E00015448,9.8,40.2,50
E00015450,5.6,27.8,66.7
E00015451,5,38.3,56.7
E00015452,7,27,66.1
E00015475,9.6,28,62.4
E00015476,11.4,13.8,74.8
E00015477,4.3,29.3,66.4
E00015478,5.1,30.7,64.2
E00015479,13.9,30.4,55.7
E00015480,12.1,25,62.9
E00015481,12.9,19.4,67.7
E00015482,4.6,49.7,45.7
E00015483,9.4,47.9,42.7
E00015490,16.6,33.2,50.3
E00015526,24,20.9,55
E00015527,11.6,32.1,56.3
E00015528,5.1,28,66.9
E00015529,5.3,25.7,69
E00015530,8.4,19.6,72
E00015532,8.3,40.7,50.9
E00015533,9.8,44.1,46.1
E00015534,10.9,29.7,59.4
E00015536,4.4,20.2,75.4
E00015540,13,33.7,53.3
E00015551,15.9,38.9,45.2
E00015552,15.1,34.3,50.6
E00015553,9.9,22.9,67.2
E00015554,13.6,42.2,44.2
E00015555,10.9,36.4,52.7
E00015556,14.3,31.7,54
E00015557,15.3,19.8,64.9
E00015558,10.9,30.4,58.7
E00015559,20.3,31.6,48.1
E00015560,10.3,18.8,70.9
E00015561,18.9,15.1,66
E00015562,7,34.8,58.3
E00015563,13.2,44,42.9
E00015564,8.1,31.9,60
E00015565,13.3,37.1,49.5
E00015566,5.3,46.5,48.2
E00015567,13.3,30.3,56.4
E00015568,15.4,25.2,59.3
E00015569,9.7,35.8,54.5
E00015570,6.5,28.8,64.7
E00015571,6.9,54.5,38.6
E00015572,5.9,28.7,65.3
E00015573,15,24.2,60.8
E00015713,18,28.1,53.9
E00015716,14,48.3,37.8
E00015735,18.8,37.6,43.5
E00015737,31.5,24.5,44
E00015739,14.9,36,49.1
E00015740,23.4,29,47.6
E00015741,25,15.6,59.4
E00015744,13.2,36.8,50
E00015745,16,17,67
E00015747,17.8,37.6,44.6
E00015750,10.7,43.6,45.7
E00015752,11.5,43.1,45.4
E00015753,15.6,35.6,48.8
E00015800,23.5,28.8,47.6
E00015802,12.9,37.4,49.6
E00015803,20.1,29.9,50
E00015804,20.6,21.2,58.2
E00015806,19.3,17.4,63.3
E00015807,16.6,31.2,52.2
E00015808,8.5,29.6,62
E00015810,26.9,30.3,42.9
E00015811,16.4,36.8,46.7
E00015812,16.9,22.6,60.5
E00015814,24.1,24.1,51.8
E00015815,15.6,21.3,63.1
E00015816,14.8,25.5,59.7
E00015817,21.8,33.1,45.1
E00015818,20.5,26.8,52.8
E00015819,18.2,21.2,60.6
E00015820,12.3,26.9,60.8
E00015821,18.1,34.2,47.7
E00015822,19.5,29.2,51.3
E00015824,15,44.3,40.7
E00015825,23.7,31.4,44.9
E00015826,12.2,31.7,56.1
E00015827,14.8,44.3,40.9
E00015828,17.8,39.3,43
E00015829,19,31.9,49.1
E00015830,14.9,38.5,46.6
E00015831,20.3,23.7,55.9
E00015832,16.3,44.2,39.4
E00015833,10.5,57.1,32.4
E00015834,14.2,44,41.8
E00015835,14,41.2,44.7
E00015836,20.3,35.8,43.9
E00015838,9.9,42.7,47.3
E00015839,21,24,55
E00015840,13.8,27.5,58.8
E00015841,19.8,24.8,55.4
E00015842,17.6,23.5,58.8
E00015843,14.1,28.1,57.8
E00015844,14.5,20.9,64.5
E00015845,14.9,34.7,50.4
E00015847,15.6,24.2,60.2
E00015890,16.5,20,63.5
E00015891,6.3,33.3,60.3
E00015892,9.4,23.1,67.5
E00015893,9.8,33.6,56.6
E00015894,11.3,28.8,60
E00015896,15.3,29.8,54.8
E00015897,8.6,32.1,59.4
