areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00015204,17,22.5,2.5,55.2,2.8
E00015205,7.2,18.5,2.9,68.8,2.5
E00015206,15.4,37.7,4.5,40.1,2.4
E00015229,10.1,25.9,3.8,57.6,2.5
E00015230,11.5,27.7,2.1,57.1,1.6
E00015231,12.1,22.7,2.3,59.8,3
E00015232,9.2,22.8,2.6,63.2,2.3
E00015234,4.4,16.7,2.8,75.8,0.4
E00015235,5.2,18.7,2.3,72.3,1.6
E00015236,14.7,35.7,4.9,43.8,0.9
E00015237,4.9,17.1,1.5,75.3,1.1
E00015238,19.6,33.2,1.5,45.2,0.5
E00015239,18.2,30.6,2,48.1,1
E00015240,10.3,26.6,1.9,58.9,2.3
E00015241,15.5,21.1,3.8,57.4,2.2
E00015242,16.7,33,4.9,42.8,2.7
E00015243,18.9,33.2,4.1,43.8,0
E00015244,9.5,22.7,1.8,64.5,1.4
E00015245,21,38.4,4.5,33.9,2.2
E00015246,14.4,29.9,4,48.3,3.4
E00015247,19.4,29.4,6.5,40.8,4
E00015249,9,28,0.9,61.1,0.9
E00015435,7.8,27.2,0.5,63.6,1
E00015436,15,38.2,2.6,44.2,0
E00015437,15.5,38.5,2.3,39.7,4
E00015438,10.6,16.5,3.8,69.1,0
E00015439,9.2,32.2,3.8,51.9,2.9
E00015440,14.4,31.3,3.3,46.5,4.5
E00015443,6,22.1,1.7,68.9,1.3
E00015444,12.1,36.4,0,48.6,2.9
E00015445,15.7,24,3.5,53.5,3.1
E00015446,12.1,35.4,1.3,47.9,3.3
E00015447,19.2,38.5,5.2,33.2,3.8
E00015448,16.1,29.1,2.5,52.3,0
E00015450,19.8,35.1,4.6,36.6,3.8
E00015451,21,31.8,2.1,43.1,2.1
E00015452,19.8,25,3.8,49.5,1.9
E00015475,11.5,30.3,1.8,56.4,0
E00015476,4,16.7,0,77.3,2
E00015477,7.1,20.2,2,70.7,0
E00015478,7.1,19.5,3.7,69.7,0
E00015479,23.5,34.8,4.6,35.4,1.8
E00015480,14.7,23.9,1.3,55,5
E00015481,19.7,30.3,2,47.5,0.4
E00015482,17.3,42.3,2.9,37.1,0.3
E00015483,17.4,43.2,2.6,34.8,1.9
E00015490,4.7,13.1,1.9,77.2,3.1
E00015526,10.9,37.1,5.4,44.4,2.2
E00015527,7,29.8,0,60.5,2.8
E00015528,7.7,23,2.1,63.8,3.4
E00015529,11.3,17.6,4.1,67,0
E00015530,10.5,24.6,4.9,58,2
E00015532,20.5,34.7,2.6,39.5,2.6
E00015533,9,35.5,4.2,49.4,1.8
E00015534,15.9,38.6,4,38.6,2.8
E00015536,7.2,23.4,2.6,63.8,3
E00015540,8.2,21.2,2.4,65.9,2.4
E00015551,10.9,34.3,4.5,46.4,3.8
E00015552,27.3,34.5,3.1,33.9,1.2
E00015553,11.5,24.6,3.1,58.8,1.9
E00015554,12.2,17.9,3,62.7,4.2
E00015555,13.2,40.4,2.2,39,5.3
E00015556,12.6,27.2,2.8,53.3,4.1
E00015557,7.8,27.3,5.1,59.8,0
E00015558,10.6,28.7,2.7,54.7,3.3
E00015559,7.3,27.9,3.6,56.3,4.9
E00015560,8.8,20.8,1.3,65.5,3.5
E00015561,13.2,26.8,5.2,51.2,3.6
E00015562,17.2,33.5,2.7,43.9,2.7
E00015563,13.7,24.1,5.7,53.2,3.3
E00015564,7.8,26.1,3.1,61.9,1.2
E00015565,15.2,34,2.6,47.6,0.5
E00015566,16,29.5,5,47,2.5
E00015567,14.3,24.5,5.8,51.9,3.5
E00015568,11.1,19.3,0.4,68,1.2
E00015569,13.4,23.1,1.6,59.5,2.4
E00015570,6.9,21.6,3.9,65.3,2.3
E00015571,27.3,15.2,2.4,52.1,3
E00015572,21.4,23.9,1.2,49.8,3.7
E00015573,13.4,22.3,2.4,60.7,1.2
E00015713,7.7,26.2,3,61.6,1.5
E00015716,12.2,30.5,4.5,50.8,2
E00015735,10.6,24.8,3.3,57.9,3.3
E00015737,11.8,22.1,3.2,59,3.9
E00015739,12.3,18.9,2.8,65.6,0.5
E00015740,10.8,21.2,1.1,65.8,1.1
E00015741,6.9,17.7,1.7,73.7,0
E00015744,17.6,22.2,2.3,54.3,3.6
E00015745,12.7,21.4,2.7,59.4,3.9
E00015747,23.9,24.8,5.7,43.1,2.5
E00015750,12.2,21.1,4.2,59.1,3.4
E00015752,12.4,23.8,5.9,56.2,1.7
E00015753,19.4,25.7,3.4,50.6,0.9
E00015800,30.3,28.4,4,35.3,2.1
E00015802,15,33.6,2.4,44.1,4.9
E00015803,16.2,23.9,0.3,57.9,1.6
E00015804,8.4,25.8,1.7,62.1,2
E00015806,9.7,18.2,2.3,66.7,3.1
E00015807,11.5,25.4,4.2,56.4,2.4
E00015808,10.8,32.1,4.5,51.1,1.5
E00015810,7.2,25.1,3.6,61,3.2
E00015811,7.7,24.1,2.6,63.1,2.6
E00015812,14,24.8,3.1,54.3,3.9
E00015814,15.7,21,3.7,57.7,1.9
E00015815,11.5,27.3,2.3,56.2,2.7
E00015816,13.2,26.7,2.8,55.2,2.1
E00015817,11.5,25.2,4.3,56.5,2.5
E00015818,12.3,21.2,5.6,58.4,2.6
E00015819,9.7,20.4,5.4,60.9,3.6
E00015820,10.4,26.9,2.4,57.4,2.8
E00015821,18.8,24.8,1.3,53.5,1.6
E00015822,11.8,21.4,0,65.1,1.7
E00015824,15,24.8,3.7,56.1,0.4
E00015825,14.4,22.5,1.7,57.6,3.8
E00015826,19.7,38,4.3,35.4,2.6
E00015827,20.9,32,4.9,38.8,3.4
E00015828,13.1,24.5,0,60.8,1.6
E00015829,19.8,38.8,5.1,32.5,3.8
E00015830,14.8,27.5,2,53,2.7
E00015831,11.6,25.9,1.9,58.7,1.9
E00015832,7.4,26.1,0,65.9,0.6
E00015833,11.5,21,5.7,61.8,0
E00015834,15.3,25.6,4.2,53,1.9
E00015835,5.9,20.7,3,68,2.5
E00015836,18.8,29.3,3.1,43.7,5.2
E00015838,15,27.4,3.5,50.9,3.1
E00015839,13.1,13.1,0,73.7,0
E00015840,2.6,23.7,3.3,67.1,3.3
E00015841,16.2,29.3,3.4,49.6,1.5
E00015842,15.1,32,4.4,44,4.4
E00015843,8.2,20.7,4.3,63.6,3.2
E00015844,14.6,42,4,35,4.4
E00015845,5.8,27.4,2.9,61.5,2.4
E00015847,12.8,27.4,0.7,59.1,0
E00015890,18.7,31.7,3.3,43.1,3.3
E00015891,15.1,40.2,2.8,36.3,5.6
E00015892,21.2,42,3.3,29.8,3.7
E00015893,13.8,22.4,3.3,59.3,1.2
E00015894,31.5,19.2,3.8,40.4,5.2
E00015896,14.3,26.5,4.9,54.3,0
E00015897,15,31.9,2.1,48.1,2.9
E00015899,10.8,22.4,3.9,61,1.9
E00015909,13.9,29.3,4.1,50,2.6
E00015910,12.8,15.6,1.7,68.1,1.7
E00015911,7.5,16.5,3.2,70.3,2.5
E00015912,16.6,33.1,3,47.3,0
E00015913,11.1,24,1.4,61.8,1.7
E00015914,8,16,2.1,71.8,2.1
E00015915,14.6,23.5,2.9,55.9,3.2
E00015916,8.8,16.5,0.8,73.6,0.4
E00015917,7.8,17.2,4.7,69,1.3
E00015918,13.7,20.4,3.8,60.2,1.9
E00015919,21.1,29.5,4.2,41.4,3.8
E00015920,21.1,33.8,5.9,37.6,1.7
E00015921,10,27.1,3.9,57.5,1.4
E00015922,15.2,27.4,5.1,50,2.4
E00015923,14.2,25.5,1.2,57.1,2
E00015924,10.4,23.6,4.1,59.4,2.5
E00015925,7.1,30.6,1.1,59.6,1.6
E00015926,10.7,27.3,2.1,56.7,3.1
E00015927,16.9,25.9,2.4,52.9,2
E00015928,4.6,17,5.5,72.5,0.5
E00015929,15.4,27.5,2,51.8,3.2
E00015930,8.4,26.6,1.4,60.3,3.3
E00015931,8.4,27.3,1.7,59.1,3.5
E00015932,23.7,18.3,3.9,51.4,2.7
E00015933,7.9,19.1,1.4,69.8,1.9
E00015934,9.2,20.9,3.4,64.1,2.4
E00015936,10,29.2,2.4,56.8,1.6
E00015939,5.9,19.1,0.9,71.3,2.9
E00015941,15.3,26,2.3,54.5,1.9
E00015943,22.7,34.8,4.7,35.5,2.3
E00015948,16.3,28,4.7,49,1.9
E00015952,21.3,44.1,4.2,28.9,1.5
E00015956,21.1,38.5,4.7,33.8,2
E00015957,27.5,36.3,4.6,26.3,5.4
E00015963,25.4,33.9,3.9,34.3,2.5
E00015964,19.6,30,2.8,43.2,4.4
E00015981,17.3,25.5,1,53.1,3.1
E00015982,8.2,16.7,1.4,72.3,1.4
E00015983,7.5,25,1.1,66.1,0.4
E00015984,4.6,26.9,2.7,64.2,1.6
E00015985,12.9,27.8,2.3,53.6,3.3
E00015986,5,17.7,2,73.6,1.7
E00015987,18,23.4,3.9,53.4,1.2
E00015988,5.5,18,0.8,75.3,0.4
E00015989,20.5,38,3.9,35.7,1.9
E00015990,15.2,30.1,3.3,47.6,3.8
E00015991,8.3,25.6,3.5,62.6,0
E00015992,10.6,27.2,4.8,56.1,1.3
E00015993,24.1,22.7,1.4,50,1.9
E00015994,6.3,22.1,2.2,67.5,1.8
E00015995,8.5,16.6,4.4,68.3,2.2
E00015996,10,15.9,1.7,71.3,1
E00015997,15.7,24.8,4.4,51.5,3.5
E00015998,6.2,13,1.5,77.2,2.1
E00015999,8.5,21.1,3,66.8,0.5
E00016000,16.1,28.6,5.4,49.6,0.4
E00016001,25.3,36.4,2.8,35,0.5
E00016002,13.4,26.7,2.7,55.9,1.4
E00016003,3.5,13.6,0.5,81.8,0.5
E00016004,29.7,37.9,2.9,24.8,4.6
E00016005,10,23.6,4.8,59.4,2.2
E00016006,6.6,18.3,1.1,73,1.1
E00016007,2.9,18.2,2.6,74.8,1.5
E00016008,14.2,28.7,3.6,51.8,1.8
E00016009,19.8,35.1,5,37.2,2.9
E00016010,7.7,23,1.1,65,3.3
E00016011,12.4,22.5,2.6,60.4,2.1
E00016012,12.5,19.9,3.5,60.5,3.5
E00016013,11.2,19.6,2.2,64.6,2.5
E00016014,7.3,24.4,3,62.8,2.6
E00016015,13.7,27.1,4.6,52.3,2.3
E00016016,13.4,29.4,2.8,52.4,2
E00016017,23.5,37.8,3.8,32.8,2.1
E00016018,15.4,21.8,5.3,55.6,1.9
E00016019,6.1,14,3.9,75.1,0.9
E00016020,16.5,43.4,1.7,33.9,4.5
E00016022,11.5,12.3,1.6,70.6,4
E00016023,7.2,17.7,1.8,71.5,1.8
E00016025,18.2,14.7,1.4,63.6,2.1
E00016026,11.4,16.9,1.6,68.2,2
E00016027,9.1,25.8,4.2,59.5,1.5
E00016028,22.3,25.2,1.5,50.5,0.5
E00016029,12.5,18.8,3.5,62.7,2.4
E00016030,9.1,24.2,2.3,62.3,2.3
E00016031,16.2,44.9,2.7,33.8,2.4
E00016032,14,21.5,4.5,58.8,1.2
E00016033,17.3,36.3,4.6,38.4,3.4
E00016034,7.5,29.2,1.6,58,3.6
E00016035,17.9,36.5,4.1,36.5,5
E00016036,22.7,34.2,0,41.3,1.8
E00016037,20.7,36.7,4.4,36.3,1.9
E00016038,20.2,40.2,3.5,33.4,2.6
E00016039,19.2,31.5,4.8,42.1,2.4
E00016040,18.1,36.7,6.6,33.7,4.9
E00016041,19.4,37.3,3.9,35.6,3.7
E00016042,14.3,30.9,3.1,49.3,2.2
E00016052,11.9,29.2,1.9,55,1.9
E00016053,6.9,16,1,76.1,0
E00016054,4.8,19,1.4,72.8,2
E00016055,8.9,16.3,1.5,73.3,0
E00016056,9.6,20.1,2.6,67.7,0
E00016057,18.4,32.1,2.5,40.8,6.1
E00016058,24.1,35.3,5,35.7,0
E00016059,5.8,21,1.8,70.3,1.1
E00016060,15.1,22,1.7,60.8,0.4
E00016061,17,28.6,1.8,50.4,2.2
E00016062,6.7,19.5,0,72.8,1
E00016063,10.2,15.5,2.3,71.7,0.3
E00016064,23.3,42.9,2.9,27.8,3.3
E00016065,18.9,41,4.9,32.4,2.9
E00019871,12.4,21.1,2.1,62.8,1.7
E00019874,19.3,28.9,2,47.7,2
E00019875,4.4,25,1,67.2,2.5
E00019877,3.3,19.6,1.4,75.7,0
