areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00015204,75.8,3.1,21.1
E00015205,62.7,7.3,30
E00015206,76.2,1.9,21.9
E00015229,77,5.2,17.8
E00015230,88.1,4.1,7.8
E00015231,72.7,3.9,23.4
E00015232,68.3,5.2,26.5
E00015234,78.4,5.4,16.2
E00015235,71,4.6,24.3
E00015236,70.9,4.7,24.4
E00015237,75.7,3.4,20.9
E00015238,76,2.2,21.7
E00015239,71.8,4.7,23.5
E00015240,76.6,4.7,18.7
E00015241,58.9,5.5,35.6
E00015242,66.7,4.7,28.6
E00015243,74.9,3.2,21.9
E00015244,70.2,5,24.8
E00015245,67.4,5.4,27.2
E00015246,69.3,3.7,27
E00015247,75.2,4.4,20.4
E00015249,76.4,4.5,19.2
E00015435,79.5,4,16.5
E00015436,78.9,2.9,18.2
E00015437,79.8,6.8,13.4
E00015438,71.3,4,24.7
E00015439,81.8,4.1,14.1
E00015440,65.8,3.7,30.6
E00015443,76.7,4,19.3
E00015444,86.5,5.7,7.8
E00015445,77,3.2,19.7
E00015446,78.3,3.7,18.1
E00015447,70.9,3.8,25.3
E00015448,76.6,7.9,15.5
E00015450,83,2.1,14.9
E00015451,73.1,5.3,21.6
E00015452,77.1,6.1,16.8
E00015475,73.4,9.1,17.5
E00015476,82,5,13
E00015477,75.1,4.5,20.4
E00015478,80.9,8.3,10.9
E00015479,73.8,5.4,20.7
E00015480,84.8,4.2,11
E00015481,76.6,5.1,18.3
E00015482,87.6,1.7,10.7
E00015483,76.4,2.1,21.5
E00015490,73.2,6.9,20
E00015526,78.6,5.5,15.8
E00015527,78.2,6.3,15.5
E00015528,82.3,3.7,14
E00015529,74.5,3.6,21.9
E00015530,81.4,5.1,13.5
E00015532,88.2,1.7,10
E00015533,83.3,3.4,13.2
E00015534,76.3,3.4,20.3
E00015536,80.7,5.7,13.5
E00015540,67.4,6.8,25.8
E00015551,71.7,2.2,26.1
E00015552,72,4.1,23.9
E00015553,80.2,3.8,16
E00015554,70.1,2.8,27.2
E00015555,73.2,5,21.8
E00015556,67.7,3.3,29
E00015557,81.1,5,13.9
E00015558,79.8,2.9,17.2
E00015559,68.1,4.7,27.1
E00015560,84,5.3,10.7
E00015561,71.6,8.2,20.2
E00015562,79.3,3.2,17.5
E00015563,63.6,3,33.4
E00015564,81.1,5.9,13
E00015565,81.2,4.7,14.1
E00015566,79.9,4.5,15.6
E00015567,57,6.1,36.9
E00015568,79.9,3.9,16.2
E00015569,70.9,5.2,23.9
E00015570,74,3.3,22.7
E00015571,81.4,3.4,15.2
E00015572,79.3,6.1,14.6
E00015573,83.9,3.1,13
E00015713,76.4,3.8,19.7
E00015716,74.2,1.8,24
E00015735,68.6,4.4,27
E00015737,63.8,4.1,32.1
E00015739,72.2,3.4,24.4
E00015740,72.2,4.4,23.4
E00015741,75.7,7.6,16.8
E00015744,78.3,2.3,19.4
E00015745,67.1,4.7,28.2
E00015747,44.4,4.4,51.2
E00015750,56.2,7.9,36
E00015752,67.6,3.5,28.9
E00015753,70.4,3.6,26
E00015800,75.2,4.1,20.7
E00015802,72.3,5.5,22.1
E00015803,76.8,3.7,19.5
E00015804,78,5.3,16.7
E00015806,75.7,6.5,17.8
E00015807,61.6,7.2,31.2
E00015808,73.7,3.8,22.5
E00015810,74.4,3.2,22.4
E00015811,73.6,2.6,23.8
E00015812,66.5,10.3,23.2
E00015814,72.3,5.5,22.2
E00015815,82.8,4.5,12.7
E00015816,74.2,6.6,19.2
E00015817,68.2,2.2,29.6
E00015818,74.3,4.6,21.1
E00015819,75.5,4.3,20.2
E00015820,74.3,6.4,19.3
E00015821,78.6,4.2,17.2
E00015822,77.1,2.4,20.6
E00015824,84.2,3.3,12.5
E00015825,59.3,2.9,37.7
E00015826,68.2,5.4,26.4
E00015827,59.2,5,35.7
E00015828,60.8,4.3,34.9
E00015829,70.1,2.4,27.5
E00015830,73.9,4.2,21.9
E00015831,78.9,3.9,17.2
E00015832,73.2,3.5,23.2
E00015833,45.8,6,48.2
E00015834,71.8,3.7,24.5
E00015835,68.1,3.4,28.4
E00015836,51.7,5.1,43.2
E00015838,58.7,5.6,35.7
E00015839,75.7,7.6,16.7
E00015840,75.9,7.5,16.6
E00015841,81.1,2.2,16.8
E00015842,71.6,4.6,23.8
E00015843,80.5,4.8,14.7
E00015844,74.6,6.8,18.6
E00015845,73.6,4.3,22.1
E00015847,71.9,4.5,23.6
E00015890,80.9,1.8,17.3
E00015891,79.5,2.9,17.6
E00015892,89.4,3.5,7.1
E00015893,77.2,6.6,16.2
E00015894,66.9,3.6,29.4
E00015896,69.3,5.8,24.9
E00015897,80.7,4.9,14.4
E00015899,77,2.5,20.6
E00015909,72.3,4.6,23.1
E00015910,71.3,3.8,24.8
E00015911,72.4,7.3,20.2
E00015912,79.2,4.6,16.2
E00015913,65.7,5,29.2
E00015914,70.6,7.8,21.6
E00015915,75.3,2.5,22.3
E00015916,66.8,6.4,26.8
E00015917,67.6,11,21.3
E00015918,65.7,8.4,25.9
E00015919,75.4,2.9,21.7
E00015920,72.2,2.5,25.2
E00015921,77.4,3.5,19.1
E00015922,70.4,7.4,22.2
E00015923,76.5,5.5,17.9
E00015924,60.3,9.5,30.2
E00015925,66.9,5,28.1
E00015926,74,7.6,18.4
E00015927,72.5,5.3,22.2
E00015928,75.3,7.2,17.5
E00015929,60.7,2.2,37
E00015930,65,2.9,32.1
E00015931,71.9,4.9,23.1
E00015932,56.7,5.4,37.9
E00015933,76.3,6.6,17.1
E00015934,72.8,7.5,19.7
E00015936,78.7,4.7,16.6
E00015939,68.3,4.3,27.4
E00015941,73.8,3,23.2
E00015943,76,5.7,18.3
E00015948,61.6,6.3,32.1
E00015952,80.6,2.5,17
E00015956,69.9,3.6,26.4
E00015957,63.5,3.6,32.8
E00015963,59.4,3.5,37.1
E00015964,63.8,4.5,31.7
E00015981,82.3,4.1,13.6
E00015982,75.1,6.8,18
E00015983,81.3,3.8,15
E00015984,76.3,8.5,15.2
E00015985,66,3.9,30.1
E00015986,82.2,6.5,11.3
E00015987,85,2.3,12.7
E00015988,77.8,10.4,11.8
E00015989,83.8,1.2,15
E00015990,67,3.5,29.5
E00015991,83.2,4.5,12.3
E00015992,75.1,4.2,20.7
E00015993,87,1.9,11.1
E00015994,77.7,4.4,17.9
E00015995,78.5,5.6,15.9
E00015996,77.7,4.1,18.1
E00015997,58.2,5.7,36
E00015998,75.9,8.7,15.4
E00015999,78.4,3.3,18.3
E00016000,77.9,4.5,17.6
E00016001,91.8,1.6,6.7
E00016002,73,4.8,22.2
E00016003,76.8,8.3,15
E00016004,89.6,1,9.4
E00016005,84.9,6,9.1
E00016006,76.6,6.8,16.6
E00016007,82,5,13
E00016008,72.3,5.4,22.2
E00016009,83.4,1.7,14.9
E00016010,82.5,3.9,13.5
E00016011,70.3,4.5,25.2
E00016012,77.4,6.1,16.5
E00016013,74.7,3.4,21.8
E00016014,78,6.8,15.3
E00016015,74.1,2.9,22.9
E00016016,71.8,5.3,22.9
E00016017,69.7,4.8,25.4
E00016018,69.3,4.7,26
E00016019,83.8,4.2,12
E00016020,86.9,2.2,10.9
E00016022,76.5,3.5,20
E00016023,73.8,5.9,20.3
E00016025,62.9,8.2,28.9
E00016026,60.1,4.6,35.3
E00016027,77,2.8,20.2
E00016028,78.2,7.4,14.4
