areacd,in_full_time_education-001,in_full_time_education-002
E00015204,23.8,76.2
E00015205,9.5,90.5
E00015206,32.7,67.3
E00015229,8.4,91.6
E00015230,9.7,90.3
E00015231,12.3,87.7
E00015232,12.6,87.4
E00015234,11.6,88.4
E00015235,16.4,83.6
E00015236,16.9,83.1
E00015237,9.1,90.9
E00015238,27,73
E00015239,23.9,76.1
E00015240,14.2,85.8
E00015241,13.4,86.6
E00015242,25.6,74.4
E00015243,15.4,84.6
E00015244,19.1,80.9
E00015245,23.8,76.2
E00015246,22.7,77.3
E00015247,25.5,74.5
E00015249,15.6,84.4
E00015435,22.5,77.5
E00015436,17.4,82.6
E00015437,25.1,74.9
E00015438,14.7,85.3
E00015439,24.8,75.2
E00015440,20.4,79.6
E00015443,19.9,80.1
E00015444,24.9,75.1
E00015445,22.5,77.5
E00015446,17.6,82.4
E00015447,28.3,71.7
E00015448,21.7,78.3
E00015450,37,63
E00015451,19.6,80.4
E00015452,23.8,76.2
E00015475,26,74
E00015476,18.2,81.8
E00015477,15.9,84.1
E00015478,21.8,78.2
E00015479,22.8,77.2
E00015480,22.2,77.8
E00015481,27.1,72.9
E00015482,37,63
E00015483,22.2,77.8
E00015490,11.2,88.8
E00015526,24.5,75.5
E00015527,22.9,77.1
E00015528,19.2,80.8
E00015529,16.9,83.1
E00015530,18.5,81.5
E00015532,18.6,81.4
E00015533,16.4,83.6
E00015534,25.2,74.8
E00015536,14.9,85.1
E00015540,22.2,77.8
E00015551,19.5,80.5
E00015552,32.2,67.8
E00015553,21.6,78.4
E00015554,16.9,83.1
E00015555,19.8,80.2
E00015556,22.3,77.7
E00015557,19.5,80.5
E00015558,26.4,73.6
E00015559,21.2,78.8
E00015560,27.1,72.9
E00015561,21.7,78.3
E00015562,24.3,75.7
E00015563,11.1,88.9
E00015564,16.7,83.3
E00015565,20,80
E00015566,15.7,84.3
E00015567,20.4,79.6
E00015568,20.1,79.9
E00015569,19.1,80.9
E00015570,13.3,86.7
E00015571,14.4,85.6
E00015572,19.1,80.9
E00015573,25.8,74.2
E00015713,15.7,84.3
E00015716,13.4,86.6
E00015735,15.3,84.7
E00015737,14.8,85.2
E00015739,8.6,91.4
E00015740,13.9,86.1
E00015741,22.9,77.1
E00015744,19.1,80.9
E00015745,25.1,74.9
E00015747,13.6,86.4
E00015750,6.4,93.6
E00015752,13.7,86.3
E00015753,13.4,86.6
E00015800,18.9,81.1
E00015802,19.9,80.1
E00015803,17.4,82.6
E00015804,17.1,82.9
E00015806,21.2,78.8
E00015807,18,82
E00015808,25.1,74.9
E00015810,16.6,83.4
E00015811,10.8,89.2
E00015812,17.1,82.9
E00015814,19.2,80.8
E00015815,22.9,77.1
E00015816,20.9,79.1
E00015817,16.5,83.5
E00015818,13.1,86.9
E00015819,20.9,79.1
E00015820,24.7,75.3
E00015821,18.4,81.6
E00015822,15.7,84.3
E00015824,13.8,86.2
E00015825,16.5,83.5
E00015826,21.3,78.7
E00015827,18.5,81.5
E00015828,17.2,82.8
E00015829,23.5,76.5
E00015830,21.9,78.1
E00015831,17.2,82.8
E00015832,18.1,81.9
E00015833,15.3,84.7
E00015834,19.7,80.3
E00015835,12.6,87.4
E00015836,28.6,71.4
E00015838,23,77
E00015839,16.9,83.1
E00015840,22,78
E00015841,20.1,79.9
E00015842,27,73
E00015843,19.8,80.2
E00015844,25.1,74.9
E00015845,13.1,86.9
E00015847,19.5,80.5
E00015890,25.8,74.2
E00015891,24.3,75.7
E00015892,27.9,72.1
E00015893,20.6,79.4
E00015894,10.3,89.7
E00015896,15.6,84.4
E00015897,24.9,75.1
E00015899,19.8,80.2
E00015909,17.7,82.3
E00015910,9.6,90.4
E00015911,10.9,89.1
E00015912,27.8,72.2
E00015913,11.2,88.8
E00015914,16.7,83.3
E00015915,14,86
E00015916,12.7,87.3
E00015917,15.4,84.6
E00015918,17,83
E00015919,20.8,79.2
E00015920,30.9,69.1
E00015921,20.4,79.6
E00015922,16.6,83.4
E00015923,18.4,81.6
E00015924,14.6,85.4
E00015925,21.1,78.9
E00015926,21.4,78.6
E00015927,17,83
E00015928,13.1,86.9
E00015929,10.6,89.4
E00015930,21.2,78.8
E00015931,12.9,87.1
E00015932,14.7,85.3
E00015933,15.9,84.1
E00015934,17.6,82.4
E00015936,19.6,80.4
E00015939,9,91
E00015941,11.9,88.1
E00015943,20.2,79.8
E00015948,14.7,85.3
E00015952,23.2,76.8
E00015956,24.8,75.2
E00015957,19.1,80.9
E00015963,23.4,76.6
E00015964,22,78
E00015981,18.6,81.4
E00015982,18.8,81.2
E00015983,14.8,85.2
E00015984,19.1,80.9
E00015985,11.2,88.8
E00015986,20.3,79.7
E00015987,12.4,87.6
E00015988,25.5,74.5
E00015989,28.8,71.2
E00015990,24.9,75.1
E00015991,19.4,80.6
E00015992,16.7,83.3
E00015993,15.5,84.5
E00015994,19.3,80.7
E00015995,19.7,80.3
E00015996,17.3,82.7
E00015997,17,83
E00015998,17.1,82.9
E00015999,13.8,86.2
E00016000,16.4,83.6
E00016001,20,80
E00016002,17.3,82.7
E00016003,20.3,79.7
E00016004,33.6,66.4
E00016005,24.1,75.9
E00016006,19,81
E00016007,25.7,74.3
E00016008,20.7,79.3
E00016009,22.4,77.6
E00016010,19.7,80.3
E00016011,18.8,81.2
E00016012,22,78
E00016013,13.5,86.5
E00016014,21.2,78.8
E00016015,22.7,77.3
E00016016,18.6,81.4
E00016017,26.3,73.7
E00016018,17.8,82.2
E00016019,9.5,90.5
E00016020,25.6,74.4
E00016022,13.7,86.3
E00016023,10.5,89.5
E00016025,9.6,90.4
E00016026,11.8,88.2
E00016027,17.8,82.2
E00016028,28.5,71.5
E00016029,19.6,80.4
E00016030,18.5,81.5
E00016031,30.1,69.9
E00016032,20.4,79.6
E00016033,30.8,69.2
E00016034,15.6,84.4
E00016035,26.6,73.4
E00016036,32,68
E00016037,27.3,72.7
E00016038,31.1,68.9
E00016039,28.6,71.4
E00016040,32.2,67.8
E00016041,29.1,70.9
E00016042,11.5,88.5
E00016052,14.2,85.8
E00016053,12,88
E00016054,14.8,85.2
E00016055,13.1,86.9
E00016056,12.3,87.7
E00016057,25,75
E00016058,31.8,68.2
E00016059,18,82
E00016060,12.5,87.5
E00016061,22.1,77.9
E00016062,13.5,86.5
E00016063,10.3,89.7
E00016064,32,68
E00016065,26.9,73.1
E00019871,18.9,81.1
E00019874,23.7,76.3
E00019875,19.5,80.5
E00019877,23.4,76.6
E00020498,28.3,71.7
E00020499,24.5,75.5
E00020501,21.7,78.3
E00020520,21.9,78.1
E00020523,18.8,81.2
E00020524,21.3,78.7
E00020529,23.8,76.2
E00171530,15.5,84.5
E00171541,14.5,85.5
E00177515,12.3,87.7
E00177516,21.5,78.5
E00177556,3.8,96.2
E00177562,28.5,71.5
E00177573,16.2,83.8
E00177601,3,97
E00177608,13.5,86.5
E00177620,9.8,90.2
E00177626,11.1,88.9
E00177646,23.9,76.1
E00177648,17.6,82.4
E00177660,19.2,80.8
E00177671,13.3,86.7
E00177675,12.4,87.6
E00177684,3.9,96.1
