areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00015204,92.9,2.1,2.1,2.9
E00015205,95.3,2.4,1.4,1
E00015206,91.5,4.2,1.8,2.4
E00015229,95.7,0.6,1.2,2.5
E00015230,91.3,2.4,3.4,2.9
E00015231,95.3,3.2,0.4,1.1
E00015232,96.9,1.2,1.7,0.2
E00015234,92.8,4.3,1.1,1.8
E00015235,93.4,4.6,0.3,1.7
E00015236,95.9,2.5,0.4,1.2
E00015237,97,0.8,1.1,1.1
E00015238,96.3,2.1,0.4,1.2
E00015239,94.6,3.4,1.1,0.9
E00015240,94,2.8,0,3.2
E00015241,95.5,1.2,1.2,2
E00015242,94.6,2.5,1.9,0.9
E00015243,93.6,3.8,1.3,1.3
E00015244,95.5,3.5,0.2,0.8
E00015245,94.3,1.5,3.4,0.8
E00015246,93.6,4.7,0.3,1.5
E00015247,93.2,4,0.4,2.4
E00015249,95.4,2.7,0.8,1.1
E00015435,93.6,5.6,0,0.8
E00015436,91.5,2.3,3.9,2.3
E00015437,87.4,6.1,4.4,2.1
E00015438,94.7,3.8,0,1.5
E00015439,93,3.3,2.3,1.3
E00015440,92.1,1.8,2.5,3.6
E00015443,91.1,6.4,1.8,0.7
E00015444,89.2,6.1,1.9,2.8
E00015445,88.6,6.4,1.7,3.3
E00015446,89.7,6,3.6,0.7
E00015447,90.5,2.6,1.7,5.2
E00015448,95.3,2.5,1.7,0.4
E00015450,91.9,3.5,1.2,3.5
E00015451,91.2,4.4,1.3,3.1
E00015452,94.9,3.5,0.4,1.2
E00015475,94.4,3.3,1.1,1.1
E00015476,95.9,3.4,0.3,0.3
E00015477,92.1,4.4,1.8,1.8
E00015478,92.1,3.4,1,3.4
E00015479,88,4.5,4.3,3.2
E00015480,92.8,3.6,1.8,1.8
E00015481,96.1,0.3,1.6,1.9
E00015482,91.3,7.2,0.7,0.7
E00015483,88.3,7.3,2.2,2.2
E00015490,96.4,2.8,0.5,0.3
E00015526,90.8,3.6,1.4,4.2
E00015527,93.5,4.2,0.8,1.5
E00015528,92.4,5.1,0.7,1.8
E00015529,90.4,5.2,1.6,2.8
E00015530,93.5,3.1,2,1.4
E00015532,89.8,2.8,1.4,6
E00015533,94.2,3.7,1.6,0.5
E00015534,94.8,2.4,0,2.8
E00015536,90.7,6.7,1.5,1.1
E00015540,96,2.5,0.5,1
E00015551,95.4,3.3,0.7,0.7
E00015552,95.4,2.2,1.5,1
E00015553,95.1,2,2.3,0.7
E00015554,95.9,1.7,0.7,1.7
E00015555,91.2,6.1,0.4,2.3
E00015556,93.6,4.6,1.1,0.7
E00015557,90.8,4.3,1.3,3.6
E00015558,91.4,5.2,2.2,1.2
E00015559,94,4.6,0.7,0.7
E00015560,92.4,6.6,0.7,0.3
E00015561,90,7.7,1.3,1
E00015562,88.7,3.8,4.9,2.6
E00015563,96.3,1.5,2.2,0
E00015564,94.4,3.5,1.4,0.7
E00015565,95.3,3.3,0.5,0.9
E00015566,91.7,3.5,1.3,3.5
E00015567,97.2,1.5,0.8,0.5
E00015568,93.1,3.4,2.4,1
E00015569,97.2,2.5,0,0.4
E00015570,93.4,4.2,1.7,0.7
E00015571,96.2,1.1,0.5,2.2
