areacd,sex-001,sex-002
E00015204,53.7,46.3
E00015205,52.3,47.7
E00015206,54.5,45.5
E00015229,59.8,40.2
E00015230,50.2,49.8
E00015231,45.2,54.8
E00015232,54.6,45.4
E00015234,50.3,49.7
E00015235,51.1,48.9
E00015236,50.6,49.4
E00015237,55.4,44.6
E00015238,56.7,43.3
E00015239,55.9,44.1
E00015240,51.4,48.6
E00015241,51.2,48.8
E00015242,53.4,46.6
E00015243,55,45
E00015244,56.8,43.2
E00015245,54.3,45.7
E00015246,53.1,46.9
E00015247,50,50
E00015249,54.1,45.9
E00015435,53.8,46.2
E00015436,49.8,50.2
E00015437,56.4,43.6
E00015438,53.2,46.8
E00015439,55.2,44.8
E00015440,53.3,46.7
E00015443,52.2,47.8
E00015444,56.6,43.4
E00015445,53.7,46.3
E00015446,53.2,46.8
E00015447,54.4,45.6
E00015448,50.4,49.6
E00015450,55.3,44.7
E00015451,52.7,47.3
E00015452,53.4,46.6
E00015475,58.6,41.4
E00015476,52,48
E00015477,54.7,45.3
E00015478,50.3,49.7
E00015479,55.1,44.9
E00015480,54.4,45.6
E00015481,54.3,45.7
E00015482,56.2,43.8
E00015483,59.4,40.6
E00015490,53.3,46.7
E00015526,52.2,47.8
E00015527,49.8,50.2
E00015528,49.2,50.8
E00015529,54.4,45.6
E00015530,52.6,47.4
E00015532,53.9,46.1
E00015533,57.9,42.1
E00015534,56.4,43.6
E00015536,54.4,45.6
E00015540,55.7,44.3
E00015551,53.5,46.5
E00015552,53.2,46.8
E00015553,52,48
E00015554,49.8,50.2
E00015555,52.7,47.3
E00015556,50.2,49.8
E00015557,53.4,46.6
E00015558,52.9,47.1
E00015559,52.5,47.5
E00015560,55.2,44.8
E00015561,53.5,46.5
E00015562,50.7,49.3
E00015563,46.5,53.5
E00015564,59.7,40.3
E00015565,49.6,50.4
E00015566,48.6,51.4
E00015567,53.1,46.9
E00015568,52.1,47.9
E00015569,53.1,46.9
E00015570,52.5,47.5
E00015571,53.2,46.8
E00015572,48.3,51.7
E00015573,51.4,48.6
E00015713,54.3,45.7
E00015716,51.7,48.3
E00015735,51,49
E00015737,55.9,44.1
E00015739,53.4,46.6
E00015740,48,52
E00015741,55.6,44.4
E00015744,51.9,48.1
E00015745,54,46
E00015747,49,51
E00015750,49.4,50.6
E00015752,44.7,55.3
E00015753,48,52
E00015800,53.2,46.8
E00015802,53.4,46.6
E00015803,57.4,42.6
E00015804,49.4,50.6
E00015806,49.4,50.6
E00015807,53.7,46.3
E00015808,52.3,47.7
E00015810,50,50
E00015811,52.9,47.1
E00015812,50.9,49.1
E00015814,50.6,49.4
E00015815,54.1,45.9
E00015816,51.2,48.8
E00015817,57.9,42.1
E00015818,50,50
E00015819,52,48
E00015820,53.7,46.3
E00015821,47.2,52.8
E00015822,53.5,46.5
E00015824,54.4,45.6
E00015825,51.3,48.7
E00015826,46.6,53.4
E00015827,51.5,48.5
E00015828,54.3,45.7
E00015829,50.9,49.1
E00015830,50.8,49.2
E00015831,50.6,49.4
E00015832,57.1,42.9
E00015833,49.7,50.3
E00015834,50.2,49.8
E00015835,53.2,46.8
E00015836,48.1,51.9
E00015838,53.5,46.5
E00015839,53.3,46.7
E00015840,49.5,50.5
E00015841,59,41
E00015842,53,47
E00015843,51.2,48.8
E00015844,55.7,44.3
E00015845,54.3,45.7
E00015847,53.9,46.1
E00015890,53.4,46.6
E00015891,49.4,50.6
E00015892,55,45
E00015893,53.6,46.4
E00015894,54.6,45.4
E00015896,50.9,49.1
E00015897,53.4,46.6
E00015899,53.1,46.9
E00015909,50.5,49.5
E00015910,58.5,41.5
E00015911,52.3,47.7
E00015912,52,48
E00015913,50.6,49.4
E00015914,54.4,45.6
E00015915,51.4,48.6
E00015916,56.8,43.2
E00015917,52.6,47.4
E00015918,50.7,49.3
E00015919,53.5,46.5
E00015920,49.1,50.9
E00015921,51,49
E00015922,51.8,48.2
E00015923,52.4,47.6
E00015924,52.8,47.2
E00015925,53.1,46.9
E00015926,52.2,47.8
E00015927,48.9,51.1
E00015928,52.6,47.4
E00015929,50.4,49.6
E00015930,48.5,51.5
E00015931,46.6,53.4
E00015932,49,51
E00015933,54.7,45.3
E00015934,51.4,48.6
E00015936,52.3,47.7
E00015939,45.1,54.9
E00015941,50.6,49.4
E00015943,50.7,49.3
E00015948,50,50
E00015952,53.1,46.9
E00015956,55.3,44.7
E00015957,51.3,48.7
E00015963,49.1,50.9
E00015964,48.7,51.3
E00015981,55.3,44.7
E00015982,50.9,49.1
E00015983,49.5,50.5
E00015984,49.1,50.9
E00015985,52.7,47.3
E00015986,48.3,51.7
E00015987,62.6,37.4
E00015988,51.4,48.6
E00015989,53.3,46.7
E00015990,54,46
E00015991,50,50
E00015992,52.6,47.4
E00015993,54.8,45.2
E00015994,50.8,49.2
E00015995,51.3,48.7
E00015996,57.4,42.6
E00015997,50.8,49.2
E00015998,53.6,46.4
E00015999,49.8,50.2
E00016000,52.6,47.4
E00016001,57.8,42.2
E00016002,54.3,45.7
E00016003,50.2,49.8
E00016004,52.6,47.4
E00016005,50.6,49.4
E00016006,50.5,49.5
E00016007,51.9,48.1
E00016008,51.4,48.6
E00016009,54.2,45.8
E00016010,55.6,44.4
E00016011,50.3,49.7
E00016012,55.3,44.7
E00016013,52,48
E00016014,54.2,45.8
E00016015,55.5,44.5
E00016016,54.1,45.9
E00016017,48.7,51.3
E00016018,52.5,47.5
E00016019,51,49
E00016020,62.2,37.8
E00016022,53,47
E00016023,53,47
E00016025,50.6,49.4
E00016026,53,47
E00016027,49.4,50.6
E00016028,58.2,41.8
E00016029,55.5,44.5
E00016030,57.8,42.2
E00016031,52,48
E00016032,56.9,43.1
E00016033,55.2,44.8
E00016034,56.8,43.2
E00016035,55.9,44.1
E00016036,49.8,50.2
E00016037,53.5,46.5
E00016038,57.6,42.4
E00016039,48.8,51.2
E00016040,51.4,48.6
E00016041,56.2,43.8
E00016042,55.7,44.3
E00016052,49.8,50.2
E00016053,53.1,46.9
E00016054,49.7,50.3
E00016055,47.9,52.1
E00016056,55.4,44.6
E00016057,57.8,42.2
E00016058,49.4,50.6
E00016059,51.3,48.7
E00016060,42.4,57.6
E00016061,53.4,46.6
E00016062,53.2,46.8
E00016063,54.2,45.8
E00016064,54.8,45.2
E00016065,53.4,46.6
E00019871,49.7,50.3
E00019874,47.1,52.9
E00019875,51.8,48.2
E00019877,49.9,50.1
E00020498,51.4,48.6
E00020499,52.4,47.6
E00020501,51.1,48.9
E00020520,52.5,47.5
E00020523,59.5,40.5
E00020524,49.2,50.8
E00020529,50.5,49.5
E00171530,52.2,47.8
E00171541,51.6,48.4
E00177515,53.7,46.3
E00177516,55.7,44.3
E00177556,50.6,49.4
E00177562,44.7,55.3
E00177573,49.8,50.2
E00177601,7.2,92.8
E00177608,54.9,45.1
E00177620,51.7,48.3
E00177626,53,47
E00177646,40.9,59.1
E00177648,52.6,47.4
E00177660,50.5,49.5
E00177671,50,50
E00177675,34.3,65.7
E00177684,50.5,49.5
