geography_code,in_full_time_education-001,in_full_time_education-002
E00076314,20.7,79.3
E00076315,15,85
E00076316,24.4,75.6
E00076317,18,82
E00076318,17.9,82.1
E00076319,16.9,83.1
E00076320,10.8,89.2
E00076321,14.7,85.3
E00076322,22.5,77.5
E00076323,20.8,79.2
E00076324,20.5,79.5
E00076325,19.6,80.4
E00076326,20.1,79.9
E00076327,17.5,82.5
E00076328,20.4,79.6
E00076329,14.5,85.5
E00076330,19.5,80.5
E00076331,20.1,79.9
E00076332,27.1,72.9
E00076333,20.2,79.8
E00076334,14.9,85.1
E00076335,19.1,80.9
E00076336,13.1,86.9
E00076337,12.4,87.6
E00076338,12.6,87.4
E00076339,16.6,83.4
E00076340,12.8,87.2
E00076341,20.9,79.1
E00076358,18.5,81.5
E00076360,20.9,79.1
E00076361,23.5,76.5
E00076362,13.7,86.3
E00076363,22.8,77.2
E00076365,21.6,78.4
E00076366,13.1,86.9
E00076367,16.5,83.5
E00076368,13.6,86.4
E00076377,21.7,78.3
E00076378,21,79
E00076380,19.1,80.9
E00076398,24.5,75.5
E00076399,16.8,83.2
E00102028,15,85
E00102029,13.4,86.6
E00102030,11.6,88.4
E00102035,18.7,81.3
E00102037,15.1,84.9
E00102038,16.2,83.8
E00102085,15.1,84.9
E00102086,20.1,79.9
E00102087,21.5,78.5
E00102088,14.5,85.5
E00102089,18.1,81.9
E00102090,13.4,86.6
E00102091,20.3,79.7
E00102092,14.7,85.3
E00102093,14.9,85.1
E00102095,20.4,79.6
E00102096,12.4,87.6
E00102101,16.3,83.7
E00102102,11.5,88.5
E00102103,13.8,86.2
E00102104,15.6,84.4
E00102105,16.6,83.4
E00102106,22.6,77.4
E00102107,16.5,83.5
E00102108,17.9,82.1
E00102109,22.4,77.6
E00102110,9,91
E00102111,23.4,76.6
E00102112,17.9,82.1
E00102113,16.8,83.2
E00102114,22.4,77.6
E00102115,22.7,77.3
E00102116,24.7,75.3
E00102117,21.4,78.6
E00102118,18.7,81.3
E00102119,18.8,81.2
E00102120,18.2,81.8
E00102121,22.3,77.7
E00102122,19.3,80.7
E00102123,23.3,76.7
E00102124,17.7,82.3
E00102125,17.5,82.5
E00102126,15.6,84.4
E00102127,19,81
E00102128,10.1,89.9
E00102129,17.8,82.2
E00102130,14.8,85.2
E00102131,19.6,80.4
E00102132,23.1,76.9
E00102133,20.6,79.4
E00102134,19.1,80.9
E00102135,18.9,81.1
E00102136,16.4,83.6
E00102158,10.3,89.7
E00102159,11.7,88.3
E00102160,12,88
E00102161,7.5,92.5
E00102162,19.6,80.4
E00102163,16.3,83.7
E00102243,15.4,84.6
E00102245,16.8,83.2
E00102246,16.4,83.6
E00102271,18.2,81.8
E00102272,24,76
E00102273,18.6,81.4
E00102274,11,89
E00102275,21.2,78.8
E00102276,16.3,83.7
E00102277,18.7,81.3
E00172073,28.7,71.3
E00172075,20,80
E00172076,18.5,81.5
E00181104,17.8,82.2
E00181125,14.8,85.2
E00181135,9.3,90.7
E00181167,26.7,73.3
E00181170,16.6,83.4
E00181184,23.4,76.6
