geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00076314,99.2,0.8,0
E00076315,98.3,1.7,0
E00076316,100,0,0
E00076317,99.2,0.8,0
E00076318,99.2,0.8,0
E00076319,93.1,6.9,0
E00076320,100,0,0
E00076321,99.1,0.9,0
E00076322,94.6,5.4,0
E00076323,99.2,0.8,0
E00076324,95.8,4.2,0
E00076325,99.3,0.7,0
E00076326,92.5,7.5,0
E00076327,100,0,0
E00076328,99.2,0.8,0
E00076329,100,0,0
E00076330,92.7,7.3,0
E00076331,100,0,0
E00076332,97.8,2.2,0
E00076333,93.6,6.4,0
E00076334,79.4,20.6,0
E00076335,100,0,0
E00076336,100,0,0
E00076337,58.5,41.5,0
E00076338,99.1,0.9,0
E00076339,67.5,32.5,0
E00076340,100,0,0
E00076341,77.7,22.3,0
E00076358,100,0,0
E00076360,87.2,12.8,0
E00076361,100,0,0
E00076362,100,0,0
E00076363,84.7,15.3,0
E00076365,98.9,1.1,0
E00076366,100,0,0
E00076367,100,0,0
E00076368,100,0,0
E00076377,99.3,0.7,0
E00076378,100,0,0
E00076380,100,0,0
E00076398,100,0,0
E00076399,100,0,0
E00102028,94.6,5.4,0
E00102029,100,0,0
E00102030,95.8,3.1,1
E00102035,93.9,6.1,0
E00102037,89.5,4.2,6.3
E00102038,95.7,4.3,0
E00102085,96.3,3.7,0
E00102086,96.6,0.8,2.5
E00102087,96.9,3.1,0
E00102088,90.7,9.3,0
E00102089,95.7,4.3,0
E00102090,80.2,19.8,0
E00102091,96.3,3.1,0.6
E00102092,96.2,0.8,3.1
E00102093,76.3,23.8,0
E00102095,97,3,0
E00102096,65.8,0.9,33.3
E00102101,56.8,43.2,0
E00102102,99.2,0.8,0
E00102103,76.2,23.8,0
E00102104,99.2,0.8,0
E00102105,96.5,3.5,0
E00102106,77,23,0
E00102107,59.5,40.5,0
E00102108,84.1,15.9,0
E00102109,98.5,1.5,0
E00102110,97.7,2.3,0
E00102111,97.6,2.4,0
E00102112,83.3,16.7,0
E00102113,92.9,7.1,0
E00102114,99.3,0.7,0
E00102115,99.2,0.8,0
E00102116,98.5,1.5,0
E00102117,100,0,0
E00102118,98.9,0.5,0.5
E00102119,99.2,0.8,0
E00102120,100,0,0
E00102121,100,0,0
E00102122,96.2,3.8,0
E00102123,99.2,0.8,0
E00102124,97.4,0.9,1.7
E00102125,100,0,0
E00102126,99.2,0.8,0
E00102127,98.3,1.7,0
E00102128,100,0,0
E00102129,100,0,0
E00102130,100,0,0
E00102131,99.4,0.6,0
E00102132,100,0,0
E00102133,97.3,2.7,0
E00102134,99.1,0,0.9
E00102135,99.3,0.7,0
E00102136,93.1,6.9,0
E00102158,96.9,3.1,0
E00102159,89.6,9.8,0.6
E00102160,89.6,10.4,0
E00102161,81.6,17.7,0.7
E00102162,95,4.2,0.8
E00102163,97.5,2.5,0
E00102243,99.3,0.7,0
E00102245,71.3,28.7,0
E00102246,96.9,3.1,0
E00102271,100,0,0
E00102272,97,3,0
E00102273,96.9,3.1,0
E00102274,95.6,4.4,0
E00102275,98.4,0.8,0.8
E00102276,99.1,0.9,0
E00102277,98.2,1.8,0
E00172073,100,0,0
E00172075,71.7,28.3,0
E00172076,100,0,0
E00181104,98.3,0.9,0.9
E00181125,99.4,0.6,0
E00181135,97.8,2.2,0
E00181167,95.5,4.5,0
E00181170,93.3,3.7,3
E00181184,96.8,3.2,0
