areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00069560,6.5,80.5,13
E00069654,7.1,85.2,7.7
E00069655,8.9,75,16.1
E00069656,7.6,84.9,7.6
E00069657,12.6,66.2,21.2
E00130332,6.5,70.3,23.2
E00130333,9.9,74.2,15.9
E00130336,4.7,81.3,14.1
E00130545,10.8,75,14.2
E00130547,7.6,83.4,8.9
E00130548,7.3,79.8,12.9
E00130549,11.2,67.4,21.3
E00130551,10.2,75,14.8
E00130736,13.5,67.7,18.8
E00130737,5.9,74.3,19.9
E00130738,10.7,71.1,18.2
E00130741,7.7,82.1,10.3
E00130742,12.3,69.9,17.8
E00131338,11.1,76.1,12.8
E00131339,12.6,65.2,22.2
E00131340,10,60.8,29.2
E00131341,12.3,67.8,19.9
E00131342,10.6,76.9,12.5
E00131343,9.2,73.2,17.6
E00131344,4.8,69.9,25.3
E00131345,10.8,70.8,18.5
E00131346,10.7,69,20.2
E00131347,4.9,63,32.1
E00131348,9.4,64.1,26.6
E00131361,14.1,70.7,15.2
E00131362,17.3,67.3,15.3
E00131363,11.1,70.7,18.2
E00131364,10.4,75.5,14.2
E00131365,13.6,70.3,16.1
E00131366,13.1,73.8,13.1
E00131367,11,69,20
E00131368,12,80.8,7.2
E00131369,9,83.3,7.7
E00131370,11.7,73.8,14.6
E00131371,12.9,83.2,4
E00131372,17.2,53,29.9
E00131373,9.4,78.8,11.8
E00131374,8.1,73.7,18.2
E00131375,8.6,82.7,8.6
E00131376,18.4,63.2,18.4
E00131377,7.3,80.5,12.2
E00131378,10.9,70.9,18.2
E00131379,11.4,76.2,12.4
E00131380,11.5,77,11.5
E00131381,6.9,76.5,16.7
E00131382,16.4,67.3,16.4
E00131383,16,69.1,14.9
E00131384,7.5,67.9,24.5
E00131385,9.9,78,12.1
E00131386,13.9,72.3,13.9
E00131387,9.6,80,10.4
E00131389,13,75,12
E00131390,12.2,73.4,14.4
E00131391,9.7,66.7,23.7
E00131392,13,71.7,15.2
E00131393,8.5,71.3,20.2
E00131394,7.9,77.8,14.3
