areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00069560,25.4,50.8,16.4,7.4
E00069654,16.9,57.1,13,13
E00069655,20.3,43.5,7.2,29
E00069656,20.4,50.4,13.1,16.1
E00069657,20.9,48.6,14.2,16.2
E00130332,28.6,43.5,14.9,13
E00130333,20.7,36.4,15.8,27.2
E00130336,56.5,26.1,6.5,10.9
E00130545,24.1,40.4,20.6,14.9
E00130547,28.7,45.9,9.6,15.9
E00130548,14.4,44.1,22.9,18.6
E00130549,22.9,41.3,15.6,20.2
E00130551,30.3,45.9,14.8,9
E00130736,22.9,32.4,22.9,21.8
E00130737,18.5,44.4,17.7,19.4
E00130738,19,41.8,17.7,21.5
E00130741,31.9,35.3,11.2,21.6
E00130742,20.2,40.3,15.1,24.4
E00131338,26.5,41.9,16.9,14.7
E00131339,34.1,46.5,10.3,9.2
E00131340,43.3,25.5,9.9,21.3
E00131341,24.8,45.1,14.6,15.5
E00131342,28.3,34.1,16.7,21
E00131343,26.5,49.7,13.8,10.1
E00131344,26.6,31.2,22.7,19.5
E00131345,39.4,40.4,15.6,4.6
E00131346,29.1,36.7,16.5,17.7
E00131347,47.5,23.7,12.7,16.1
E00131348,22.5,33.3,13.7,30.4
E00131361,21.1,49.1,15.8,14
E00131362,23.8,42.3,21.5,12.3
E00131363,27.5,39.2,15.7,17.6
E00131364,17,41.8,16.3,24.8
E00131365,24.8,44.5,16.1,14.6
E00131366,19.6,52,12.2,16.2
E00131367,23.7,47.3,16,13
E00131368,17.8,52.1,13.6,16.6
E00131369,28.2,38.9,16.1,16.8
E00131370,20.4,49.6,14.2,15.9
E00131371,20.4,60.2,8.3,11.1
E00131372,22.6,46.8,16.1,14.5
E00131373,27.1,40.2,18.7,14
E00131374,29.9,35.8,13.9,20.4
E00131375,22.7,47.7,11.6,18
E00131376,32.2,40.7,13,14.1
E00131377,20.4,41.4,16.4,21.7
E00131378,31.9,27,20.9,20.2
E00131379,23.8,48.5,10.8,16.9
E00131380,24.1,46.2,17.2,12.4
E00131381,20.1,41.7,16.5,21.6
E00131382,23.1,39.7,16.5,20.7
E00131383,36.3,37.8,11.9,14.1
E00131384,29.4,38.9,19,12.7
E00131385,26.1,38.9,13.4,21.7
E00131386,27.2,31.6,18.4,22.8
E00131387,19,49.6,13.9,17.5
E00131389,28.2,36.6,14.1,21.1
E00131390,20.9,44.2,16.6,18.4
E00131391,20.9,45.3,18.7,15.1
E00131392,31,42.2,12.1,14.7
E00131393,27.4,47.8,11.5,13.3
E00131394,26.1,38.7,22.5,12.7
E00131395,28.7,33.9,13.9,23.5
E00131396,69.7,22.7,6.8,0.8
E00131397,34,36.5,19.5,10.1
E00131398,80.8,17.5,0.8,0.8
E00131399,51.5,32.4,6.9,9.3
E00131400,20.5,39.3,18.8,21.4
E00131401,24.8,35,27.4,12.8
E00131402,31.1,34.8,14.4,19.7
E00131403,31.8,45.5,10,12.7
E00131404,31.5,38.7,16.1,13.7
E00131405,20.1,46.3,16.4,17.2
E00131406,19.1,52.7,12.7,15.5
E00131407,42.8,38.4,7.2,11.6
E00131408,21.6,42.4,12.7,23.3
E00131409,24.8,36.4,16.5,22.3
E00131410,27.2,40.4,16.6,15.9
E00131412,45,24.3,22.1,8.6
E00131413,39.7,32,16.4,11.9
E00131414,24.1,42.9,17.3,15.8
E00131415,25,50,14.2,10.8
E00131416,35.2,36.1,13.9,14.8
E00131417,28.6,41.3,15.9,14.3
E00131418,23.4,39.6,15.3,21.6
E00131419,45.1,36.3,5.9,12.7
E00131420,21,21,19.3,38.7
E00131421,37.8,37,11.8,13.4
E00131422,20.2,37.1,14.5,28.2
E00131423,29.3,37,19.7,13.9
E00131424,34,31.1,12.3,22.6
E00131425,40.5,29.5,13.5,16.5
E00131426,19.1,40.4,18.4,22.1
E00131427,32.8,41.2,16,9.9
E00131428,34.5,24.1,16.4,25
E00131429,23.7,37,16.3,23
E00131430,21.6,42.3,16.2,19.8
E00131431,29.5,42.9,15.7,11.9
E00131433,44.8,34.5,9.2,11.5
E00131434,27.9,46.1,12.7,13.3
E00131435,28.7,46.5,11.5,13.4
E00131436,29.8,35.7,17,17.5
E00131437,28.2,33.3,15.3,23.2
E00131438,35.5,40.5,9.9,14
E00131439,33.3,44.7,10.5,11.4
E00131440,37.3,30,20.7,12
E00131441,53.5,28.7,12.4,5.4
E00131442,33.6,32.8,16.8,16.8
E00131443,44.1,39.2,7.8,8.8
E00131444,42.4,33.8,14.4,9.4
E00131445,23.1,46.2,13.8,16.9
E00131446,17.8,55.1,13.6,13.6
E00131447,30,41.8,16.4,11.8
E00131448,33.1,39.5,13.7,13.7
E00131449,15.9,50.7,12.6,20.8
E00131450,23.2,42.8,16.7,17.4
E00131451,22.4,32.8,23,21.8
E00131452,17.3,44.1,21.3,17.3
E00131453,29.6,26.1,18.3,26.1
E00131454,32.2,36.4,15.4,16.1
E00131455,34,31.3,17.4,17.4
E00131456,60,29.2,7.7,3.1
E00131457,20.4,38.9,19.1,21.6
E00131458,19,43.8,14,23.1
E00131459,25,33.5,17.9,23.7
E00131460,13.1,39.4,20.4,27
E00131461,19.2,40.4,23.8,16.6
E00131462,18.6,36.4,17.8,27.1
E00131463,20.6,29.7,23.2,26.5
E00131464,19.8,32.7,17.8,29.7
E00131465,27.1,43.8,14.6,14.6
E00131466,7.5,57,15.1,20.4
E00131467,22.9,49,12.7,15.3
E00131468,20.7,25.6,23.2,30.5
E00131470,24.6,36.4,16.9,22
E00131471,23.1,38.5,16.9,21.5
E00131472,23.5,42,12.3,22.2
E00131473,46.9,34.4,13.3,5.5
E00131474,28,30.8,16.8,24.3
E00131475,25.4,50.7,14.5,9.4
E00131476,28.2,41.7,11.7,18.4
E00131477,23.8,39.9,11.9,24.5
E00131478,22,36.4,14.4,27.3
E00131479,22.5,50.2,13.1,14.1
E00131480,27.9,33.3,13.5,25.2
E00131485,22.8,45.5,13.8,17.9
E00131487,25.8,46.9,9.4,18
E00131488,29.4,41.3,9.5,19.8
E00131489,23.8,37.8,14.6,23.8
E00131490,31.2,43.1,11,14.7
E00131491,17.7,51.6,12.1,18.5
E00131492,11.1,55.6,13,20.4
E00131494,22.2,48.7,15.4,13.7
E00131495,21.5,46.3,13.2,19
E00131496,30.1,39.7,16.4,13.7
E00131497,21.2,53.9,10.9,13.9
E00133651,29.6,48.9,8.9,12.6
E00133657,30.4,39.1,11.1,19.3
E00144535,26.2,31.1,23,19.7
E00144536,15.2,38.6,26.5,19.7
E00144537,25,41.7,13.3,20
E00144538,23,42.5,10.6,23.9
E00144543,20.9,32.8,14.9,31.3
E00144547,29.8,30.5,20.6,19.1
E00144548,20.6,49.2,14.3,15.9
E00144549,40.8,27.7,17.7,13.8
E00144550,25.4,47.7,11.5,15.4
E00144551,17.4,47,15.2,20.5
E00144552,19.7,40.9,17.4,22
E00144553,31.1,42.9,13.4,12.6
E00144554,24.8,35,14.5,25.6
E00144715,18.7,44.7,19.3,17.3
E00144716,26.2,41.5,15.4,16.9
E00144717,15.9,52.3,10.2,21.6
E00144718,22.6,43.8,16.1,17.5
E00144719,12.6,56.8,11.7,18.9
E00144720,17.3,47.3,16.4,19.1
E00144721,20.6,47.8,16.2,15.4
E00144813,22.1,46.8,12.3,18.8
E00144825,26.3,39.4,13.9,20.4
E00144830,22.3,48.5,13.6,15.5
E00170685,61.1,23.7,7.6,7.6
E00170686,23.1,34.7,19.1,23.1
E00170687,35.1,29.7,16.2,18.9
E00170688,33,38.5,11,17.4
E00170689,16.8,50.4,15,17.7
E00170690,24.8,34.3,21,20
E00170691,23.8,31,19,26.2
E00170692,41,37.7,13.1,8.2
E00173325,17.1,38.5,23.9,20.5
E00173346,17.9,44.4,18.8,18.8
E00178468,17.9,34.3,28.6,19.3
E00178500,13.4,26.7,23.3,36.6
E00178585,28.5,43.6,10.5,17.4
E00178619,22.2,33.3,24.1,20.4
E00187350,34.9,35.8,15.6,13.8
E00187386,20.2,32.7,19,28
E00187495,17.1,57.3,15.9,9.8
