areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00069560,47.5,1.7,50.8
E00069654,46,1.1,52.9
E00069655,63.8,1.3,34.9
E00069656,56.7,1.4,41.8
E00069657,48.3,2.8,49
E00130332,48.4,2.3,49.3
E00130333,61,2.1,36.9
E00130336,39.4,0,60.6
E00130545,57.7,2.2,40.1
E00130547,47.3,1.3,51.3
E00130548,51.2,1.2,47.6
E00130549,58.9,0.9,40.2
E00130551,45.7,2.6,51.7
E00130736,65,1.1,33.9
E00130737,49.8,0.4,49.8
E00130738,62.3,1.8,35.9
E00130741,45.4,0.9,53.7
E00130742,69.5,1.6,28.8
E00131338,56.3,0,43.7
E00131339,57.1,1.6,41.3
E00131340,47.8,4,48.2
E00131341,60.8,1.9,37.4
E00131342,61.2,2.6,36.2
E00131343,58.6,2.9,38.6
E00131344,71.8,1.7,26.5
E00131345,64.4,2.8,32.8
E00131346,70.1,2.8,27.1
E00131347,54.6,2.9,42.5
E00131348,68.2,1,30.8
E00131361,59.3,2.2,38.5
E00131362,61,5.2,33.9
E00131363,52.4,5.8,41.7
E00131364,65.9,1.9,32.2
E00131365,56,3,41
E00131366,59.1,1,39.9
E00131367,60.6,0.8,38.6
E00131368,62.3,1.8,35.8
E00131369,72.9,0.3,26.7
E00131370,57.4,0.8,41.7
E00131371,52.6,2.3,45.1
E00131372,56.5,2.9,40.6
E00131373,60.6,3.8,35.7
E00131374,63.4,0,36.6
E00131375,48.2,0.3,51.6
E00131376,65.2,1.2,33.6
E00131377,59.8,0.6,39.5
E00131378,62.4,0,37.6
E00131379,58.1,2.4,39.4
E00131380,61,1.4,37.6
E00131381,64.1,1.1,34.8
E00131382,55.1,2,42.9
E00131383,61.2,2.5,36.4
E00131384,54.3,1.3,44.4
E00131385,55.6,1.9,42.5
E00131386,63.4,1.5,35.1
E00131387,56.6,1.1,42.3
E00131389,66.1,1.1,32.8
E00131390,59,2.1,38.9
E00131391,65.2,1.1,33.7
E00131392,56.4,2.4,41.2
E00131393,55.7,0.9,43.4
E00131394,54.6,1.8,43.7
E00131395,64.2,2.2,33.6
E00131396,38.2,6.4,55.5
E00131397,64.5,4.2,31.3
E00131398,27.3,4.9,67.8
E00131399,60.2,4.8,35
E00131400,69.3,1.6,29.1
E00131401,59.7,1.3,38.9
E00131402,58.5,1.2,40.3
E00131403,49.7,2.5,47.7
E00131404,73,0.5,26.5
E00131405,65,2.3,32.7
E00131406,52.1,1.4,46.5
E00131407,67.8,2.2,30
E00131408,60.7,2.1,37.1
E00131409,59,3.4,37.6
E00131410,63,2.1,34.9
E00131412,62.2,4,33.8
E00131413,56.7,3.2,40.1
E00131414,62.5,2,35.6
E00131415,49.1,0.4,50.4
E00131416,58.7,0.9,40.4
E00131417,65.8,3.8,30.3
E00131418,62.4,4.4,33.2
E00131419,65.6,2.5,31.9
E00131420,63.1,3.7,33.2
E00131421,53.3,2,44.7
E00131422,62.5,0.4,37.1
E00131423,66.8,3.2,30
E00131424,52.1,3.2,44.7
E00131425,62.9,4.3,32.9
E00131426,64.3,3.6,32.1
E00131427,62.6,4.7,32.7
E00131428,62,4.7,33.3
E00131429,59.7,3.9,36.4
E00131430,60.5,0.5,39.1
E00131431,57.5,1,41.5
E00131433,51.8,0,48.2
E00131434,49.1,1.2,49.7
E00131435,53.6,1,45.4
E00131436,68.1,0.9,30.9
E00131437,72.6,3.1,24.3
E00131438,51.7,1,47.3
E00131439,40.2,1,58.8
E00131440,72.8,2.6,24.5
E00131441,56.9,5,38.1
E00131442,77,1.4,21.6
E00131443,30.5,1.1,68.4
E00131444,75.1,4.8,20.1
E00131445,48.6,0.4,51
E00131446,45.5,0.4,54.1
E00131447,51,1,48
E00131448,58.8,2.7,38.5
E00131449,65.1,1.7,33.2
E00131450,60.7,1.1,38.1
E00131451,69.7,1.7,28.6
E00131452,67.4,2.7,29.9
E00131453,63.7,5.2,31.1
E00131454,55.6,1.5,42.9
E00131455,53.9,1.9,44.2
E00131456,38,4.9,57.1
E00131457,60.5,0.3,39.2
E00131458,64.9,1.2,33.9
E00131459,62.9,1.3,35.7
E00131460,67.1,1.5,31.4
E00131461,48.4,1,50.7
E00131462,67,1.5,31.5
E00131463,59.5,6.9,33.6
E00131464,59.4,4.5,36.1
E00131465,54.9,2.2,42.9
E00131466,49.3,0.9,49.8
E00131467,45.8,0,54.2
E00131468,59.6,3.5,36.8
E00131470,66.5,4.1,29.4
E00131471,66.2,3.8,30.1
E00131472,52.4,0.6,47
E00131473,62.6,4.9,32.5
E00131474,68.2,1.9,29.9
E00131475,55.2,1.9,42.9
E00131476,63.3,4.8,31.9
E00131477,65.6,1.1,33.2
E00131478,57.5,1.5,41
E00131479,59.5,0.7,39.8
E00131480,64.2,1,34.8
E00131485,56.5,1.6,41.9
E00131487,51.7,1.4,46.9
E00131488,58.8,1.3,39.9
E00131489,53.3,1.2,45.5
E00131490,56.5,0,43.5
E00131491,57.5,2.8,39.7
E00131492,63.6,4.1,32.2
E00131494,66.1,3.4,30.5
E00131495,56.3,2.2,41.5
E00131496,54.8,2,43.3
E00131497,53.6,3.1,43.3
E00133651,54.8,2.1,43.2
E00133657,58,2.4,39.6
E00144535,69.4,4.7,26
E00144536,67.4,2.8,29.8
E00144537,59.6,0.9,39.6
E00144538,72.2,2.4,25.4
E00144543,61.8,3.7,34.6
E00144547,62.6,2.7,34.6
E00144548,57.3,0,42.7
E00144549,62.2,6,31.8
E00144550,61.2,1.6,37.2
E00144551,63.8,1.9,34.3
E00144552,56.5,4.2,39.2
E00144553,62,1.9,36.2
E00144554,58.3,4.3,37.4
E00144715,61.7,0.3,38
E00144716,56.4,4.3,39.3
E00144717,57.7,1.6,40.7
E00144718,61.1,1.8,37.1
E00144719,54.8,0,45.2
E00144720,52.5,2.2,45.3
E00144721,55.9,2.6,41.4
E00144813,61.1,1.7,37.2
E00144825,56.1,1.5,42.4
E00144830,59,2.5,38.5
E00170685,62.7,2.2,35.1
E00170686,67.6,2.6,29.8
E00170687,54.2,4.7,41
E00170688,55.8,4.6,39.6
E00170689,45.2,0.7,54.1
E00170690,76.7,1,22.3
E00170691,59.4,4.4,36.1
E00170692,51.4,4.7,43.9
E00173325,63.4,1.3,35.3
E00173346,61.3,1.2,37.4
E00178468,89.9,1.2,8.9
E00178500,73.6,1.8,24.6
E00178585,59.7,2.2,38.1
E00178619,65.8,0.9,33.3
E00187350,50.8,8.5,40.7
E00187386,83.4,2.3,14.3
E00187495,40.2,0.6,59.2
