areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00069560,17,17.9,44.6,20.5
E00069654,12.8,21.3,51.8,14
E00069655,8.2,25.8,53.6,12.4
E00069656,11.3,19.5,51.6,17.6
E00069657,16.3,21.3,46.8,15.6
E00130332,8.3,24.8,57.2,9.7
E00130333,7.6,19.4,65,8
E00130336,12.5,22.5,60,5
E00130545,12.3,20.9,54,12.9
E00130547,9.9,21.3,58.9,9.9
E00130548,12.8,17.3,62.4,7.5
E00130549,7.8,24,58.9,9.3
E00130551,5.6,20.6,64.5,9.3
E00130736,13.3,20.5,52.2,14.1
E00130737,15.7,25.4,44.8,14.2
E00130738,13.2,19.1,52.9,14.7
E00130741,10,18,63,9
E00130742,12.6,19.8,53.9,13.8
E00131338,6.8,23.6,60.8,8.8
E00131339,10,15.6,62.2,12.2
E00131340,10.2,20.3,58.5,11
E00131341,10.2,17.3,59.7,12.8
E00131342,7.4,22.7,55.8,14.1
E00131343,5.9,20.1,60.8,13.2
E00131344,10.4,17.1,60.2,12.3
E00131345,11.2,12.9,61.2,14.7
E00131346,7.5,20.5,59.5,12.5
E00131347,4.2,20.8,60.4,14.6
E00131348,10.1,23.7,56.1,10.1
E00131361,11.1,13.3,54.8,20.7
E00131362,16.3,15.7,46.4,21.6
E00131363,11.1,19.4,59.3,10.2
E00131364,15,20.3,44.9,19.8
E00131365,10.6,23.2,49.7,16.6
E00131366,15.2,19.7,47.8,17.4
E00131367,7.9,23.8,55.6,12.6
E00131368,14.8,16.7,59.3,9.1
E00131369,14.2,16.6,49.3,19.9
E00131370,12.9,20.7,48.6,17.9
E00131371,13.3,18.6,47.8,20.4
E00131372,16.7,19,49.4,14.9
E00131373,7.9,22,52.8,17.3
E00131374,12.6,14.9,56,16.6
E00131375,11.2,23.5,45.3,20
E00131376,15.3,17.1,48.1,19.4
E00131377,7.9,18,54.5,19.6
E00131378,10.5,23.2,52.5,13.8
E00131379,13.3,18.2,55.2,13.3
E00131380,12.6,16.7,52.3,18.4
E00131381,9.7,16.6,61.1,12.6
E00131382,15.1,16.4,53.4,15.1
E00131383,14.9,18.9,48,18.2
E00131384,10.9,20.3,48.4,20.3
E00131385,16.7,19.5,44.8,19
E00131386,9.6,15.6,53.3,21.6
E00131387,11.9,14.6,58.9,14.6
E00131389,13.3,23.8,47,16
