areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00069560,94,5.6,0,0,0.4
E00069654,92.7,6.3,0.8,0,0.3
E00069655,90,5,2.2,0.6,2.2
E00069656,92,4.8,1.6,1.6,0
E00069657,95.5,3.1,0,0.6,0.8
E00130332,97.4,2.6,0,0,0
E00130333,98.7,1.3,0,0,0
E00130336,93.5,3.3,1.6,0,1.6
E00130545,94.5,4.6,0,0.3,0.6
E00130547,91.3,4.7,1.7,1.5,0.9
E00130548,97.3,2,0,0.3,0.3
E00130549,98.8,1.2,0,0,0
E00130551,95.6,3.6,0,0.4,0.4
E00130736,93.6,6.4,0,0,0
E00130737,95.8,3.9,0,0.3,0
E00130738,93.7,5.8,0.5,0,0
E00130741,97.7,2.3,0,0,0
E00130742,97.4,1.3,0,1,0.3
E00131338,97,3,0,0,0
E00131339,94.6,2.7,1.1,0.3,1.3
E00131340,98.4,1.3,0,0,0.3
E00131341,97,1.5,0.8,0.6,0
E00131342,94.5,4.5,0.3,0,0.6
E00131343,96,2.7,0.7,0,0.5
E00131344,95.1,3.8,0.8,0.3,0
E00131345,93.2,4.8,1,1,0
E00131346,97.5,2.2,0.3,0,0
E00131347,96.3,2.3,1.4,0,0
E00131348,95.1,4.1,0.4,0,0.4
E00131361,95.8,3.8,0,0,0.4
E00131362,94.9,2.4,2.1,0,0.7
E00131363,98.7,1.3,0,0,0
E00131364,97,2.4,0,0,0.5
E00131365,95.9,3.2,0.6,0,0.3
E00131366,95,4.1,0,0.9,0
E00131367,97.2,2.4,0,0,0.3
E00131368,95,4,1,0,0
E00131369,94.4,4.7,0.6,0.3,0
E00131370,95.7,3.6,0.4,0.4,0
E00131371,92.3,6.9,0.4,0.4,0
E00131372,98.3,1.2,0.3,0,0.3
E00131373,97.1,1.2,0,1.2,0.4
E00131374,96.3,3.4,0,0.3,0
E00131375,96.7,2.8,0.5,0,0
E00131376,93.8,4.3,1.1,0,0.8
E00131377,95.7,3.5,0.5,0,0.3
E00131378,97.1,2.7,0.3,0,0
E00131379,99,0.7,0.3,0,0
E00131380,97.3,2.1,0.6,0,0
E00131381,97.3,2.7,0,0,0
E00131382,98.3,1.7,0,0,0
E00131383,98.9,1.1,0,0,0
E00131384,96.4,1.1,1.1,0.7,0.7
E00131385,96.8,3.2,0,0,0
E00131386,97.9,1.5,0.3,0,0.3
E00131387,93.5,4,0,1.2,1.2
E00131389,97,1.8,0.6,0.3,0.3
E00131390,96.4,1,1.5,1,0
E00131391,92.6,6.8,0,0.6,0
E00131392,92.7,6.9,0,0.4,0
E00131393,95.1,2.5,0.8,1.2,0.4
E00131394,93.6,4.9,1.5,0,0
E00131395,88.7,9.9,1.4,0,0
E00131396,88.2,9.1,1.6,1.1,0
E00131397,85.5,7,4.5,2.7,0.3
E00131398,89.1,5.4,2.7,2.7,0
E00131399,81.6,10.7,3.6,1.9,2.2
E00131400,94.2,5.5,0.3,0,0
E00131401,92.2,4.5,0.7,1.5,1.1
E00131402,89.1,8.3,2.6,0,0
E00131403,92.9,6.7,0,0,0.4
E00131404,91.8,2.6,3.3,1.5,0.7
E00131405,92.4,5.7,1.3,0.6,0
E00131406,91.6,6.8,0,1.6,0
E00131407,90.5,3.8,3.4,1.1,1.1
E00131408,91.8,5.6,1.7,0.7,0.2
E00131409,90.4,7.9,1.7,0,0
E00131410,92.3,6.5,0.9,0.3,0
E00131412,94.2,4.4,1.1,0.4,0
E00131413,85.8,7.2,4.6,2.4,0
E00131414,90.2,7.5,0.3,1.3,0.7
E00131415,91.7,5.1,1.2,0.8,1.2
E00131416,83.8,11.9,2.3,1.9,0
E00131417,93.2,5,0.7,0.7,0.4
E00131418,84.4,7.6,4.7,2.5,0.7
E00131419,85,6.7,5.2,2.6,0.5
E00131420,94.9,3.1,0.8,1.1,0
E00131421,93,3.7,1.6,1.6,0
E00131422,92.5,4.7,1.6,0.9,0.3
E00131423,89.3,7.3,0.6,1.5,1.3
E00131424,90.5,7.5,0.8,1.2,0
E00131425,89.6,2.8,3.2,2.6,1.8
E00131426,95.4,2.3,1.4,0.6,0.3
E00131427,87.8,9.4,2.1,0.3,0.3
E00131428,90.1,6.4,1.4,2.1,0
E00131429,90.7,8.7,0.3,0,0.3
E00131430,88.9,3.9,1.8,2.5,2.9
E00131431,92.3,5.6,0.9,0.5,0.7
E00131433,92.6,6.1,1.2,0,0
E00131434,93.6,4.5,1.4,0.6,0
E00131435,95.5,4.2,0.3,0,0
E00131436,90.7,6.3,1.2,1.2,0.5
E00131437,89.1,7.7,1.4,1.2,0.7
E00131438,96.8,3.2,0,0,0
E00131439,93.1,4.7,0,1.7,0.4
E00131440,92.5,3.7,2.8,0.3,0.6
E00131441,91,2.3,4.5,1.4,0.9
E00131442,92.1,2.2,4.7,0.7,0.4
E00131443,86.3,10.5,2.6,0.5,0
E00131444,83.6,8.4,3.3,2.5,2.2
E00131445,96.7,3,0.3,0,0
E00131446,94.4,5.2,0.4,0,0
E00131447,97,2.6,0,0.4,0
E00131448,94.6,3.8,0.8,0.8,0
E00131449,95,3.9,0.6,0.4,0.2
E00131450,95.3,1.9,2.8,0,0
E00131451,97.1,2.5,0.2,0,0.2
E00131452,92.6,5.5,1.9,0,0
E00131453,86.4,9.8,2.7,1,0
E00131454,94.7,4.4,0.3,0.6,0
E00131455,92.4,5.7,1.5,0.3,0
E00131456,93.7,5.8,0,0.5,0
E00131457,97,2.7,0,0.2,0
E00131458,94.1,4.6,0,0.7,0.7
E00131459,95.4,4,0,0.5,0
E00131460,97.7,2.3,0,0,0
E00131461,95.4,3,0.8,0.8,0
