areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00139441,10.4,46.3,5.5,35.3,2.5
E00139442,9.7,50.7,5.2,30.6,3.7
E00139444,10.1,46.8,6.5,33.9,2.8
E00139446,6.8,53,6,34.2,0
E00139447,12.2,44.8,7.3,33.7,2.1
E00139449,10.4,53.2,3.9,29.9,2.6
E00139452,9.2,39.9,4.2,44.1,2.6
E00139455,19.7,36.9,10.3,30.9,2.1
E00139456,9.1,43.1,7.2,40.7,0
E00139459,11.6,45.6,4.8,35.9,2.1
E00139461,11.4,55.1,8.3,25.2,0
E00139466,19.2,45.4,8.6,25.1,1.7
E00139482,22.7,41.9,8.4,22.2,4.9
E00139484,19.1,54,6,18.1,2.8
E00139485,20.8,51.4,7.1,18,2.7
E00139486,20.5,37.2,13.5,25.6,3.3
E00139487,19.2,43.3,10.6,23.7,3.3
E00139489,15.9,40,12.2,27.8,4.1
E00139490,22.7,49.4,6.3,17.6,4
E00139491,22.5,35.6,10.2,25.4,6.4
E00139492,20.4,39.3,8.4,27.6,4.4
E00139495,20.9,43.8,7.2,26.1,2
E00139497,29.6,46.2,6.9,14.2,3.1
E00139498,26,37,4.2,29.6,3.2
E00139499,16.3,50.2,8.4,21.4,3.7
E00139500,20.4,56.8,2.9,17.5,2.4
E00139501,28.9,48.7,5.9,13.9,2.7
E00139502,17.7,46.3,11.8,20.2,3.9
E00139504,25.8,48.4,4.3,19.1,2.3
E00139505,18.4,52.8,7.5,18.9,2.4
E00139506,21.5,53.3,6.1,16.8,2.3
E00139507,14.8,48.3,7.4,26.5,3
E00139508,28.4,46.1,6,15.1,4.3
E00139697,5.2,35.7,1,56.5,1.6
E00139698,7.5,29.9,3.9,56.5,2.2
E00139700,14.2,35.8,6.1,40.4,3.4
E00139718,15.3,41.4,6,35.3,1.9
E00139719,17.4,33.1,3.4,42.8,3.4
E00139720,9,37.4,3.3,47.4,2.8
E00139721,15.6,36.2,6.4,31.6,10.3
E00139722,18.8,34.5,5.2,38.8,2.8
E00139723,21.9,32.6,6.7,33.1,5.6
E00139724,15.4,32.2,6.3,39.9,6.3
E00139725,32.3,33.5,6.7,25,2.4
E00139726,7.4,35.6,6.4,48.4,2.1
E00139727,9.1,31.4,5.7,50,3.8
E00139728,30,32.7,5.4,27.8,4
E00139729,13.4,44.4,7.5,33.2,1.6
E00139730,6.1,33.2,6.5,50.8,3.4
E00139731,41.1,28.2,10.5,14.5,5.6
E00139732,25.1,44.7,8.5,19.1,2.5
E00139733,10,40.2,9.6,36.1,4.1
E00139734,15.8,36.3,7.9,37.1,2.9
E00139735,6.8,33.6,6.4,50.2,3
E00139736,9.8,33.3,4.3,51.8,0.8
E00139737,11.5,35.2,4.1,46.3,2.9
E00139738,10.8,27.9,3.5,54,3.8
E00139739,6.7,33.6,5.2,52.2,2.2
E00139740,10.9,27.1,4.3,55.5,2.2
E00139741,5.1,29.1,2.3,61,2.5
E00139742,8.3,34.6,0.9,54.4,1.8
E00139743,6.9,32.4,3.3,55.3,2.2
E00139744,3.7,33.7,2.1,57.6,2.9
E00139745,5.4,35,5.1,50.6,3.9
E00139746,22.4,44.4,4.2,27.1,1.9
E00139747,22.4,40.5,5.7,29.5,1.9
E00139748,12.1,47.8,5.3,34.3,0.5
E00139749,11.8,30.4,6,46.8,4.9
E00139750,15.5,39.8,8.4,33.6,2.7
E00139751,6.5,37.9,4.9,49,1.6
E00139752,10.8,27.4,5.1,51.7,5.1
E00139753,4.5,23.8,1.6,68,2
E00139755,25.7,37.6,9,22.9,4.8
E00139756,26,49.8,5.7,17.2,1.3
E00139757,20.5,41.6,7.8,26,4.1
E00139758,20.9,44.1,7.1,26.1,1.9
E00139759,13.5,39.2,8.6,35.1,3.6
E00139760,17.6,39.8,5.6,34.3,2.8
E00139761,8.9,36.9,7.1,44.4,2.7
E00139762,11.1,33.7,5,50.3,0
E00139763,5.9,38.1,4.8,50.2,1.1
E00139764,29.7,44.3,5.7,16.1,4.2
E00139765,23.3,35.1,5,36.6,0
E00139774,38.2,40.6,4.8,14,2.4
E00139775,15.7,44.8,8.1,31.4,0
E00139776,21.9,48.5,9,18,2.6
E00139820,14.9,32.1,4.6,45.9,2.4
E00139821,16.8,44.2,7.9,30.5,0.5
E00140037,26.2,39.5,6.8,20.1,7.4
E00140038,18.3,52.2,8.5,17.4,3.6
E00140039,18.1,43.7,10.1,26.7,1.4
E00140040,15.9,45.4,7,28.2,3.5
E00140041,32.5,27.6,8.6,27.2,4.1
E00140042,11.2,47.2,6.9,32.2,2.6
E00140043,18.3,37.1,13.4,25.9,5.4
E00140044,9.9,39,8.6,40.2,2.3
E00140045,18.1,53.2,8.9,18.1,1.7
E00140046,33.5,40.6,7.5,15.1,3.3
E00140047,9.3,49.8,8.6,30.9,1.5
E00140048,45.9,29.3,7.7,14.4,2.8
E00140049,11.2,47.3,8.8,31.2,1.5
E00140050,18.1,53.9,4.9,23,0
E00140062,22.8,45.5,9.8,20.1,1.8
E00140065,26.7,40.9,7.4,23.3,1.7
E00140066,33.9,43.6,5.3,15.4,1.8
E00140067,10.1,46.2,7.1,34.6,1.9
E00140068,31,40.4,6.9,18,3.7
E00140069,22.6,33.1,6.5,36.3,1.6
E00140070,19.7,41,7.9,28.4,3.1
E00140071,10.7,39.4,6.6,40.5,2.8
E00140072,17.4,42,11.2,27.2,2.2
E00140073,4.1,52.7,5.3,36.7,1.2
E00140074,8.5,38.3,6.5,44.3,2.5
E00140075,8.2,43.7,6.7,40.2,1.2
E00140077,16.4,51.3,7.1,21.4,3.8
E00140078,25.5,40.9,9.5,21.8,2.3
E00140079,15.3,45.8,7.4,26.8,4.7
E00140080,30.5,47.6,5.7,16.2,0
E00140081,28.8,51.3,6.3,10,3.8
E00140082,27.2,43.8,8.9,17.2,3
E00140083,21.5,44.9,6.5,24.7,2.4
E00140084,16.7,54.1,7,21,1.2
E00140085,14.9,39,7.7,34.9,3.6
E00140090,14.8,46.7,7.4,28.9,2.2
E00140093,10.5,43.4,7.5,35.6,3
E00140094,12.5,39.3,8,37.1,3.1
E00140114,30.9,36.9,7.8,20.7,3.7
E00140115,26.1,52.6,4.7,13.7,2.8
E00140116,7.8,50,7.8,32.3,2.1
E00140117,22.1,47,9.4,19.9,1.7
E00140118,28,43.1,6,19.7,3.2
E00140119,25.3,48.4,7.6,14.7,4
E00140120,10.6,50.2,7.1,29.3,2.8
E00140121,8.1,42.7,7.3,39.2,2.7
E00140122,30.7,50,3,13,3.3
E00140123,26.6,42.4,4.4,24,2.6
E00140138,27.8,46.7,10.1,13.2,2.2
E00140139,31.3,47.6,6,13.3,1.8
E00140140,25.2,46.8,11,14.7,2.3
