areacd,sex-001,sex-002
E00139441,49.1,50.9
E00139442,51.1,48.9
E00139444,51.9,48.1
E00139446,49.5,50.5
E00139447,50.7,49.3
E00139449,48.9,51.1
E00139452,47.9,52.1
E00139455,49.2,50.8
E00139456,51.6,48.4
E00139459,49.1,50.9
E00139461,48,52
E00139466,53.1,46.9
E00139482,54.6,45.4
E00139484,44.4,55.6
E00139485,52.3,47.7
E00139486,53.3,46.7
E00139487,53.1,46.9
E00139489,52.4,47.6
E00139490,54.9,45.1
E00139491,53.3,46.7
E00139492,55.1,44.9
E00139495,49.7,50.3
E00139497,52,48
E00139498,53.1,46.9
E00139499,49.6,50.4
E00139500,52.4,47.6
E00139501,50.4,49.6
E00139502,47.6,52.4
E00139504,49.8,50.2
E00139505,52,48
E00139506,50.4,49.6
E00139507,49.6,50.4
E00139508,50.4,49.6
E00139697,50.3,49.7
E00139698,52.6,47.4
E00139700,49.8,50.2
E00139718,55.8,44.2
E00139719,52.7,47.3
E00139720,52.9,47.1
E00139721,52.5,47.5
E00139722,57.2,42.8
E00139723,59.1,40.9
E00139724,59.2,40.8
E00139725,55.1,44.9
E00139726,49.5,50.5
E00139727,49.8,50.2
E00139728,56.3,43.7
E00139729,50.2,49.8
E00139730,47.5,52.5
E00139731,61.8,38.2
E00139732,53.7,46.3
E00139733,54.8,45.2
E00139734,50.4,49.6
E00139735,51.3,48.7
E00139736,49,51
E00139737,55.3,44.7
E00139738,56,44
E00139739,52.5,47.5
E00139740,49.9,50.1
E00139741,48.5,51.5
E00139742,59.2,40.8
E00139743,52.5,47.5
E00139744,51.5,48.5
E00139745,50.5,49.5
E00139746,49.4,50.6
E00139747,53.4,46.6
E00139748,52.4,47.6
E00139749,53.5,46.5
E00139750,52.4,47.6
E00139751,49.9,50.1
E00139752,54,46
E00139753,48.7,51.3
E00139755,53.6,46.4
E00139756,52.3,47.7
E00139757,49.8,50.2
E00139758,54.9,45.1
E00139759,54.2,45.8
E00139760,56.5,43.5
E00139761,54.2,45.8
E00139762,50.4,49.6
E00139763,50.9,49.1
E00139764,55.9,44.1
E00139765,53.1,46.9
E00139774,55.1,44.9
E00139775,52.3,47.7
E00139776,50.8,49.2
E00139820,51.1,48.9
E00139821,51.1,48.9
E00140037,56.9,43.1
E00140038,53.1,46.9
E00140039,50,50
E00140040,51.6,48.4
E00140041,55.2,44.8
E00140042,48.9,51.1
E00140043,53.9,46.1
E00140044,51.9,48.1
E00140045,52.8,47.2
E00140046,53.3,46.7
E00140047,51.6,48.4
E00140048,57.1,42.9
E00140049,49.6,50.4
E00140050,55.1,44.9
E00140062,50.6,49.4
E00140065,51.4,48.6
E00140066,53.8,46.2
E00140067,50.7,49.3
E00140068,51.7,48.3
E00140069,54.2,45.8
E00140070,52.2,47.8
E00140071,51.6,48.4
E00140072,53.9,46.1
E00140073,55.6,44.4
E00140074,48.9,51.1
E00140075,51.1,48.9
E00140077,52.1,47.9
E00140078,52.5,47.5
E00140079,53.6,46.4
E00140080,55.2,44.8
E00140081,57.6,42.4
E00140082,50,50
E00140083,44.7,55.3
E00140084,54.8,45.2
E00140085,51.3,48.7
E00140090,51.1,48.9
E00140093,49.3,50.7
E00140094,54.3,45.7
E00140114,52,48
E00140115,52.3,47.7
E00140116,49.7,50.3
E00140117,58.8,41.2
E00140118,53.2,46.8
E00140119,51.1,48.9
E00140120,51.5,48.5
E00140121,51,49
E00140122,53.4,46.6
E00140123,48.7,51.3
E00140138,51.6,48.4
E00140139,48.8,51.2
E00140140,51.5,48.5
E00140141,42.7,57.3
E00140142,54.5,45.5
E00140143,55.3,44.7
E00140144,48.8,51.2
E00140145,52.4,47.6
E00140146,48.5,51.5
E00140147,51.5,48.5
E00140148,47.7,52.3
E00140149,53.5,46.5
E00140241,52.6,47.4
E00140246,52.4,47.6
E00140247,54,46
E00140248,55.6,44.4
E00190021,51,49
E00190023,49.1,50.9
E00190027,48.9,51.1
E00190028,52.5,47.5
E00190038,54.3,45.7
E00190041,48.8,51.2
E00190060,51.2,48.8
E00190066,52,48
E00190068,53.5,46.5
E00190069,57.1,42.9
E00190079,48.8,51.2
E00190095,52.5,47.5
E00190106,50,50
E00190107,49.3,50.7
E00190109,50,50
E00190115,51.2,48.8
E00190119,46.2,53.8
E00190125,51.5,48.5
E00190132,50.2,49.8
