areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00139441,98.2,0.5,1.3
E00139442,97.8,0.3,1.9
E00139444,99,0.3,0.7
E00139446,98.6,0,1.4
E00139447,98.5,1.5,0
E00139449,97,0.4,2.7
E00139452,99.7,0,0.3
E00139455,96.8,1.6,1.6
E00139456,97.7,1.5,0.8
E00139459,98.5,0.4,1.1
E00139461,97.7,0.7,1.6
E00139466,98.6,0,1.4
E00139482,98.1,0,1.9
E00139484,97.5,0,2.5
E00139485,97.4,0.5,2.1
E00139486,99.6,0,0.4
E00139487,99.6,0,0.4
E00139489,97.8,0.7,1.5
E00139490,99.5,0,0.5
E00139491,98.4,0,1.6
E00139492,95.4,1.2,3.4
E00139495,97.7,0,2.3
E00139497,98.8,0,1.2
E00139498,97.9,0.6,1.5
E00139499,98,0.8,1.2
E00139500,99,0,1
E00139501,100,0,0
E00139502,99.6,0,0.4
E00139504,97.5,0.3,2.2
E00139505,98.2,0,1.8
E00139506,97.8,0.7,1.5
E00139507,99.6,0.4,0
E00139508,97.8,1.4,0.7
E00139697,96.4,1.5,2.1
E00139698,96.8,2.2,1
E00139700,97,0.2,2.8
E00139718,90.8,1.2,8
E00139719,96.6,0.4,3
E00139720,97.5,1.2,1.2
E00139721,97.2,0.6,2.2
E00139722,92.5,3.8,3.8
E00139723,96.7,1.7,1.7
E00139724,93.3,2.9,3.8
E00139725,97.2,0.6,2.3
E00139726,99,0.5,0.5
E00139727,94,1,5
E00139728,97.2,1.6,1.2
E00139729,94.5,1.3,4.2
E00139730,95.3,2.5,2.2
E00139731,95.2,0.8,4
E00139732,95.4,0.8,3.8
E00139733,98.6,0.7,0.7
E00139734,95.5,2.6,1.9
E00139735,97.8,1.5,0.7
E00139736,99.3,0.7,0
E00139737,99.7,0,0.3
E00139738,96.1,1.4,2.5
E00139739,95.3,1.3,3.5
E00139740,94.4,1.4,4.2
E00139741,95.7,1.9,2.4
E00139742,90.6,1.9,7.5
E00139743,98.7,0,1.3
E00139744,94.9,1,4
E00139745,96.6,1.4,2
E00139746,99.6,0,0.4
E00139747,94,3,3
E00139748,97,0.4,2.6
E00139749,97.7,0.5,1.8
E00139750,98,0,2
E00139751,97.3,0.3,2.4
E00139752,96.5,1.7,1.7
E00139753,97.4,1.6,1
E00139755,95.3,1.7,3
E00139756,97.2,0,2.8
E00139757,99.6,0,0.4
E00139758,97.7,0.4,1.9
E00139759,100,0,0
E00139760,98.4,0.4,1.2
E00139761,98.5,0.7,0.7
E00139762,99.2,0,0.8
E00139763,97,0.6,2.4
E00139764,98.5,0,1.5
E00139765,93.5,2.8,3.6
E00139774,99.6,0.4,0
E00139775,96.7,0.8,2.5
E00139776,97.7,0,2.3
E00139820,99.1,0,0.9
E00139821,97.8,1.3,0.9
E00140037,99.7,0.3,0
E00140038,98.2,0,1.8
E00140039,99.4,0,0.6
E00140040,98,0.4,1.6
E00140041,98.8,0.8,0.4
E00140042,95.7,2.5,1.8
E00140043,99.2,0.4,0.4
E00140044,97.7,0.4,2
E00140045,98.8,0.9,0.3
E00140046,100,0,0
E00140047,99.7,0,0.3
E00140048,99,0,1
E00140049,99.7,0.3,0
E00140050,97.9,0.4,1.6
E00140062,99.6,0,0.4
E00140065,98.6,0.5,1
E00140066,95.4,0.3,4.3
E00140067,98.5,0.2,1.4
E00140068,98.6,0,1.4
E00140069,95.1,2.1,2.8
E00140070,98.9,0.4,0.7
E00140071,98.8,0,1.2
E00140072,98,0.8,1.2
E00140073,97.3,0.7,2
E00140074,99.6,0,0.4
E00140075,99.5,0.3,0.3
E00140077,99.7,0,0.3
E00140078,97.5,0.4,2.1
E00140079,98.7,0.4,0.9
E00140080,99.3,0,0.7
E00140081,95.9,0.5,3.7
E00140082,100,0,0
E00140083,97.5,0.4,2.1
E00140084,97.2,0.6,2.2
E00140085,99.1,0.4,0.4
E00140090,100,0,0
E00140093,97.9,0.4,1.8
E00140094,98.1,0.4,1.5
E00140114,98.8,0.8,0.4
E00140115,97,1.1,1.9
E00140116,97.7,0,2.3
E00140117,99.6,0,0.4
E00140118,100,0,0
E00140119,99.6,0,0.4
E00140120,100,0,0
E00140121,97.8,1,1.3
E00140122,97.9,1.2,1
E00140123,97.4,1.3,1.3
E00140138,98.2,1.1,0.7
E00140139,99.5,0,0.5
E00140140,96.9,1.5,1.5
E00140141,98.3,0.9,0.9
E00140142,97.2,1,1.7
E00140143,97.3,1.2,1.6
E00140144,98.4,0,1.6
E00140145,97.8,2.2,0
E00140146,100,0,0
E00140147,98.9,0.8,0.4
E00140148,100,0,0
E00140149,100,0,0
E00140241,99.6,0,0.4
E00140246,99.6,0,0.4
E00140247,100,0,0
E00140248,100,0,0
E00190021,96.4,2,1.7
E00190023,98.1,0.3,1.6
E00190027,96.3,1.9,1.9
E00190028,96.7,2.6,0.7
E00190038,94.2,1.9,3.8
E00190041,98.6,0.3,1
E00190060,100,0,0
E00190066,98.3,0.6,1.1
E00190068,98,1.7,0.3
E00190069,99.2,0.8,0
E00190079,99.3,0.7,0
E00190095,96.6,0.3,3
E00190106,99,0,1
E00190107,95.3,1.1,3.6
E00190109,98.5,0.3,1.2
E00190115,97,1.7,1.3
E00190119,96.9,0,3.1
E00190125,98.5,1.1,0.4
E00190132,97.6,0.3,2.1
