areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00139441,90.7,6.4,1.6,1.3
E00139442,91.7,6,0.7,1.7
E00139444,92.4,4,0.7,2.9
E00139446,90.9,7.7,0.4,1.1
E00139447,88.7,7.3,0.6,3.4
E00139449,90.9,6.7,0,2.4
E00139452,88.9,8,1.4,1.7
E00139455,89,6.1,2.4,2.4
E00139456,91.9,5.7,0.8,1.6
E00139459,92.3,3.2,2,2.4
E00139461,87.9,4.7,2,5.4
E00139466,92,4.7,1.2,2.1
E00139482,89.3,5.1,3.3,2.3
E00139484,87,7.1,2.5,3.4
E00139485,89.7,5.6,2.1,2.6
E00139486,91.2,5,0.4,3.3
E00139487,87.4,5.2,4.1,3.3
E00139489,84,10.3,1.1,4.6
E00139490,87.6,3.5,3,5.9
E00139491,94.5,3.5,0.4,1.6
E00139492,89.9,6.5,1,2.6
E00139495,86.6,6.4,3.2,3.9
E00139497,87.5,3.8,2.9,5.8
E00139498,91.5,3.6,1.9,2.9
E00139499,87.3,6.3,2.1,4.2
E00139500,92.3,1.5,1.5,4.6
E00139501,88,4.1,3.3,4.6
E00139502,88.9,5.3,2.5,3.3
E00139504,86.1,5.3,1.3,7.3
E00139505,93.5,3.1,1.5,1.9
E00139506,88.8,5.6,4,1.6
E00139507,88.1,6.2,3.3,2.5
E00139508,86.3,3.9,2.3,7.4
E00139697,90.2,7.6,1.1,1.1
E00139698,86.8,7,1.6,4.7
E00139700,88.5,6.2,2.4,2.9
E00139718,88.8,6.9,2.2,2.2
E00139719,87.8,7.8,2,2.4
E00139720,90.5,5.2,0.9,3.5
E00139721,90.6,2.9,2.3,4.2
E00139722,87.8,4.5,4.2,3.6
E00139723,91.2,3.9,3.3,1.7
E00139724,86.8,8.9,1.7,2.6
E00139725,94.3,2.8,1.1,1.7
E00139726,92.9,3,1.5,2.5
E00139727,90.3,6.6,1.4,1.7
E00139728,80.2,10.7,2.4,6.7
E00139729,91.8,4.1,1.4,2.7
E00139730,92.3,3.4,1.7,2.7
E00139731,93.6,3.2,1.6,1.6
E00139732,91.6,2.6,3.1,2.6
E00139733,92.5,4.9,1.1,1.5
E00139734,93.1,4.2,0,2.7
