areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00139441,76.4,17.1,5.7,0.7,0
E00139442,62.8,27.1,8.5,1.6,0
E00139444,48.5,40.8,10.8,0,0
E00139446,47.3,36.6,15.2,0.9,0
E00139447,68.4,25.6,5.3,0.8,0
E00139449,54.6,32.4,13,0,0
E00139452,75.4,19.4,5.2,0,0
E00139455,48,41.6,10.4,0,0
E00139456,80.8,15.2,4,0,0
E00139459,54.2,37.9,7.9,0,0
E00139461,58.5,30.1,9.8,1.6,0
E00139466,56.2,35.5,8.3,0,0
E00139482,27.5,47.3,24.4,0.8,0
E00139484,33.3,28.5,38.2,0,0
E00139485,23.9,65.8,10.3,0,0
E00139486,50.8,37.3,11.9,0,0
E00139487,46.7,45.2,8.1,0,0
E00139489,42.2,45.2,11.1,1.5,0
E00139490,29.4,27.5,43.1,0,0
E00139491,39.8,48.8,11.4,0,0
E00139492,39.4,52.8,7.9,0,0
E00139495,43.5,37,18.1,1.4,0
E00139497,24.8,42.3,30.9,2,0
E00139498,38.4,38.9,21.4,1.3,0
E00139499,30.2,54.3,13.8,1.7,0
E00139500,41.3,29.8,27.3,1.7,0
E00139501,9.8,47.2,41.5,1.6,0
E00139502,38.7,40.6,18.9,0.9,0.9
E00139504,28.1,36.7,34.4,0.8,0
E00139505,33.3,26.7,40,0,0
E00139506,37.4,39,22.8,0.8,0
E00139507,48.8,41.5,8.9,0.8,0
E00139508,27.1,46.5,24.8,0.8,0.8
E00139697,71.7,15.9,12.4,0,0
E00139698,78.5,16.6,5,0,0
E00139700,67.2,21.4,11.4,0,0
E00139718,34.5,42.9,20.2,2.5,0
E00139719,34.5,41.5,22.5,1.4,0
E00139720,50.4,29.3,20.3,0,0
E00139721,17.9,49.7,27.6,3.4,1.4
E00139722,19,54.6,25,1.4,0
E00139723,13.5,38.1,48.4,0,0
E00139724,30.2,56.1,12.9,0.7,0
E00139725,9.9,56.5,32.8,0.8,0
E00139726,41.4,31,27.6,0,0
E00139727,65.4,29.2,5.4,0,0
E00139728,42.6,41.9,15.5,0,0
E00139729,28,43.2,28,0.8,0
E00139730,68.3,23,7.9,0.8,0
E00139731,3.6,12.5,82.1,1.8,0
E00139732,19.5,28.1,50,2.3,0
E00139733,44.4,46,8.7,0,0.8
E00139734,65.1,27,7.1,0.8,0
E00139735,77.7,19,3.3,0,0
