areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00139441,32.6,67.4
E00139442,26.1,73.9
E00139444,24.4,75.6
E00139446,26.5,73.5
E00139447,31.1,68.9
E00139449,30.9,69.1
E00139452,25.5,74.5
E00139455,18.6,81.4
E00139456,29.8,70.2
E00139459,24.9,75.1
E00139461,30.1,69.9
E00139466,30.6,69.4
E00139482,28.8,71.2
E00139484,26.9,73.1
E00139485,33.3,66.7
E00139486,28.8,71.2
E00139487,31.7,68.3
E00139489,29.2,70.8
E00139490,31.6,68.4
E00139491,37.8,62.2
E00139492,23.1,76.9
E00139495,27.5,72.5
E00139497,30.8,69.2
E00139498,22.9,77.1
E00139499,30.3,69.7
E00139500,29.7,70.3
E00139501,46.1,53.9
E00139502,32.8,67.2
E00139504,32.4,67.6
E00139505,33.3,66.7
E00139506,33.6,66.4
E00139507,25,75
E00139508,28.6,71.4
E00139697,27.9,72.1
E00139698,30.3,69.7
E00139700,29.4,70.6
E00139718,37.2,62.8
E00139719,31.9,68.1
E00139720,29.8,70.2
E00139721,36.8,63.2
E00139722,30.3,69.7
E00139723,23.8,76.2
E00139724,25,75
E00139725,31.4,68.6
E00139726,28.1,71.9
E00139727,29.6,70.4
E00139728,31.6,68.4
E00139729,34.5,65.5
E00139730,28,72
E00139731,31.3,68.8
E00139732,33.3,66.7
E00139733,27.5,72.5
E00139734,32.7,67.3
E00139735,26.3,73.7
E00139736,29.6,70.4
E00139737,27.9,72.1
E00139738,30.9,69.1
E00139739,32,68
E00139740,26.8,73.2
E00139741,27.9,72.1
E00139742,34.6,65.4
E00139743,36.5,63.5
E00139744,29.8,70.2
E00139745,31.1,68.9
E00139746,33.3,66.7
E00139747,31.9,68.1
E00139748,30.4,69.6
E00139749,28.3,71.7
E00139750,37.8,62.2
E00139751,22.2,77.8
E00139752,30.6,69.4
E00139753,26.9,73.1
E00139755,35.4,64.6
E00139756,36.8,63.2
E00139757,33.3,66.7
E00139758,38.8,61.2
E00139759,27.9,72.1
E00139760,28.8,71.2
E00139761,36.8,63.2
E00139762,28.2,71.8
E00139763,20.3,79.7
E00139764,49.3,50.7
E00139765,25.2,74.8
E00139774,26.4,73.6
E00139775,34.2,65.8
E00139776,29.2,70.8
E00139820,34.1,65.9
E00139821,28.4,71.6
E00140037,24.6,75.4
E00140038,28.1,71.9
E00140039,26.1,73.9
E00140040,28.1,71.9
E00140041,29.4,70.6
E00140042,31,69
E00140043,20,80
E00140044,26.6,73.4
E00140045,39.3,60.7
E00140046,35.2,64.8
E00140047,29.3,70.7
E00140048,31.6,68.4
E00140049,27.5,72.5
E00140050,33.3,66.7
E00140062,34.4,65.6
E00140065,28.4,71.6
E00140066,29,71
E00140067,28.5,71.5
E00140068,27.4,72.6
E00140069,39.7,60.3
E00140070,37.9,62.1
E00140071,28.2,71.8
E00140072,25.8,74.2
E00140073,27.1,72.9
E00140074,23.7,76.3
E00140075,35.2,64.8
E00140077,32.3,67.7
E00140078,21.8,78.2
E00140079,27.4,72.6
E00140080,35.5,64.5
E00140081,32.6,67.4
E00140082,36.1,63.9
E00140083,24.5,75.5
E00140084,30.4,69.6
E00140085,35.6,64.4
E00140090,33.3,66.7
E00140093,26,74
E00140094,37.1,62.9
E00140114,33.3,66.7
E00140115,35.6,64.4
E00140116,23.8,76.2
E00140117,37,63
E00140118,30,70
E00140119,37.2,62.8
E00140120,29.9,70.1
E00140121,26.7,73.3
E00140122,33.6,66.4
E00140123,36.9,63.1
E00140138,39.6,60.4
E00140139,30.8,69.2
E00140140,31.3,68.7
E00140141,25.3,74.7
E00140142,34.5,65.5
E00140143,27.1,72.9
E00140144,21.7,78.3
E00140145,35.2,64.8
E00140146,30.3,69.7
E00140147,29.1,70.9
E00140148,28.4,71.6
E00140149,33.7,66.3
E00140241,28.3,71.7
E00140246,29.2,70.8
E00140247,32.4,67.6
E00140248,37.2,62.8
E00190021,24.1,75.9
E00190023,24.3,75.7
E00190027,20.1,79.9
E00190028,29.5,70.5
E00190038,17.4,82.6
E00190041,15.9,84.1
E00190060,20.8,79.2
E00190066,17.3,82.7
E00190068,31.1,68.9
E00190069,28,72
E00190079,42.7,57.3
E00190095,12,88
E00190106,23.9,76.1
E00190107,15.5,84.5
E00190109,24.6,75.4
E00190115,32,68
E00190119,32.4,67.6
E00190125,24.2,75.8
E00190132,32.1,67.9
