geography_code,in_full_time_education-001,in_full_time_education-002
E00068616,17.8,82.2
E00068617,10,90
E00068618,9.1,90.9
E00068619,19,81
E00068621,13.6,86.4
E00068622,11.4,88.6
E00068623,16.1,83.9
E00068624,15.1,84.9
E00068626,18.2,81.8
E00068627,14.8,85.2
E00068628,19,81
E00068629,13.4,86.6
E00068630,19.1,80.9
E00068631,15.5,84.5
E00068632,13.4,86.6
E00068633,17.7,82.3
E00068635,10.8,89.2
E00068637,11.3,88.7
E00068638,17.2,82.8
E00068640,22.1,77.9
E00068641,17.3,82.7
E00068642,16.1,83.9
E00068644,16.9,83.1
E00068645,18.9,81.1
E00068647,19.2,80.8
E00068649,17.9,82.1
E00068651,28.9,71.1
E00068652,24.1,75.9
E00068653,16.5,83.5
E00068654,8.6,91.4
E00068655,19.9,80.1
E00068656,15.8,84.2
E00069909,17.9,82.1
E00069911,25.4,74.6
E00069913,21.6,78.4
E00069915,21.8,78.2
E00069916,26.3,73.7
E00069918,21.1,78.9
E00069919,20.1,79.9
E00069921,23.7,76.3
E00069922,30.4,69.6
E00069923,34.3,65.7
E00069924,27.4,72.6
E00069925,9.8,90.2
E00069926,12.6,87.4
E00069927,20.1,79.9
E00069928,22.9,77.1
E00069929,24.3,75.7
E00069930,30.6,69.4
E00069933,35.4,64.6
E00069935,28.1,71.9
E00069955,31.1,68.9
E00069961,22.6,77.4
E00069962,32.3,67.7
E00070539,17.5,82.5
E00070545,29,71
E00070546,19.1,80.9
E00070547,9.8,90.2
E00070548,15.4,84.6
E00070563,16.4,83.6
E00070571,28.3,71.7
E00070572,20.7,79.3
E00070573,21.7,78.3
E00070575,24.6,75.4
E00070577,23.1,76.9
E00070581,19.6,80.4
E00070583,17.5,82.5
E00098293,20.2,79.8
E00098294,8,92
E00098295,22.9,77.1
E00098296,18,82
E00098297,19.1,80.9
E00098298,22.3,77.7
E00098299,15.3,84.7
E00098300,13.3,86.7
E00098301,15.6,84.4
E00098302,17,83
E00098303,18.7,81.3
E00098304,21,79
E00098305,12.6,87.4
E00098306,17,83
E00098307,21.9,78.1
E00098308,13.8,86.2
E00098309,15.4,84.6
E00098312,16,84
E00098313,18,82
E00098314,20.3,79.7
E00098315,21.5,78.5
E00098320,13,87
E00098322,14.4,85.6
E00098323,24.8,75.2
E00098324,16.3,83.7
E00098325,12.8,87.2
E00098326,22,78
E00098442,16.1,83.9
E00098443,14.3,85.7
E00098444,10,90
E00098447,16.1,83.9
E00098448,16.7,83.3
