geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00068616,93.9,0.7,5.4
E00068617,82.9,1.1,16.1
E00068618,76.1,0.9,23.1
E00068619,81,1.4,17.7
E00068621,80.6,2.5,16.9
E00068622,83.2,0.4,16.4
E00068623,86.3,1.8,11.9
E00068624,78.5,2,19.5
E00068626,86.6,0.7,12.7
E00068627,80.2,4.9,15
E00068628,81.3,0.9,17.9
E00068629,84.9,1,14.1
E00068630,84,2.9,13.1
E00068631,88.7,0.6,10.7
E00068632,83.6,5.3,11.1
E00068633,85.9,0.7,13.4
E00068635,86.6,1.1,12.3
E00068637,84,3.1,12.8
E00068638,73.2,3.8,23
E00068640,73.2,0.9,25.9
E00068641,83.2,2.2,14.7
E00068642,71.5,1,27.5
E00068644,85.8,1.1,13.1
E00068645,77,2,21
E00068647,69.9,3.1,27.1
E00068649,73.7,3.7,22.7
E00068651,69.1,6.3,24.7
E00068652,66.6,2.6,30.8
E00068653,79.4,1.5,19.1
E00068654,76.6,1.5,21.9
E00068655,75.2,3.7,21.1
E00068656,75.3,4.3,20.4
E00069909,58.5,14.8,26.8
E00069911,63.1,18.5,18.5
E00069913,61.1,11.9,27.1
E00069915,73.3,14.8,12
E00069916,71.9,10.4,17.7
E00069918,78.4,9.3,12.3
E00069919,65.7,15.7,18.7
E00069921,48.9,39.1,12
E00069922,70.2,12.7,17.1
E00069923,60.6,16.5,22.9
E00069924,76.3,7.8,16
E00069925,72.8,15.5,11.7
E00069926,82.9,7,10.1
E00069927,78.6,11.2,10.1
E00069928,64.6,8.3,27.1
E00069929,72.6,11.9,15.4
E00069930,70.2,11.7,18.1
E00069933,54.5,12.8,32.8
E00069935,75,10.7,14.3
E00069955,67.3,11.4,21.3
E00069961,68,12.8,19.2
E00069962,68.3,13.1,18.6
E00070539,76.3,15.5,8.2
E00070545,63.6,23,13.4
E00070546,62.1,14.2,23.7
E00070547,85.9,2.3,11.8
E00070548,84,6.3,9.7
E00070563,81.4,5.8,12.9
E00070571,73.1,14,12.9
E00070572,69.5,14.7,15.8
E00070573,63.6,12,24.4
E00070575,85.4,6.6,7.9
E00070577,88.4,4,7.5
E00070581,82.6,6.7,10.7
E00070583,85.1,7.3,7.7
E00098293,87.3,0.4,12.3
E00098294,81,2.7,16.3
E00098295,69.9,0.9,29.1
E00098296,77,3.1,19.9
E00098297,78.3,2.2,19.6
E00098298,66.7,4.5,28.9
E00098299,69.7,2.2,28.1
E00098300,78.9,4.9,16.2
E00098301,77.5,1.7,20.8
E00098302,74.6,2.8,22.6
E00098303,80.1,2.8,17.1
E00098304,67.9,2.2,29.9
E00098305,82.1,0.8,17.1
E00098306,71.1,2.7,26.2
E00098307,73.4,2.1,24.5
E00098308,71.8,3.3,24.9
E00098309,77.8,3.3,18.9
E00098312,70.1,6.3,23.6
E00098313,85.8,1.5,12.7
E00098314,72.4,1.6,26
E00098315,71.2,2.3,26.5
E00098320,63.5,9.7,26.8
E00098322,82.2,1.8,15.9
E00098323,65.1,1.5,33.4
E00098324,79.6,3,17.3
E00098325,65.6,7.9,26.5
E00098326,64.2,2.9,32.9
E00098442,82.3,2.9,14.8
E00098443,88.5,1.2,10.3
E00098444,61.7,1,37.3
E00098447,84.7,0.6,14.7
E00098448,79.8,1.1,19.1
E00098449,82.9,1.2,15.9
E00098450,83.9,0.9,15.2
E00098453,75,0.4,24.6
E00099352,88.1,1.6,10.3
E00099353,89.4,1.4,9.2
E00099354,91.9,0.6,7.5
E00099356,82.7,2.2,15.1
E00099357,86.3,5,8.8
E00099358,84.7,1.5,13.8
E00099359,76.6,5.6,17.8
E00099360,83.9,0.6,15.5
E00099361,85.1,1.2,13.7
E00099363,81.1,2.7,16.2
E00099364,86.4,2.5,11
E00099365,88.6,2.2,9.2
E00099366,84.2,1.8,14
E00099367,88.9,0.9,10.2
E00099384,69.5,2.7,27.8
E00099385,71.6,1.8,26.5
E00099386,74.8,3.2,21.9
E00099387,54.4,5.1,40.5
E00099388,77.1,3.3,19.6
E00099389,83.1,0.3,16.6
E00099390,74.7,0.7,24.5
E00099391,64.7,2.6,32.7
E00099392,77.1,3.4,19.5
E00099393,71.4,5.1,23.5
E00099394,73.4,0.3,26.3
E00099395,63.2,2.3,34.4
E00099396,68.4,1.8,29.8
E00099397,61.3,2.5,36.2
E00099398,75.3,3.2,21.5
E00099399,83.4,3.6,13
E00099410,78.8,1.6,19.5
E00099411,72.6,5,22.4
E00099412,83.7,1.4,14.9
E00099413,76.6,7.2,16.1
