geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00068616,88.3,7.8,3.9
E00068617,75.4,17.1,7.5
E00068618,70.1,18.2,11.7
E00068619,82,11.9,6.1
E00068621,79.3,16.1,4.5
E00068622,77.1,16.3,6.5
E00068623,79.3,14.7,6
E00068624,80,13.6,6.4
E00068626,83.1,13.7,3.2
E00068627,78.1,18.2,3.6
E00068628,81.5,15.5,2.9
E00068629,82.5,13.8,3.7
E00068630,85,12.7,2.3
E00068631,83.5,12.3,4.2
E00068632,78.3,14.6,7.1
E00068633,82.7,13.4,3.9
E00068635,82.3,12.9,4.8
E00068637,79.7,16,4.3
E00068638,76.9,16,7.1
E00068640,79.8,14.2,6
E00068641,85.3,9.9,4.8
E00068642,73.2,18.4,8.4
E00068644,83.5,14.3,2.2
E00068645,82.1,14.7,3.2
E00068647,58.1,21,21
E00068649,74,16.3,9.7
E00068651,77.9,15.2,6.9
E00068652,71,20,9
E00068653,75.2,15.9,8.9
E00068654,60.7,26.4,12.9
E00068655,71.8,19.5,8.7
E00068656,72.9,11.3,15.8
E00069909,78,15.2,6.7
E00069911,81.1,10.1,8.8
E00069913,62.6,21.6,15.8
E00069915,79.1,13.9,7
E00069916,72.6,16.7,10.8
E00069918,91.4,6.2,2.4
E00069919,76.3,16.3,7.4
E00069921,84.8,9.7,5.5
E00069922,78.8,12.9,8.3
E00069923,79.8,13.3,6.9
E00069924,75.7,15.1,9.3
E00069925,81.4,13.3,5.3
E00069926,69.9,20.7,9.4
E00069927,84.1,11.5,4.4
E00069928,64.8,21.6,13.5
E00069929,78.7,11.9,9.4
E00069930,77.9,14.7,7.5
E00069933,76.6,13.6,9.8
E00069935,75.4,15.7,8.9
E00069955,76.5,13.9,9.6
E00069961,77.7,16.2,6
E00069962,85.5,10.3,4.2
E00070539,82.4,13.6,4.1
E00070545,81.3,13.1,5.6
E00070546,73.3,19.4,7.3
E00070547,77.3,15.5,7.3
E00070548,82,14.6,3.4
E00070563,76.8,17.5,5.7
E00070571,86.5,7.9,5.6
E00070572,74.1,15.3,10.6
E00070573,72.6,19.9,7.6
E00070575,85.7,10.3,4
E00070577,83.3,12.4,4.3
E00070581,81,16.3,2.7
E00070583,85.8,11.2,3.1
E00098293,89.4,8.2,2.4
E00098294,69.5,24.7,5.8
E00098295,83.8,11,5.2
E00098296,81.3,14.8,3.9
E00098297,85.2,9.7,5.1
E00098298,77.2,15.2,7.6
E00098299,74.1,16.9,9
E00098300,82.3,12.2,5.5
E00098301,82.4,13.1,4.5
E00098302,74.3,18.8,6.9
E00098303,82,13.5,4.6
E00098304,74.2,18.4,7.5
E00098305,76.7,13.2,10.1
E00098306,79.9,12.8,7.4
E00098307,73.7,18.9,7.5
E00098308,74.8,19.1,6.1
E00098309,85.3,11.4,3.3
E00098312,76.9,14.5,8.7
E00098313,86.7,10.8,2.5
E00098314,71.1,21.7,7.2
E00098315,72.9,15.5,11.6
E00098320,68.9,20.4,10.7
E00098322,82.5,14.4,3.1
E00098323,83,12.8,4.2
E00098324,80.5,13.6,5.9
E00098325,69.9,17.3,12.8
E00098326,73.8,19.4,6.8
E00098442,76.9,15,8.1
E00098443,77.8,18.2,4
E00098444,55.5,22.5,22
E00098447,83.8,11.7,4.5
E00098448,84.3,11.3,4.4
E00098449,76.4,19.1,4.5
E00098450,81.8,12.1,6.2
E00098453,73.6,16.5,9.9
E00099352,84.3,10.4,5.3
E00099353,92.6,7.4,0
E00099354,88.8,8.9,2.3
E00099356,70.7,19.9,9.3
E00099357,86.3,11,2.7
E00099358,79.6,10.7,9.7
E00099359,78.7,14.7,6.6
E00099360,80,15.2,4.8
E00099361,87.1,7.4,5.5
E00099363,82.9,12.6,4.5
E00099364,88.3,8.5,3.2
E00099365,84.9,12,3.1
E00099366,84.5,12.3,3.2
E00099367,91.6,6.2,2.2
