geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00068616,97.5,2.5
E00068617,96.4,3.6
E00068618,97,3
E00068619,98.3,1.7
E00068621,95.5,4.5
E00068622,99.6,0.4
E00068623,99.3,0.7
E00068624,97.2,2.8
E00068626,98.6,1.4
E00068627,93.1,6.9
E00068628,97.4,2.6
E00068629,97.3,2.7
E00068630,94.8,5.2
E00068631,97.7,2.3
E00068632,92,8
E00068633,97.2,2.8
E00068635,97.8,2.2
E00068637,96.1,3.9
E00068638,96.6,3.4
E00068640,96.3,3.7
E00068641,96,4
E00068642,97,3
E00068644,98.2,1.8
E00068645,96.8,3.2
E00068647,95.2,4.8
E00068649,92,8
E00068651,90.2,9.8
E00068652,94.8,5.2
E00068653,94.2,5.8
E00068654,93.6,6.4
E00068655,91.7,8.3
E00068656,93.5,6.5
E00069909,75.4,24.6
E00069911,75.8,24.2
E00069913,82.6,17.4
E00069915,82.4,17.6
E00069916,81.3,18.8
E00069918,81.3,18.7
E00069919,78.5,21.5
E00069921,59.1,40.9
E00069922,84.6,15.4
E00069923,73.9,26.1
E00069924,81.4,18.6
E00069925,81.3,18.7
E00069926,79.7,20.3
E00069927,79.6,20.4
E00069928,83.8,16.2
E00069929,85,15
E00069930,78.6,21.4
E00069933,82.6,17.4
E00069935,81.1,18.9
E00069955,80.8,19.2
E00069961,76.9,23.1
E00069962,80.4,19.6
E00070539,67,33
E00070545,67.5,32.5
E00070546,82.5,17.5
E00070547,83.2,16.8
E00070548,82.8,17.2
E00070563,81.1,18.9
E00070571,72.2,27.8
E00070572,77.2,22.8
E00070573,78.7,21.3
E00070575,84.7,15.3
E00070577,84.1,15.9
E00070581,82.4,17.6
E00070583,79.1,20.9
E00098293,98.1,1.9
E00098294,94.1,5.9
E00098295,97.2,2.8
E00098296,95.6,4.4
E00098297,96.4,3.6
E00098298,94.7,5.3
E00098299,97.3,2.7
E00098300,92.7,7.3
E00098301,97.2,2.8
E00098302,96.2,3.8
E00098303,95.7,4.3
E00098304,98.5,1.5
E00098305,97.7,2.3
E00098306,95.6,4.4
E00098307,96.4,3.6
E00098308,94.2,5.8
E00098309,94.3,5.7
E00098312,93.3,6.7
E00098313,96,4
E00098314,96.7,3.3
E00098315,95.5,4.5
E00098320,87.7,12.3
E00098322,97.4,2.6
E00098323,97.6,2.4
E00098324,95.1,4.9
E00098325,89.5,10.5
E00098326,96.6,3.4
E00098442,97.4,2.6
E00098443,98.4,1.6
E00098444,97.1,2.9
E00098447,97,3
E00098448,98.6,1.4
E00098449,95.1,4.9
E00098450,95.9,4.1
E00098453,98.3,1.7
E00099352,95.9,4.1
E00099353,97.5,2.5
E00099354,98.3,1.7
E00099356,95.5,4.5
E00099357,94.4,5.6
E00099358,94.9,5.1
E00099359,95.1,4.9
E00099360,97.5,2.5
E00099361,96.5,3.5
E00099363,97.6,2.4
E00099364,97.5,2.5
E00099365,96,4
E00099366,96.8,3.2
E00099367,98.2,1.8
E00099384,95.7,4.3
E00099385,95.7,4.3
E00099386,95.7,4.3
E00099387,91.5,8.5
E00099388,94,6
E00099389,96.9,3.1
E00099390,97.5,2.5
E00099391,96.6,3.4
E00099392,93.6,6.4
E00099393,93.3,6.7
E00099394,98.4,1.6
E00099395,96.3,3.7
E00099396,97.9,2.1
E00099397,95,5
E00099398,97.9,2.1
E00099399,91,9
E00099410,96.7,3.3
E00099411,95.3,4.7
E00099412,93.2,6.8
E00099413,90.5,9.5
E00099422,98,2
E00099423,95.6,4.4
E00099424,93.7,6.3
E00099447,97,3
E00099448,94.9,5.1
E00099449,95.1,4.9
E00099450,98,2
E00099451,95,5
E00099452,96.2,3.8
E00099453,91.6,8.4
E00099454,97.3,2.7
E00099456,97.5,2.5
E00099457,97.5,2.5
E00099458,98.1,1.9
E00099459,96.8,3.2
E00099461,92.5,7.5
E00099462,95.2,4.8
E00099463,97.9,2.1
E00099464,96.1,3.9
E00099465,95.2,4.8
E00099466,92.1,7.9
E00099467,97.6,2.4
E00099468,97.8,2.2
E00099469,94.2,5.8
E00099470,99.6,0.4
E00099471,96.6,3.4
E00099472,97.1,2.9
E00099473,96.3,3.7
E00099474,87.4,12.6
E00099475,89.1,10.9
E00099476,90,10
E00099477,91.7,8.3
E00099478,91.4,8.6
E00099479,96.8,3.2
E00099481,90.8,9.2
E00099482,94.8,5.2
E00099483,92.1,7.9
E00099484,91.4,8.6
E00099485,96.3,3.7
E00099486,93.5,6.5
E00099487,94.9,5.1
E00099488,98,2
E00099489,94.8,5.2
E00099490,94,6
E00099491,97.1,2.9
E00099492,96.2,3.8
E00099493,95.4,4.6
E00099494,93.5,6.5
E00099495,95.3,4.7
E00099496,94.3,5.7
E00099497,97.6,2.4
E00099498,95.5,4.5
E00099499,95.3,4.7
E00099500,97.1,2.9
E00099501,93.4,6.6
E00099502,96.9,3.1
E00099503,93.5,6.5
E00099504,95.2,4.8
E00099505,97.8,2.2
E00099506,95.9,4.1
E00099507,95.8,4.2
E00099508,96.8,3.2
E00099509,95.8,4.2
E00099510,99.6,0.4
E00099511,97.6,2.4
E00099512,97.2,2.8
E00099513,97.2,2.8
E00099514,96,4
E00099515,97.2,2.8
E00099516,96.3,3.7
E00099517,95.3,4.7
E00099518,98.5,1.5
E00099531,89.7,10.3
E00099532,95.4,4.6
E00099533,98.5,1.5
E00099534,99.1,0.9
E00099535,97.5,2.5
E00099536,93.3,6.7
E00099537,95.9,4.1
E00099538,97.4,2.6
E00099539,94.2,5.8
E00099540,96.5,3.5
E00099541,99.1,0.9
E00099542,98.9,1.1
E00099543,94.9,5.1
E00099588,98.5,1.5
E00099589,99,1
E00099592,90.1,9.9
E00099593,94.5,5.5
E00099594,95.7,4.3
E00099595,95.7,4.3
E00099596,95.4,4.6
E00099597,96.2,3.8
E00099598,96.8,3.2
E00099599,97.8,2.2
E00099600,96.5,3.5
E00099610,96.6,3.4
E00099611,90.2,9.8
E00099612,97.6,2.4
E00099613,87.3,12.7
E00099614,91.2,8.8
E00099615,92.3,7.7
E00099616,95,5
E00099617,96.8,3.2
E00099618,97.7,2.3
E00099619,93.2,6.8
E00099620,95.2,4.8
E00099621,93,7
E00099622,98,2
E00099623,91.4,8.6
E00099624,94.2,5.8
E00099625,96,4
E00099626,96.1,3.9
E00099627,97,3
E00099628,98,2
E00099629,94.9,5.1
E00099630,90.5,9.5
E00099632,95.7,4.3
E00099633,97.1,2.9
E00099634,94.8,5.2
E00099635,94.7,5.3
E00099636,94.4,5.6
E00099637,95.4,4.6
E00099638,94.9,5.1
E00099639,94,6
E00099640,96,4
E00099641,94.1,5.9
E00099642,88.4,11.6
E00099643,97.1,2.9
E00099644,97.7,2.3
E00099645,97.2,2.8
E00099646,92.9,7.1
E00099647,98.2,1.8
E00099648,91.1,8.9
E00099649,98.6,1.4
E00099650,97.5,2.5
E00099651,94.2,5.8
E00099652,95.6,4.4
E00099653,96.4,3.6
E00099677,97.2,2.8
E00099678,94.1,5.9
E00099679,94.1,5.9
E00099680,98.1,1.9
E00099681,97,3
E00099682,95.4,4.6
E00099683,98.3,1.7
E00099684,96.6,3.4
E00099685,97.2,2.8
E00099686,98.3,1.7
E00099687,98.4,1.6
E00099688,97.7,2.3
E00099689,95,5
E00099690,98.2,1.8
E00099691,97,3
E00099692,98.4,1.6
E00099693,97.1,2.9
E00099694,96.5,3.5
