geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00068616,58.7,32.2,9.1,0,0
E00068617,43.5,40.6,14.5,1.4,0
E00068618,39.4,37.1,17.4,5.3,0.8
E00068619,50,33.1,16.1,0,0.8
E00068621,46.8,36.4,16.2,0.6,0
E00068622,46.9,37.2,15,0,0.9
E00068623,51.6,35.9,11.7,0.8,0
E00068624,50.8,35.8,13.3,0,0
E00068626,60.5,31.5,7.3,0.8,0
E00068627,45.3,45.3,9.4,0,0
E00068628,48.6,37.8,12.6,0.9,0
E00068629,49.6,37.2,11.6,1.6,0
E00068630,57.1,34.6,8.3,0,0
E00068631,50.8,37.1,10.6,1.5,0
E00068632,50,34.6,14.6,0.8,0
E00068633,50.8,41.7,7.6,0,0
E00068635,59.3,32.2,6.8,1.7,0
E00068637,45.3,38.3,14.1,2.3,0
E00068638,41.3,42.1,14,2.5,0
E00068640,45,31.8,19.4,3.1,0.8
E00068641,63.2,24.6,10.5,1.8,0
E00068642,38.6,39.4,16.7,5.3,0
E00068644,58.4,30.4,11.2,0,0
E00068645,49.1,38.4,10.7,1.8,0
E00068647,20,31.3,35.7,13,0
E00068649,36.4,36.4,22,5.1,0
E00068651,41.9,29.1,18.8,9.4,0.9
E00068652,38.9,32.5,23,4.8,0.8
E00068653,44.9,26.5,21.3,7.4,0
E00068654,27.4,33.1,27.4,8.9,3.2
E00068655,41.3,26.8,26.8,5.1,0
E00068656,56.2,30.6,10.7,2.5,0
E00069909,38.5,35.4,21.5,4.6,0
E00069911,43.2,28.8,16.2,11.7,0
E00069913,25.2,37,27.4,9.6,0.7
E00069915,37.8,38.6,15.7,7.9,0
E00069916,38.1,27.6,22.9,11.4,0
E00069918,43.7,38.5,14.8,3,0
E00069919,33.9,34.8,24.1,7.1,0
E00069921,32.6,36.4,28.8,2.3,0
E00069922,37.8,34.1,15.9,12.2,0
E00069923,37.3,30.9,25.5,5.5,0.9
E00069924,38.4,28.6,19.6,13.4,0
E00069925,47.1,41.9,7.4,3.7,0
E00069926,39.6,40.5,17.1,2.7,0
E00069927,54.5,28.3,13.8,3.4,0
E00069928,20.9,36.2,27,16,0
E00069929,40,35.2,19.2,4.8,0.8
E00069930,37.2,38.9,15.9,8,0
E00069933,22.1,33.7,33.7,9.3,1.2
E00069935,36.8,35.8,20.8,6.6,0
E00069955,33.9,33.9,27,5.2,0
E00069961,28.3,47.2,17,7.5,0
