geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00125017,80.5,4.5,15
E00125018,87.6,3.2,9.2
E00125019,75,2.3,22.8
E00125020,73.5,5.9,20.6
E00125021,75.5,2.9,21.7
E00125022,92.6,2.1,5.3
E00125023,65.5,4.2,30.3
E00125024,71.3,4.8,23.9
E00125025,77.6,4.2,18.2
E00125026,71.5,5.2,23.4
E00125027,86.4,2.3,11.2
E00125028,83.2,1.8,15
E00125029,78.5,0.9,20.6
E00125030,82.5,2.6,14.9
E00125069,85.6,2.5,11.9
E00125070,71.6,10.1,18.3
E00125071,85.5,2.8,11.7
E00125072,87.2,2.5,10.3
E00125073,86.1,4,9.9
E00125074,94.6,0.3,5
E00125075,87.7,1.8,10.5
E00125076,91.2,2,6.8
E00125077,84.8,7.7,7.4
E00125078,82.6,4.5,12.8
E00125079,82.1,7.7,10.3
E00125080,77.2,12.5,10.3
E00125081,87,3,10
E00125082,87.8,4.4,7.7
E00125083,88.7,3.2,8.1
E00125084,86.2,0.8,13
E00125085,66.8,9.2,24
E00125086,74.1,10.2,15.7
E00125087,75.8,4.5,19.8
E00125088,81.6,5.4,13
E00125089,82.4,3,14.5
E00125091,78.3,7.7,13.9
E00125092,73.7,9.5,16.8
E00125093,68.8,10.4,20.8
E00125094,74.1,11.3,14.5
E00125095,79.4,6.1,14.5
E00125096,87.5,3.6,8.9
E00125097,85.4,2.7,12
E00125099,78.7,7.4,13.9
E00125100,79.5,4.8,15.8
E00125101,76.3,10.2,13.4
E00125102,79.5,6.3,14.2
E00125103,79,10.9,10.1
E00125104,83.9,5.2,10.9
E00125105,82,4.5,13.5
E00125106,81.7,4.9,13.4
E00125107,77.4,9.5,13.1
E00125108,75.2,4.1,20.7
E00125109,63.2,12.4,24.4
E00125110,78,7.7,14.3
E00125111,78.6,9.8,11.6
E00125112,73.1,9.7,17.2
E00125114,82,5.5,12.5
E00125129,84.1,1.9,14
E00125130,88.4,1.3,10.3
E00125132,89.3,3.6,7.1
E00125133,76.6,10.4,12.9
E00125134,89.2,2.4,8.4
E00125135,85.6,1,13.5
E00125136,80.7,6,13.3
E00125137,81.1,1.9,17
E00125138,83.6,0.4,15.9
E00125139,85.2,2.7,12.1
E00125140,86.6,2.5,10.9
E00125141,90.8,1.8,7.4
E00125142,70.8,4.1,25.1
E00125144,88.3,2,9.8
E00125145,87.2,2.5,10.3
E00125146,90.9,3.7,5.4
E00125147,77.4,7.2,15.4
E00125148,83.4,2.3,14.3
E00125149,84.6,6.2,9.3
E00125150,85.2,4,10.8
E00125151,85.4,4.5,10.1
E00125178,71,5.3,23.7
E00125183,86.5,3,10.5
E00125185,64.5,6.6,28.9
E00125187,87.9,0.6,11.6
E00125189,73.4,6.3,20.3
E00125190,68.1,1.9,30.1
E00125192,66.9,10,23.2
E00125193,53.3,6.8,39.9
E00125194,64.9,5.8,29.3
E00125195,51.5,6.8,41.7
E00125202,66,17.7,16.2
E00125203,57.1,7.4,35.5
E00125204,64.8,7.7,27.6
E00125205,75.6,4.4,20
E00125206,52.1,18,29.9
E00125207,66.9,10.9,22.2
E00125208,71.5,10.9,17.6
E00125209,73.1,10.7,16.2
E00125210,65.7,13,21.3
E00125211,65.3,17.9,16.8
E00125212,79.9,4.2,15.9
E00125213,72.6,15.5,11.9
