areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00029265,3.3,14,82.6
E00029267,4.3,27.5,68.1
E00029273,10.1,29.4,60.5
E00029275,4.7,19.4,76
E00029277,0.8,29.7,69.5
E00029281,5.5,17.2,77.3
E00029309,5.2,28.1,66.7
E00029311,5.7,21.1,73.2
E00029312,6.2,27.4,66.4
E00029313,4.4,28.1,67.4
E00029314,3.6,21.2,75.2
E00029315,6,17.9,76.1
E00029317,5.6,21.8,72.5
E00029318,0,21,79
E00029319,3.8,21.5,74.6
E00029321,5,17.4,77.7
E00029322,1.3,24.8,73.8
E00029323,3.4,25.2,71.4
E00029324,6.1,31.3,62.6
E00029325,5.7,16.3,78
E00029326,2.2,32.8,65
E00029327,3.1,22,74.8
E00029328,3.9,25.8,70.3
E00029329,0.8,19.7,79.5
E00029330,3.4,17.6,79
E00029331,2.9,22.8,74.3
E00029332,4.7,19.7,75.6
E00029333,3.9,45.8,50.2
E00029334,4.1,33.1,62.8
E00029336,3.6,17.9,78.6
E00029337,2.5,32,65.6
E00029339,6.9,20.7,72.4
E00029340,3.8,26.9,69.2
E00029342,0.7,39.4,59.9
E00029345,2.6,13.8,83.6
E00029346,5.3,42.5,52.2
E00029348,0,18.9,81.1
E00029349,3.3,25.4,71.3
E00029351,3.6,19.1,77.3
E00029352,3.4,22.7,73.9
E00029354,5.7,15.6,78.7
E00029355,2.6,9.6,87.7
E00029356,2.3,18,79.7
E00029357,3,17.8,79.3
E00029379,0,17.5,82.5
E00029381,6.9,17.8,75.2
E00029398,2.4,26.8,70.7
E00029399,5,23.1,71.9
E00029400,7.1,21.2,71.7
E00029401,3.2,19.4,77.4
E00029402,4.6,18.3,77.1
E00029403,1.7,40.5,57.9
E00029404,2.9,27.3,69.8
E00029405,0.7,21.9,77.4
E00029406,4.9,43.9,51.2
E00029407,3.8,38.5,57.7
E00029408,4.5,20.5,75
E00029409,0.9,38.5,60.6
E00029410,5,12.1,83
E00029411,2.4,38.4,59.2
E00029412,3.6,32.7,63.6
E00029413,0.9,8.6,90.5
E00029414,1.6,22,76.4
E00029415,6.5,12.9,80.6
E00029416,0,21.3,78.7
E00029417,3.7,14.9,81.3
E00029418,2.4,24.4,73.2
E00029419,3.5,26.1,70.4
E00029420,7.6,19.1,73.3
E00029421,8.7,14.4,76.9
E00029422,2.5,14.9,82.6
E00029423,7.2,36.9,55.9
E00029424,6.6,23.6,69.8
E00029425,3.7,17.9,78.4
E00029426,3.1,12.6,84.3
E00029427,2.4,27.4,70.2
E00029428,1.4,28.2,70.4
E00029429,1.6,27.6,70.7
E00029430,4.1,23,73
E00029431,2.1,23.9,73.9
E00029432,5,36.9,58.2
E00029433,10.6,19.5,69.9
E00029434,2.9,18.2,78.8
E00029435,3.3,32.8,63.9
E00029436,3.3,28.9,67.8
E00029437,4.9,30.1,65
E00029438,2.5,26.2,71.3
E00029439,2.3,34.1,63.6
E00029440,2.3,55.6,42.1
E00029441,1.8,14.2,84.1
E00029442,1.7,16,82.4
E00029443,4,23.2,72.8
E00029444,5.1,16.2,78.8
E00029445,2.4,43.3,54.3
E00029446,0.7,31.7,67.6
E00029447,1.7,22.9,75.4
E00029550,4.5,32.6,62.9
E00029551,1.5,31.2,67.3
E00029554,2.2,55.8,42
E00029556,4.1,37.8,58.1
E00029557,3.1,50.4,46.5
E00029559,1.6,42.7,55.6
E00029560,6.8,22.6,70.7
E00029562,3.1,32.3,64.6
E00029563,6.9,22.4,70.7
E00029564,5.2,38.8,56
E00029566,1.7,43.8,54.5
E00029567,4.9,18.9,76.2
E00029568,2.5,37.2,60.3
E00029569,6.7,40,53.3
E00029570,4.7,40.9,54.3
E00029572,0.9,44.4,54.6
E00029574,6.1,47.4,46.5
E00029579,3.2,18.3,78.6
E00029581,4.7,25.2,70.1
E00029582,3.7,16.5,79.8
E00030000,3.1,20.8,76.2
E00030001,4.1,17.2,78.7
E00030002,3.2,37.4,59.4
E00030003,4.1,28.7,67.2
E00030004,7.3,19.5,73.2
E00030005,0.8,26.2,73
E00030006,7.6,10.7,81.7
E00030007,0.8,17.4,81.8
E00030008,4.8,15.2,80
E00030009,3.9,15.6,80.5
E00030011,5.7,18.4,75.9
E00030013,6,19.7,74.4
E00030014,2.9,21.6,75.5
E00030015,5.1,33.1,61.8
E00030016,6.4,25.7,67.9
E00030017,5.2,16.4,78.4
E00030018,2.6,19.8,77.6
E00030019,3.7,17.2,79.1
E00030020,5.6,12.7,81.7
E00030021,3.5,42.6,53.9
E00030022,3.1,17.8,79.1
E00030023,2.9,17.1,80
E00030024,0.8,14.8,84.4
E00030025,0.9,16.2,82.9
E00030026,4.6,7.3,88.1
E00030027,2.8,15,82.2
E00030028,3.4,39,57.6
E00030029,1.4,30.7,67.9
E00030030,3.8,42.3,53.8
E00030031,0,57.4,42.6
E00030032,2.7,21.8,75.5
E00030033,2.1,17,80.9
E00030034,0,27.6,72.4
E00030035,2.4,20.8,76.8
E00030036,7.4,43.4,49.2
E00030037,4.2,15.8,80
E00030038,1.6,25,73.4
E00030039,0,18.6,81.4
E00030040,5,22.7,72.3
E00030041,1,27.3,71.7
E00030042,4.3,26.4,69.3
E00030043,0,19.5,80.5
E00030044,2.3,20.5,77.3
