areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00029265,94.3,5.1,0.3,0,0.3
E00029267,90.3,6.5,0,2.1,1.2
E00029273,90.4,6.2,2.1,0.7,0.7
E00029275,91.9,5.1,1.2,0,1.8
E00029277,92.7,5.5,0.3,0.6,0.9
E00029281,92.5,6.6,0.3,0,0.6
E00029309,94.4,2.9,1.2,1.2,0.3
E00029311,93.7,4.2,2.1,0,0
E00029312,90.8,7.4,1.8,0,0
E00029313,94.1,4.6,0.9,0.3,0
E00029314,88,7.1,0.6,0.6,3.7
E00029315,92.1,4.3,0,2.3,1.3
E00029317,91.2,5.3,0.8,0.3,2.4
E00029318,92,6.1,1.3,0.6,0
E00029319,93.1,5.7,1.2,0,0
E00029321,92.7,6,0.3,0.9,0
E00029322,93,5.9,0.3,0.5,0.3
E00029323,93.8,3.8,1.5,0,0.8
E00029324,88.8,10,1.2,0,0
E00029325,85.3,12.3,0.3,1.8,0.3
E00029326,90.7,3.8,3.2,1.6,0.6
E00029327,92.4,5.1,2.5,0,0
E00029328,96.3,1.9,0,1.6,0.3
E00029329,93,5.8,1.1,0,0
E00029330,89.9,7.2,1.3,0.7,1
E00029331,93.6,4.9,0,0,1.5
E00029332,94.5,3.7,0,0.9,0.9
E00029333,89.3,9.7,0.7,0.2,0
E00029334,94.6,4.6,0.4,0,0.4
E00029336,97.7,2,0,0,0.3
E00029337,90.1,7.3,0,0.7,1.8
E00029339,93,7,0,0,0
E00029340,85,9.2,1.2,3.4,1.2
E00029342,94.4,4.2,0,1,0.3
E00029345,94.4,5.6,0,0,0
E00029346,92,5.9,0.4,0.4,1.3
E00029348,92.6,4.9,1,1,0.6
E00029349,93.2,3.1,0.7,0,3.1
E00029351,95.5,4.5,0,0,0
E00029352,94.1,3.8,2.1,0,0
E00029354,91.2,6.1,2.1,0.5,0
E00029355,95.1,4,0.6,0.3,0
E00029356,89.8,9.9,0,0.3,0
E00029357,89.4,6.9,0.8,0.3,2.5
E00029379,99.1,0.6,0,0.3,0
E00029381,95.3,2.7,0,1.2,0.8
E00029398,95.6,3.1,0.7,0,0.7
E00029399,96.7,2.6,0,0.7,0
E00029400,87,8.1,3,1.1,0.7
