areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00029265,9.1,24.7,53.2,13
E00029267,9.4,22.9,60,7.6
E00029273,10.1,22.8,60.4,6.7
E00029275,10.7,19.6,57.1,12.5
E00029277,13.9,18.3,53.3,14.4
E00029281,12.9,13.4,67.2,6.5
E00029309,7.1,18.1,66.5,8.4
E00029311,8.8,19.4,62.5,9.4
E00029312,13.4,20.1,58.2,8.2
E00029313,13.1,21.6,59.5,5.9
E00029314,11,17.1,62.2,9.8
E00029315,12,21.1,54.9,12
E00029317,12.2,15.1,59.9,12.8
E00029318,6.3,22.5,61.3,9.9
E00029319,10.2,21.6,57.5,10.8
E00029321,13.2,22.1,52.9,11.8
E00029322,9.8,21.4,53.8,15
E00029323,11.3,29.6,51.3,7.8
E00029324,11,23.7,57.6,7.6
E00029325,9,21.3,61.9,7.7
E00029326,7.6,19.3,66.9,6.2
E00029327,9.3,16.6,65.6,8.6
E00029328,11,20.2,62.6,6.1
E00029329,11.5,16.8,64.4,7.3
E00029330,6.8,23.9,60.2,9.1
E00029331,6.4,19.3,69.6,4.7
E00029332,10,23.1,54.4,12.5
E00029333,11.6,15.3,64.6,8.5
E00029334,4.2,16.9,70.4,8.5
E00029336,11,19.9,56.8,12.3
E00029337,9.6,16,64,10.4
E00029339,13.9,16.7,55.6,13.9
E00029340,9.6,19.2,58.1,13.2
E00029342,10.4,20,61.5,8.1
E00029345,14.4,11.5,55.7,18.4
E00029346,10.3,22.4,57.8,9.5
E00029348,10.5,20.4,62.5,6.6
E00029349,12.6,18.9,58.3,10.2
E00029351,10.8,14.6,66.9,7.6
E00029352,5.1,23.2,68.1,3.6
E00029354,10.8,16.4,65.6,7.2
E00029355,10.3,17.8,57.5,14.4
E00029356,8.6,23.6,59.2,8.6
E00029357,9.1,15.8,61.8,13.3
E00029379,7.2,22.8,60,10
E00029381,6.8,18.5,61.6,13
E00029398,9.4,15,69.3,6.3
E00029399,14,16.2,59.6,10.3
E00029400,22.1,14.5,49.6,13.7
E00029401,14.8,16.8,61.1,7.4
E00029402,10.3,17.4,65.2,7.1
E00029403,11.1,15.2,64.6,9.1
E00029404,18.4,20.8,46.4,14.4
E00029405,8.6,17.1,62.1,12.1
E00029406,8.3,26.3,53.4,12
E00029407,4.8,22.9,63.8,8.6
E00029408,9.9,20.4,59.2,10.5
E00029409,7.5,19.8,66,6.6
E00029410,9.9,19.8,58.1,12.2
E00029411,9.8,19.5,66.2,4.5
E00029412,6.3,16.9,68.3,8.5
E00029413,10,18.9,62.8,8.3
E00029414,8.6,20,53.6,17.9
E00029415,10.1,20.7,56.4,12.8
E00029416,9.7,16.2,54.5,19.5
E00029417,12.3,19.8,48.1,19.8
E00029418,12.1,16.9,56.5,14.5
E00029419,7,24.8,61.2,7
E00029420,8,16,68,8
E00029421,9.2,17.7,62.3,10.8
E00029422,11.4,19.6,63.3,5.7
E00029423,16.5,14,60.3,9.1
E00029424,10.9,17.2,64.8,7
E00029425,10.5,18.8,61.8,8.9
E00029426,7.6,24.1,48.2,20
E00029427,6.7,16.3,65.9,11.1
E00029428,12.6,22.8,55.1,9.4
E00029429,9.7,14.9,64.9,10.4
E00029430,9.7,22.1,55.8,12.4
E00029431,10.2,17.6,63.1,9.1
E00029432,6,17.9,63.4,12.7
E00029433,8.3,23.2,56,12.5
E00029434,10.1,17.4,60.4,12.1
E00029435,9.9,18.5,60.9,10.6
E00029436,5.2,20,68.1,6.7
E00029437,11.9,20.7,61.5,5.9
E00029438,16.6,22.8,53.1,7.6
E00029439,9.9,19.8,60.3,9.9
E00029440,16,17.6,59.2,7.2
E00029441,11.6,15.8,61.6,11
E00029442,20.7,18.6,38.6,22.1
E00029443,11.2,19.4,63.3,6.1
E00029444,14,21.1,50.9,14
E00029445,11.4,20.7,61.4,6.4
E00029446,11.1,11.8,64.6,12.5
E00029447,9,18.8,68.4,3.8
E00029550,8,16.5,68.8,6.8
E00029551,4.9,20.5,63.1,11.6
E00029554,5.6,16.7,68.8,9
E00029556,7.4,13.7,71.4,7.4
E00029557,3.9,27.5,64.7,3.9
E00029559,6.1,15.6,72.1,6.1
E00029560,10.1,23.2,61.6,5.1
E00029562,8.6,19.4,61.2,10.8
E00029563,9.3,23.3,59.3,8
E00029564,7.6,20.8,57.6,13.9
E00029566,7.8,13.8,64.7,13.8
E00029567,9.5,21.3,60.9,8.3
E00029568,9.3,20,58.7,12
E00029569,10.8,19.8,56.8,12.6
E00029570,10.3,14.4,67.1,8.2
E00029572,7.3,20.8,57.3,14.6
E00029574,13.3,16.3,56.1,14.3
E00029579,12,18.7,59.3,10
E00029581,9.4,22.6,64.2,3.8
E00029582,7.7,22.3,61.5,8.5
E00030000,12.5,15.6,58.8,13.1
E00030001,17.2,20,44.1,18.6
E00030002,9,19.8,64.7,6.6
E00030003,15.6,19.3,47.7,17.4
E00030004,13.1,23.8,40.8,22.3
E00030005,13.2,21.9,55.3,9.6
E00030006,15.7,19.5,49.7,15.1
E00030007,6.7,18.5,61.5,13.3
E00030008,9.8,13.6,58.3,18.2
E00030009,16.9,15.1,47,21.1
E00030011,14.7,23.3,37.6,24.5
E00030013,10.6,17.4,58.3,13.6
E00030014,6.8,19.1,64.8,9.3
E00030015,9.6,19.3,65.9,5.2
E00030016,9.4,22.7,64.1,3.9
E00030017,6.4,18.4,60.3,14.9
E00030018,7.9,20,62.9,9.3
E00030019,7.5,17.7,63.4,11.3
E00030020,7.6,18.1,59.6,14.6
