geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00121780,85.8,2.1,12.1
E00121781,82.1,3.8,14.1
E00121782,81.7,4.5,13.8
E00121783,89,1.3,9.7
E00121784,82.7,2.6,14.7
E00121785,89.9,1.5,8.6
E00121786,81.8,1.3,16.9
E00121787,69.9,2.1,28.1
E00121788,86.6,5.4,8
E00121789,82.9,1.3,15.8
E00121790,86.3,3.3,10.4
E00121791,82.5,5.7,11.9
E00121792,85.9,3.4,10.7
E00121793,90.5,3,6.5
E00121794,82.8,4.4,12.8
E00121795,92.6,1.2,6.2
E00121796,90,2.9,7.1
E00121797,85.9,1.6,12.5
E00121798,90.5,1.9,7.6
E00121802,90.5,3.8,5.7
E00121804,86.2,4.3,9.5
E00122013,84.3,3,12.7
E00122014,84.8,1.3,13.9
E00122021,92.3,3.1,4.6
E00122031,92.5,0.8,6.8
E00122032,92.7,1.3,6
E00122033,81.2,4.1,14.7
E00122034,90.9,3.1,5.9
E00122056,69.8,3.4,26.8
E00122057,84.2,3.5,12.3
E00122058,89.7,2.9,7.4
E00122059,79.9,3.1,17
E00122060,81.3,5.6,13.1
E00122061,86.5,5.2,8.3
E00122062,90.4,4.3,5.3
E00122105,92.6,3.1,4.3
E00122106,83.7,5.6,10.7
E00122107,78.8,4.8,16.4
E00122110,86.2,6.6,7.1
E00122111,81.5,1.5,17
E00122112,74.9,10.9,14.2
E00122114,86.3,2.7,11
E00122115,80.1,10.3,9.7
E00122116,78,5.1,16.9
E00122117,85,1.8,13.3
E00122118,94.9,2.1,3
E00122119,70.4,15.4,14.2
E00122120,85.1,5,10
E00122121,91.2,3.3,5.4
E00122122,56.4,3,40.6
E00122125,86.1,6.5,7.4
E00122126,83.1,3.4,13.5
E00122128,89.7,3.4,7
E00122129,86.9,2.4,10.7
E00122130,89.7,2.3,8
E00122131,86.9,2.8,10.2
E00122132,81.6,2.3,16.1
E00122133,89.8,1.1,9.2
E00122134,85.6,4.1,10.2
E00122135,87.7,1.7,10.6
E00122136,87.4,0.9,11.7
E00122146,79.9,5,15.1
E00122157,87.4,2.3,10.2
E00122158,87.7,5.3,7
E00122159,78,3.7,18.2
E00122160,80.7,4.1,15.2
E00122161,87.2,2.4,10.4
E00122162,83.2,5.8,11
E00122163,83.4,5,11.6
E00122164,87.5,0.6,11.9
E00122165,88.8,1.1,10.1
E00122166,70.9,1.9,27.2
E00122167,67.4,4.3,28.2
E00122169,87,5.1,7.9
E00122170,84.5,2.8,12.7
E00122171,62.7,1.7,35.6
E00122172,78.2,2.5,19.3
E00122173,88.3,2,9.8
E00122174,89.2,2,8.8
E00122175,83.3,5.2,11.5
E00122192,85.5,4.8,9.6
E00122193,83.7,3.5,12.8
E00122194,87.6,6.2,6.2
E00122195,83.1,8.1,8.8
E00122196,74.9,16.7,8.4
E00122197,85.7,4.9,9.4
E00122198,89.6,6.1,4.2
E00122199,79.1,9.7,11.2
E00122201,83.2,7.4,9.4
E00122202,87.2,4.3,8.5
E00122203,90.3,6.7,3
E00122204,87.6,5,7.5
E00122205,90,4.6,5.4
E00122206,82.8,8.3,8.8
E00122207,80.8,3.9,15.3
E00122208,89.1,3.3,7.6
E00122209,67.6,6.1,26.2
E00122210,86.5,4.2,9.3
E00122211,77.9,3.2,18.9
E00122212,83.5,6.2,10.3
E00122213,77.1,7.3,15.6
E00122214,85.2,6.1,8.7
E00122215,81.2,6.1,12.7
E00122216,86.6,4.8,8.6
E00122217,84.3,4.3,11.3
