geography_code,sex-001,sex-002
E00121780,55.6,44.4
E00121781,51.4,48.6
E00121782,51.6,48.4
E00121783,52.4,47.6
E00121784,52.7,47.3
E00121785,52.7,47.3
E00121786,52.6,47.4
E00121787,51.2,48.8
E00121788,51,49
E00121789,53.2,46.8
E00121790,52.5,47.5
E00121791,54.3,45.7
E00121792,50.2,49.8
E00121793,51.2,48.8
E00121794,51.9,48.1
E00121795,50.2,49.8
E00121796,50.6,49.4
E00121797,48.4,51.6
E00121798,52.5,47.5
E00121802,51,49
E00121804,50.2,49.8
E00122013,50.6,49.4
E00122014,57.9,42.1
E00122021,50,50
E00122031,53.2,46.8
E00122032,54.1,45.9
E00122033,53,47
E00122034,52.1,47.9
E00122056,51.9,48.1
E00122057,55.9,44.1
E00122058,51.9,48.1
E00122059,52.4,47.6
E00122060,52.2,47.8
E00122061,60,40
E00122062,52.6,47.4
E00122105,54.6,45.4
E00122106,51.4,48.6
E00122107,53.1,46.9
E00122110,48.7,51.3
E00122111,53.5,46.5
E00122112,50.1,49.9
E00122114,52.3,47.7
E00122115,51.2,48.8
E00122116,59.3,40.7
E00122117,53.1,46.9
E00122118,50.9,49.1
E00122119,44.1,55.9
E00122120,54.1,45.9
E00122121,50.8,49.2
E00122122,52.3,47.7
E00122125,51.2,48.8
E00122126,52.6,47.4
E00122128,51.7,48.3
E00122129,49.3,50.7
E00122130,52,48
E00122131,53.4,46.6
E00122132,55.9,44.1
E00122133,49.6,50.4
E00122134,50.5,49.5
E00122135,48.7,51.3
E00122136,53,47
E00122146,52.7,47.3
E00122157,52.6,47.4
E00122158,54.2,45.8
E00122159,55.1,44.9
E00122160,54.5,45.5
E00122161,50.9,49.1
E00122162,55.8,44.2
E00122163,49.5,50.5
E00122164,50.4,49.6
E00122165,51.5,48.5
E00122166,54.6,45.4
E00122167,50.6,49.4
E00122169,51.3,48.7
E00122170,46.6,53.4
E00122171,54.7,45.3
E00122172,54.5,45.5
E00122173,52.8,47.2
E00122174,50.5,49.5
E00122175,53.1,46.9
E00122192,49.7,50.3
E00122193,49.3,50.7
E00122194,54.5,45.5
E00122195,51.7,48.3
E00122196,49.1,50.9
E00122197,55.3,44.7
E00122198,52.4,47.6
E00122199,53.8,46.2
E00122201,46,54
E00122202,50.6,49.4
E00122203,53.9,46.1
E00122204,52.9,47.1
E00122205,53.3,46.7
E00122206,54.2,45.8
E00122207,57,43
E00122208,51.1,48.9
E00122209,50,50
E00122210,52.1,47.9
E00122211,56.6,43.4
E00122212,53.9,46.1
E00122213,52.6,47.4
E00122214,49.8,50.2
E00122215,52.6,47.4
E00122216,49.2,50.8
E00122217,48.5,51.5
E00122218,53.7,46.3
E00122219,54.2,45.8
E00122220,52.8,47.2
E00122221,53.4,46.6
E00122379,54.1,45.9
E00122380,53.5,46.5
E00122381,53.7,46.3
E00122382,52.6,47.4
E00122383,50.7,49.3
E00122384,51.9,48.1
E00122385,49.2,50.8
E00122386,53,47
E00122387,49.6,50.4
E00122388,51.3,48.7
