geography_code,disability_3a-001,disability_3a-002
E00121780,26.3,73.7
E00121781,20.4,79.6
E00121782,27.1,72.9
E00121783,19.5,80.5
E00121784,19,81
E00121785,20.4,79.6
E00121786,28,72
E00121787,28.9,71.1
E00121788,12.1,87.9
E00121789,20.9,79.1
E00121790,15.9,84.1
E00121791,17,83
E00121792,13.1,86.9
E00121793,9.5,90.5
E00121794,18.2,81.8
E00121795,11.5,88.5
E00121796,12.2,87.8
E00121797,17.4,82.6
E00121798,14.5,85.5
E00121802,13.4,86.6
E00121804,16.3,83.7
E00122013,12.7,87.3
E00122014,15.9,84.1
E00122021,12.2,87.8
E00122031,18,82
E00122032,16,84
E00122033,16.8,83.2
E00122034,13.4,86.6
E00122056,35.7,64.3
E00122057,19.1,80.9
E00122058,14.7,85.3
E00122059,12.8,87.2
E00122060,14.9,85.1
E00122061,17.5,82.5
E00122062,23.4,76.6
E00122105,16.6,83.4
E00122106,22.3,77.7
E00122107,16.2,83.8
E00122110,12.7,87.3
E00122111,23.6,76.4
E00122112,19.3,80.7
E00122114,17,83
E00122115,16.8,83.2
E00122116,26.4,73.6
E00122117,25.1,74.9
E00122118,12.6,87.4
E00122119,18.8,81.3
E00122120,14.3,85.7
E00122121,14.9,85.1
E00122122,34.7,65.3
E00122125,12.5,87.5
E00122126,22.5,77.5
E00122128,16,84
E00122129,19.6,80.4
E00122130,17.7,82.3
E00122131,15.5,84.5
E00122132,15,85
E00122133,21.9,78.1
E00122134,13.1,86.9
E00122135,18.2,81.8
E00122136,21.8,78.2
E00122146,24.1,75.9
E00122157,14.9,85.1
E00122158,14,86
E00122159,31.3,68.7
E00122160,18.2,81.8
E00122161,15.1,84.9
E00122162,17.1,82.9
E00122163,17.6,82.4
E00122164,18.1,81.9
E00122165,22.2,77.8
E00122166,23.7,76.3
E00122167,20.8,79.2
E00122169,15.8,84.2
E00122170,21.6,78.4
E00122171,27.6,72.4
E00122172,25.7,74.3
E00122173,16.2,83.8
E00122174,14.1,85.9
E00122175,19.2,80.8
E00122192,18.7,81.3
E00122193,19.4,80.6
E00122194,18.2,81.8
E00122195,23.1,76.9
E00122196,14,86
E00122197,16.5,83.5
E00122198,13.5,86.5
E00122199,19.3,80.7
E00122201,22.7,77.3
E00122202,18.1,81.9
E00122203,15.8,84.2
E00122204,16.4,83.6
E00122205,13.5,86.5
E00122206,14.8,85.2
E00122207,20,80
E00122208,14.7,85.3
E00122209,33.5,66.5
E00122210,14.6,85.4
E00122211,22.6,77.4
E00122212,18.9,81.1
E00122213,17.5,82.5
E00122214,12.6,87.4
E00122215,18.4,81.6
E00122216,13.6,86.4
E00122217,15.8,84.2
E00122218,18.2,81.8
E00122219,28.2,71.8
E00122220,15.7,84.3
E00122221,20.5,79.5
E00122379,22.3,77.7
E00122380,27.6,72.4
E00122381,33.9,66.1
E00122382,17,83
E00122383,18.8,81.2
E00122384,17.1,82.9
E00122385,19.9,80.1
E00122386,19.2,80.8
E00122387,16.5,83.5
E00122388,14.6,85.4
E00122389,22.9,77.1
E00122390,15.5,84.5
E00122391,24.9,75.1
E00122392,24.4,75.6
E00122394,13.2,86.8
E00122395,17.3,82.7
E00122396,22.2,77.8
E00122397,16.4,83.6
E00122398,17.3,82.7
E00122399,18.8,81.2
E00122400,20.2,79.8
E00122401,22,78
E00122402,22.4,77.6
E00122423,12.6,87.4
E00122424,20.9,79.1
E00122426,13.8,86.2
E00122427,17.3,82.7
E00122428,18.9,81.1
E00122429,26.1,73.9
E00122430,13.4,86.6
E00122431,19.2,80.8
E00122432,18.4,81.6
E00122435,18.7,81.3
E00122436,20,80
E00122437,12.8,87.2
E00122507,17,83
E00122508,14.5,85.5
E00122511,19.2,80.8
E00123669,12.3,87.7
E00123670,18.4,81.6
E00123671,16.4,83.6
E00123672,25.4,74.6
E00123673,16.7,83.3
E00123674,20.6,79.4
E00123675,15.1,84.9
E00123676,13.1,86.9
E00123677,15.9,84.1
E00123680,8.4,91.6
E00123800,12,88
E00123805,10.5,89.5
E00123808,11.2,88.8
E00124617,19,81
E00124618,31.6,68.4
E00124619,18.2,81.8
E00124620,30.2,69.8
E00124621,23.8,76.2
E00124622,15.8,84.2
E00124623,26.9,73.1
