geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00121780,77,19,3.9
E00121781,81.1,15.1,3.8
E00121782,77.8,16,6.3
E00121783,81.7,14.7,3.6
E00121784,76.2,18.3,5.5
E00121785,82.6,13.8,3.6
E00121786,72,18.1,9.9
E00121787,67.8,18.2,14
E00121788,90.8,6.4,2.9
E00121789,76.5,17.4,6.1
E00121790,83.9,12.6,3.5
E00121791,80.5,12.2,7.3
E00121792,88.4,9.2,2.4
E00121793,91.1,7.9,1
E00121794,84.6,12.7,2.8
E00121795,86.8,10.3,2.9
E00121796,86.8,9.8,3.4
E00121797,80.5,13.7,5.8
E00121798,86.6,11.5,1.9
E00121802,85.4,11.4,3.2
E00121804,82.6,15.1,2.3
E00122013,87.6,9.1,3.3
E00122014,78.3,16.4,5.3
E00122021,87.2,9.3,3.5
E00122031,85.1,11.6,3.4
E00122032,83.8,13.1,3.1
E00122033,81.6,15,3.4
E00122034,84.5,12,3.5
E00122056,62.6,22.6,14.9
E00122057,80.7,15.8,3.5
E00122058,85.3,13.1,1.6
E00122059,87.4,9.5,3.1
E00122060,88.8,8.2,3
E00122061,80,16.5,3.5
E00122062,80.9,12.9,6.2
E00122105,79.6,17,3.4
E00122106,80.6,13.5,5.9
E00122107,85.6,11.2,3.2
E00122110,87.2,10.7,2
E00122111,75.3,15.1,9.6
E00122112,82,13.8,4.2
E00122114,84.3,11.8,3.8
E00122115,86.5,10.2,3.3
E00122116,75.6,14.6,9.7
E00122117,75.2,16.2,8.6
E00122118,90.1,7.8,2.1
E00122119,79.2,15.1,5.7
E00122120,85.8,10.4,3.8
E00122121,84.9,11.5,3.6
E00122122,68.3,18.7,13
E00122125,88.2,8.6,3.3
E00122126,77,16.4,6.6
E00122128,84.4,11.1,4.5
E00122129,80.8,13.6,5.6
E00122130,84,12.8,3.2
E00122131,84.5,10.6,4.9
E00122132,85.4,10.3,4.3
E00122133,79.6,14.8,5.6
E00122134,85.3,11,3.7
E00122135,81.7,11.6,6.6
E00122136,79.7,14.6,5.7
E00122146,75.9,15.1,9
E00122157,86.7,10.6,2.7
E00122158,86.8,10.4,2.8
E00122159,66,21.4,12.6
E00122160,78.3,14.6,7.1
E00122161,85.8,10.1,4.2
E00122162,85.4,10.9,3.7
E00122163,85.5,12.9,1.6
E00122164,85,11.7,3.3
E00122165,78.1,16.2,5.7
E00122166,76.9,14.6,8.5
E00122167,76.1,16.4,7.5
E00122169,85,11.5,3.5
E00122170,77.9,17,5.1
E00122171,79.8,14.6,5.5
E00122172,79.8,14.5,5.7
E00122173,84.5,12,3.6
E00122174,88.4,9.6,2
E00122175,82.9,12.9,4.2
E00122192,80.7,14.5,4.8
E00122193,82.6,13,4.3
E00122194,85,10.5,4.6
E00122195,82.3,13.8,4
E00122196,85.2,11.8,3
E00122197,83.2,11.1,5.7
E00122198,86.5,10.9,2.6
E00122199,80.7,14.2,5.1
E00122201,78.7,16,5.3
E00122202,86.1,12.2,1.7
E00122203,82.6,12,5.4
E00122204,86.9,10.3,2.8
E00122205,83.7,13.2,3.1
E00122206,87.7,9.9,2.5
E00122207,77.9,13.2,8.9
E00122208,89.1,8.7,2.2
E00122209,77.3,18.6,4.1
E00122210,84,10.8,5.2
E00122211,74.5,17.1,8.4
E00122212,80.2,14.8,4.9
E00122213,86.9,8.9,4.2
E00122214,86.1,12.1,1.7
E00122215,80.2,13.7,6.1
E00122216,85.5,10.8,3.8
E00122217,84.2,13.8,2.1
E00122218,82.5,13.4,4.1
E00122219,72.5,16.1,11.4
E00122220,84.3,12,3.7
E00122221,82.8,12.4,4.8
E00122379,75.5,18.5,5.9
E00122380,77.4,15.3,7.3
E00122381,67.2,17.4,15.4
E00122382,80.5,13.4,6.2
E00122383,82.8,11.6,5.6
E00122384,80.1,13,6.8
E00122385,74.7,16.9,8.4
E00122386,81.7,15.3,3
E00122387,82.2,12.6,5.2
E00122388,86,11,3
E00122389,78,16.5,5.5
E00122390,88.7,7.3,4
E00122391,76.7,17.6,5.7
E00122392,76.6,13.6,9.8
E00122394,85.2,11.6,3.2
E00122395,83.5,10.9,5.6
E00122396,79.6,16.2,4.2
E00122397,75.3,19.5,5.2
E00122398,83.4,11.5,5.1
E00122399,83.5,10.7,5.8
E00122400,81.9,15,3.1
E00122401,79.6,17.4,3
E00122402,80.9,14.6,4.4
E00122423,90.4,5.7,3.8
E00122424,75.8,18.4,5.7
E00122426,84.2,11.4,4.4
E00122427,79.2,14.4,6.4
E00122428,79.3,16.5,4.2
E00122429,75.3,20.2,4.5
E00122430,87.8,8.4,3.9
E00122431,80.8,14.2,5
E00122432,82.3,13.4,4.2
E00122435,80.5,14.1,5.4
E00122436,82.8,14.2,3
E00122437,87.2,9.5,3.4
E00122507,81.4,13.9,4.7
E00122508,85.3,11.1,3.6
E00122511,82,12.4,5.6
E00123669,85.4,12,2.6
E00123670,78.2,14.7,7
E00123671,81,13.8,5.1
E00123672,78,17.7,4.3
E00123673,83.1,14.4,2.5
E00123674,78.5,16.6,4.8
E00123675,86,10.5,3.4
E00123676,84.9,11.1,4
E00123677,81.7,13.5,4.8
E00123680,90.1,7.4,2.5
E00123800,89.8,9,1.2
E00123805,88.2,9.9,2
E00123808,86.3,12,1.7
E00124617,80.3,14.9,4.8
E00124618,66.7,20.1,13.2
E00124619,84.1,12.1,3.8
E00124620,67.6,22.7,9.7
E00124621,80.8,14,5.2
E00124622,85.4,10.3,4.3
E00124623,70.9,22.7,6.4
E00124624,77.6,15.6,6.8
E00124625,77.8,15.4,6.8
E00124627,87.2,10.5,2.3
E00124629,83.3,11.3,5.3
E00124630,81.8,15.2,3
E00124631,82.4,13,4.5
E00124632,78.3,15.9,5.8
E00124633,76.7,16.5,6.8
E00124634,73.8,16.7,9.5
E00124635,80.8,13.7,5.5
E00124638,82.4,13.6,3.9
E00124639,82.3,16.3,1.4
E00124642,79.2,14.7,6.1
E00124643,86.6,10.3,3.1
E00124644,82.1,12.9,4.9
E00124645,73.4,16.6,10
E00124646,78.4,15.4,6.2
E00124647,81.9,12.4,5.7
