geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00121780,28.7,41.9,16.2,13.2
E00121781,30.8,39.7,15.8,13.7
E00121782,38,33.3,10.9,17.8
E00121783,20.3,38.6,17.4,23.7
E00121784,33.6,43.2,13,10.3
E00121785,29.5,40.9,12.8,16.8
E00121786,32.8,54.1,7.4,5.7
E00121787,39.8,29.3,12.8,18
E00121788,19.4,43.5,16.1,21
E00121789,22,44.9,16.5,16.5
E00121790,20.2,43.8,11.2,24.7
E00121791,34.8,40.9,12.7,11.6
E00121792,22.3,36.2,20,21.5
E00121793,18.4,38.2,17.1,26.3
E00121794,25.9,35.7,18.2,20.3
E00121795,22,42,14,22
E00121796,16.1,38.9,12.1,32.9
E00121797,16.8,41.2,19.3,22.7
E00121798,16.1,41.6,12.4,29.9
E00121802,30,38.3,8.3,23.3
E00121804,22,41.7,14.2,22
E00122013,18,37.7,14.8,29.5
E00122014,23.3,35,13.3,28.3
E00122021,15.9,52.3,12.1,19.6
E00122031,23.5,46.2,16.8,13.4
E00122032,31.8,43.9,9.3,15
E00122033,28.6,38.4,11.6,21.4
E00122034,19.5,44.1,17.8,18.6
E00122056,52.1,35.7,6.4,5.7
E00122057,32,33.7,13.5,20.8
E00122058,21.1,39.8,13.8,25.2
E00122059,22.4,33.6,17.1,27
E00122060,40.2,31.8,12.9,15.2
E00122061,55.8,20.8,7.5,15.8
E00122062,52.9,30.6,9.1,7.4
E00122105,23.5,51,12.8,12.8
E00122106,23,36.7,15.8,24.5
E00122107,24,31.5,19.9,24.7
E00122110,22.1,41.6,9.1,27.3
E00122111,42.7,39.2,10.5,7.7
E00122112,18.2,25.6,22.3,33.9
E00122114,22.7,41.6,16.9,18.8
E00122115,22.5,37.7,21,18.8
E00122116,26.4,34.7,16,22.9
E00122117,16.7,34.9,23,25.4
E00122118,6.3,36.9,19.8,36.9
E00122119,18.3,46.7,8.3,26.7
E00122120,26,36.5,12.5,25
E00122121,26.4,36.4,17.9,19.3
E00122122,36.4,24.8,16.3,22.5
E00122125,21.8,41.4,15.8,21.1
E00122126,25.8,45.7,13.9,14.6
E00122128,20.1,45.1,19,15.8
E00122129,21.5,46.5,13.9,18.1
E00122130,24.7,41.3,17.3,16.7
E00122131,40.8,38.1,10.9,10.2
E00122132,18.2,34.8,21.2,25.8
E00122133,24.4,42.9,13.4,19.3
E00122134,18.5,41.4,17.3,22.8
E00122135,26.5,47.1,13.2,13.2
E00122136,27.7,37.2,19.7,15.3
E00122146,38.1,31,12.7,18.3
E00122157,20.6,30.5,22.1,26.7
E00122158,31.6,41.9,14,12.5
E00122159,62,28.9,5.6,3.5
E00122160,43.3,31.7,10,15
E00122161,29.5,38.3,11.4,20.8
E00122162,34.6,39.7,13.2,12.5
E00122163,20.2,38.7,16.1,25
E00122164,27.1,37.4,17.4,18.1
E00122165,39.9,42.7,8.4,9.1
E00122166,31.6,32.4,14.7,21.3
E00122167,20.8,31.2,16,32
E00122169,14.5,45.2,21,19.4
E00122170,21.9,48.1,12.5,17.5
E00122171,20.3,15.3,29.7,34.7
E00122172,29.7,39.1,11.7,19.5
E00122173,26.8,34.6,15.7,22.8
E00122174,20.5,38.5,21.3,19.7
E00122175,31.5,35.4,15,18.1
E00122192,30.6,38.9,8.3,22.2
E00122193,22.2,40,15.6,22.2
E00122194,17.7,43.5,15.3,23.4
E00122195,17.1,46.1,21.7,15.1
E00122196,18.6,38.9,17.7,24.8
E00122197,32.3,27.3,15.2,25.3
E00122198,21.5,40.5,15.7,22.3
E00122199,29.8,43,9.1,18.2
E00122201,62.4,21.5,8.6,7.5
E00122202,29.6,37,20.4,13
E00122203,38.4,40.7,12.8,8.1
E00122204,20.8,36.2,19.2,23.8
E00122205,39.2,29.2,13.3,18.3
E00122206,28.7,35.6,13.8,21.8
E00122207,36.6,34.1,12.2,17.1
E00122208,35.7,44.9,12.2,7.1
E00122209,58.5,28.9,7.4,5.2
E00122210,27.5,30.8,22.5,19.2
E00122211,41.1,31.1,16.7,11.1
E00122212,36,34.2,16.7,13.2
E00122213,41.7,32.3,11.5,14.6
E00122214,43.3,40.2,7.1,9.4
E00122215,46.7,29,18.7,5.6
E00122216,43.8,35.4,10.4,10.4
E00122217,37.5,31.3,15.6,15.6
E00122218,31.9,37.5,11.8,18.8
E00122219,64.4,25.2,4.4,5.9
E00122220,28.9,36.4,19.8,14.9
E00122221,22.3,37.4,16.5,23.7
E00122379,28.3,42.5,14.2,15
E00122380,23.5,28.6,26.9,21
E00122381,36.7,29.2,18.3,15.8
E00122382,27,44.5,14.6,13.9
E00122383,36.1,38.2,12.5,13.2
E00122384,30.6,49,10.2,10.2
E00122385,34.5,44.6,10.1,10.8
E00122386,31.2,42.9,12.3,13.6
E00122387,37.2,39.4,11.7,11.7
E00122388,21.3,48.9,11.3,18.4
E00122389,24.3,48.6,9,18.1
E00122390,22.9,44.3,18.3,14.5
E00122391,34.4,43.2,14.4,8
E00122392,35.5,41.9,6.5,16.1
E00122394,18.3,36.6,21.7,23.4
E00122395,25.6,35.3,20.3,18.8
E00122396,28.7,35.7,17.5,18.2
E00122397,28.6,45.4,16.8,9.2
E00122398,21.5,38.6,20.3,19.6
E00122399,17.8,40.8,20.1,21.3
E00122400,23.2,42.7,18.3,15.9
E00122401,33.8,36.2,18.5,11.5
E00122402,30.4,47.5,10.1,12
E00122423,24.8,35.8,21.1,18.3
E00122424,29.8,44.7,14,11.4
E00122426,22.2,41.3,18.3,18.3
E00122427,30.9,44.7,12.2,12.2
E00122428,38.3,37.7,12.6,11.4
E00122429,35.9,37.3,13.7,13.1
E00122430,29.1,41,12.7,17.2
E00122431,42.3,36.9,6.2,14.6
E00122432,32.6,38.8,8.5,20.2
E00122435,28.5,51.1,10.2,10.2
E00122436,26,46.3,13,14.6
E00122437,32.9,28.8,19.2,19.2
E00122507,28,37.6,13.6,20.8
E00122508,21.7,45,13.2,20.2
E00122511,21.1,36.8,14.3,27.8
E00123669,27.3,38.7,12.7,21.3
E00123670,26.1,31.3,21.7,20.9
E00123671,34,33.3,16.3,16.3
E00123672,43.1,34.7,11.8,10.4
E00123673,23.3,40.5,14.7,21.6
E00123674,44,32,10.7,13.3
E00123675,18.9,48.2,14,18.9
E00123676,25.2,33,22.6,19.1
E00123677,27.5,45,15.3,12.2
E00123680,14.6,42.7,21.3,21.3
E00123800,18.2,36.4,16.7,28.8
E00123805,24.2,43.9,10.6,21.2
E00123808,10.4,58.3,12.5,18.8
E00124617,32.1,34.3,20.1,13.4
E00124618,65.5,27.7,4.5,2.3
E00124619,33.6,39.3,15.7,11.4
E00124620,45.7,27.1,15,12.1
E00124621,26,26,16.5,31.5
E00124622,25.2,38.1,17.3,19.4
E00124623,41.4,35.3,18.8,4.5
E00124624,43.1,27.6,16.4,12.9
E00124625,44.9,31.1,12,12
E00124627,34.9,38.4,15.1,11.6
E00124629,16.4,35.6,20.3,27.7
E00124630,32.4,41.4,12.4,13.8
E00124631,15.5,24.5,22.7,37.3
E00124632,35.8,44,11,9.2
E00124633,52.7,38.6,5,3.6
E00124634,28.7,33,18.3,20
E00124635,16.7,55.6,10.2,17.6
E00124638,15,45.7,18.1,21.3
E00124639,18.4,39,23.4,19.1
E00124642,29.1,36.9,12.6,21.4
E00124643,32.4,41,14.4,12.2
E00124644,20,46.3,14.3,19.4
E00124645,26.5,38.5,11.1,23.9
E00124646,31.1,33.8,16.9,18.2
E00124647,24.1,34.3,19,22.6
E00124648,22.9,32.7,22.2,22.2
E00124649,18.9,43.4,17.6,20.1
E00124650,23.4,38.3,18.1,20.2
E00124651,25.8,34.7,19.4,20.2
E00124652,31.3,37.5,17,14.3
E00124653,34.5,35.5,11.8,18.2
E00124654,24.2,39.2,11.8,24.8
E00124655,21.1,45.1,12.8,21.1
E00124656,22.4,46.7,13.2,17.8
E00124657,22.7,36.5,16.7,24.1
E00124658,27.2,50,7.6,15.2
E00124659,20.6,37.4,16.8,25.2
E00124660,31.3,29.2,18.5,21
E00124661,59.4,21.7,7,11.9
E00124662,24.6,32.4,20.4,22.5
E00124663,60,24.4,6.7,8.9
E00124664,36.8,27.9,19.9,15.4
E00124665,30,30.8,16.7,22.5
E00124666,27.7,31.9,16.3,24.1
E00124667,17.7,28.2,21.8,32.3
E00124668,18,28.1,21.6,32.4
E00124669,30.7,29.9,23.4,16.1
E00124670,20.8,36,15.2,28
E00124671,24.1,37.5,17,21.4
E00124672,32.4,28.1,16.5,23
E00124674,26.5,30.3,15.2,28
E00124675,18.2,38,16.8,27
E00124676,17.9,32.4,21.4,28.3
E00124677,16.3,24.4,22,37.4
E00124678,28.4,42.5,13.4,15.7
E00124680,27.7,30.7,13.1,28.5
E00124681,30.1,36.8,14.7,18.4
E00124682,33,33.9,14.8,18.3
E00124683,21.6,42.5,18.7,17.2
E00124684,29.9,29.9,16.1,24.1
E00124685,24.5,43.4,15.1,17
E00124686,17.9,45.5,17.9,18.7
E00124687,19.8,41.4,18,20.7
E00124688,23.6,39.9,15.5,20.9
E00124689,20.8,37.7,20.8,20.8
E00124690,30.8,34.6,13.2,21.4
E00124691,22.5,40.6,15.2,21.7
E00124692,19.4,46.7,18.2,15.8
E00124693,25,41.3,17.4,16.3
E00124694,31.8,43.2,12.9,12.1
E00124697,24.4,38.5,11.9,25.2
E00124698,25.9,32,21.8,20.4
E00124699,44.9,33.9,7.9,13.4
E00124700,37.6,36,13.6,12.8
E00124701,12.8,26.4,25.6,35.2
E00124702,27.7,42.3,16.1,13.9
E00124703,20.1,26.3,20.7,33
E00124704,20.4,43.8,13.9,21.9
E00124705,22.9,34.9,16.9,25.3
E00124707,23.9,45.7,15.2,15.2
E00124709,31.1,28.1,24.4,16.3
E00124710,30.1,32.1,17.6,20.2
E00124737,14.1,35.2,26.6,24.2
E00124738,16.7,35,19.2,29.2
E00124739,18.2,33.6,21.9,26.3
E00124740,22.8,41.2,15.4,20.6
E00124741,28,32.6,21.2,18.2
E00124742,19.6,35.5,23.2,21.7
E00124743,20.9,38.4,18,22.7
E00124744,22.3,33.8,21.5,22.3
E00124745,24.8,37.6,13.6,24
E00124746,37.6,30.4,18.4,13.6
E00124747,24.4,40.5,18.3,16.8
E00124748,19.5,46.6,17.3,16.5
E00124749,18.7,33.3,22.8,25.2
E00124750,17.2,29.1,27.6,26.1
E00124753,24.8,45.7,11.6,17.8
E00124754,32.1,25,14.3,28.6
E00124755,26.3,42.5,16.8,14.4
E00124756,57.9,26.3,7.5,8.3
E00124757,40.3,38.9,9,11.8
E00124758,31.9,44.2,13,10.9
E00124759,52.6,33.9,9.1,4.3
E00124765,23,35.4,12.4,29.2
E00124766,21.9,40.9,21.9,15.3
E00124767,25.2,39.5,21.8,13.4
E00124768,23.1,37.3,18.9,20.7
E00124769,45.1,27.4,10.6,16.8
E00124770,27.9,31.8,17.1,23.3
E00124771,11.5,29.2,28.5,30.8
E00124772,13,45.5,22.8,18.7
E00124773,58.4,24,11.2,6.4
E00124774,22.8,27.2,24.6,25.4
E00124775,25.8,24.2,23.3,26.7
E00124776,23.4,36,22.5,18
E00124777,21.1,42.9,16.5,19.5
E00124778,34,32,12.2,21.8
E00124779,22.4,36.6,16.4,24.6
E00124780,30.3,32,15.6,22.1
E00124804,43.3,12.5,18.3,25.8
E00124805,26.4,20,17.9,35.7
E00124806,24.8,30.1,18.8,26.3
E00124808,17.7,34,22.7,25.5
E00124809,15.7,38.1,17.9,28.4
E00124810,48.9,20.9,12.9,17.3
E00124811,26,27.6,16.3,30.1
E00124812,22.8,28.9,22.8,25.4
E00124813,25.8,23.4,24.2,26.6
E00124814,44.3,19,13.9,22.8
E00124815,16.9,29,22.6,31.5
E00124816,32.1,22.4,10.4,35.1
E00124817,20.9,26.4,21.7,31
E00124818,35.8,39,10.6,14.6
E00124819,19.5,39.1,18.8,22.7
E00124820,19.4,41,18,21.6
E00124846,28.2,31.3,24.4,16
E00124847,19.8,33.5,21.6,25.1
E00124848,41.4,21.8,18.8,18
E00124849,44.4,29.6,13,13
E00124850,27.5,31.7,17.6,23.2
E00124851,24.1,41.1,15.2,19.6
E00124852,31.7,27.5,20,20.8
E00124853,44.5,30,14.5,10.9
E00124854,31.3,27.3,16.4,25
E00124855,52.2,26.9,9,11.9
E00124856,28.3,35.5,17.4,18.8
E00124857,41.2,27.7,17.6,13.4
E00124858,16.7,47.2,17.6,18.5
E00124859,21.8,38.7,16.9,22.6
E00124860,26,30.7,18.9,24.4
E00124861,22.1,38.1,10.6,29.2
E00124862,31.4,32.9,22.9,12.9
E00124863,23.1,36.5,23.1,17.3
E00124864,28,41.5,17.8,12.7
E00124865,37.1,46.4,5.2,11.3
E00124866,25.4,39.1,21.7,13.8
E00124867,34.8,35.5,13,16.7
E00124868,29.3,43.1,13.8,13.8
E00124869,37.2,35.2,12.4,15.2
E00124870,22.8,45.5,15.4,16.3
E00124871,20.6,44.1,13.2,22.1
E00124872,55.4,36.4,5,3.3
E00124873,23.9,40.6,16.7,18.8
E00124874,39.4,35,11.7,13.9
E00124875,21.5,37.7,20,20.8
E00124876,22,37.8,20.5,19.7
E00124877,21.3,36.9,12.3,29.5
E00124878,22.1,32.7,20.4,24.8
E00124879,27,31.7,19,22.2
E00124880,39.5,35.5,14.5,10.5
E00124881,19.5,31.7,21.3,27.6
E00124882,53.1,24,11.2,11.7
E00124883,38.1,34.1,12.1,15.7
E00124884,36.6,27.4,18.3,17.7
E00124885,17.1,43.1,12.2,27.6
E00124886,17.1,17.8,27.1,38
E00124887,30.1,32.3,15.8,21.8
E00124888,42.6,28.4,7.1,21.8
E00124889,28.8,20.5,25,25.6
E00124891,19.5,48.3,15.3,16.9
E00124892,27.6,38.2,19.5,14.6
E00124893,36.7,37.5,10.2,15.6
E00124894,21.4,38.3,16.8,23.5
E00124937,22.1,36.4,18.2,23.4
E00124959,20.3,34.2,15.2,30.4
E00124960,35.2,36.1,11.5,17.2
E00124962,24.6,42,10.6,22.7
E00124963,30.9,39.8,15.4,13.8
E00124964,39.1,29.1,14.5,17.3
E00124965,26.4,41,15.7,16.9
E00124966,29.3,29.3,18.2,23.2
E00124967,18.4,35.5,18.4,27.7
E00124968,23.7,26.6,20.9,28.8
E00124969,24.7,38.3,14.8,22.2
E00124970,28.6,32.6,18.9,20
E00124971,38.1,32.5,10.3,19
E00124972,22.7,40.7,17.3,19.3
E00124973,22.7,37.3,20,20
E00124975,21.4,34.1,15.1,29.4
E00124976,50.5,23.9,12.8,12.8
E00124977,30.6,47,11.2,11.2
E00124978,27,38.1,19.8,15.1
E00124979,29.3,35.8,14.6,20.3
E00124980,31,40.2,16.3,12.5
E00124981,31.9,33.3,14.5,20.3
E00124982,17.7,35.4,19,27.8
E00124984,17.8,44.1,14,24.2
E00124985,23,48.4,9.5,19
E00124986,22,41.1,17.7,19.1
E00124987,29.9,25.4,19.2,25.4
E00124988,17.5,46.7,19.2,16.7
E00124989,25.4,32.8,22.4,19.4
E00124990,25.4,30.6,21.6,22.4
E00124991,17.4,39.4,13.6,29.5
E00124992,19.1,40.4,18.6,21.9
E00124993,21.2,46,16.8,16.1
E00124996,20,40,16.5,23.5
E00124997,27.6,35.5,13.2,23.7
E00124998,16.1,45.2,17.2,21.5
E00124999,14.5,34.5,10.9,40
E00125000,14.4,50.4,12.9,22.3
E00125001,12.8,33.8,18,35.3
E00125002,25.6,50.4,13.2,10.7
E00125003,25.6,53.6,8.8,12
E00125004,31,39.7,12.7,16.7
E00125005,17.6,52,14.4,16
E00125006,25.6,34.6,15,24.8
E00125007,16.4,41.8,16.4,25.4
E00125008,27.1,40.3,12.4,20.2
E00125009,34.7,27.4,17.7,20.2
E00125010,33.3,43,8.9,14.8
E00125011,20.8,30.8,18.5,30
E00125012,44.8,38.8,6,10.3
E00125013,28.8,54.5,9.8,6.8
E00125014,19.3,48.9,8,23.9
E00125015,18,46,13,23
E00125016,21.5,33.8,15.4,29.2
E00166872,13.7,32.4,23.3,30.6
E00166874,17.7,31.5,21.8,29
E00166875,12.2,28.5,24.4,35
E00166878,21.2,31.9,29.2,17.7
E00166880,16.5,22.3,21.5,39.7
E00166881,16.4,34.3,25.4,23.9
E00166883,18.1,36.2,15.5,30.2
E00166884,9.5,25.4,19.8,45.2
E00166886,12.5,22.8,26.5,38.2
E00166888,18.6,26.1,21.1,34.2
E00166889,36.1,35.2,9.3,19.4
E00166891,21,27,20,32
E00166892,25.5,18.6,22.5,33.3
E00166894,10,23.3,20,46.7
E00166895,11.7,12.6,17.1,58.6
E00166897,18.5,39.2,20.8,21.5
E00166898,6.2,23.1,26.9,43.8
E00166900,18.3,26.7,24.4,30.5
E00166902,22.4,32.8,21.3,23.6
E00166903,17.2,23.8,20.5,38.5
E00166905,53.1,30.1,6.2,10.6
E00166906,23.4,26.1,20.7,29.7
E00166908,20.9,33.1,19.8,26.2
E00166909,31.3,34.7,13.6,20.4
E00166911,11.8,26.5,23.5,38.2
E00166912,22.2,30.4,16.3,31.1
E00166914,20.9,39.6,15.1,24.5
E00166916,24.5,23.2,21.2,31.1
E00166917,27.6,33.3,17.2,21.8
E00166919,22.1,33.7,15.8,28.4
E00166920,32.7,25,19.2,23.1
E00167520,12,34.2,16.2,37.6
E00167521,13.3,35,21.7,30
E00167522,44.2,39.5,5.4,10.9
E00167529,33.3,35.9,11.1,19.6
E00167530,12.1,32.6,21.2,34.1
E00167535,18.4,32.7,23.1,25.9
E00186665,25.7,42.3,14,18
E00189633,15.5,42.6,14.7,27.1
E00189638,20.5,18.9,19.7,40.9
E00189641,15.3,23.6,26.4,34.7
E00189649,26.2,40.8,12.3,20.8
E00189650,10.9,39.1,25,25
