areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00114795,5.4,79.5,15.1
E00114796,15.1,62.3,22.6
E00114801,10.5,80.4,9.1
E00116106,11.5,74.8,13.7
E00116107,13.4,73.2,13.4
E00116108,25.3,60.4,14.3
E00116109,12.6,70.9,16.5
E00116110,5.6,83.1,11.2
E00116111,10.5,70.5,18.9
E00116112,10.8,76.2,13.1
E00116113,9.1,76.4,14.5
E00116114,14.9,57.9,27.2
E00116115,8.5,67,24.5
E00116116,15.7,68.5,15.7
E00116117,8.2,82.5,9.3
E00116118,11.3,74.8,13.9
E00116119,10.4,74,15.6
E00116120,18.9,67.6,13.5
E00116121,13.3,75.9,10.8
E00116122,19.4,63.3,17.3
E00116123,11.9,70.2,17.9
E00116124,11.6,71.4,17
E00116125,11.5,78.5,10
E00116126,9.9,75.6,14.5
E00116127,9.4,77.6,12.9
E00116128,15.1,76.3,8.6
E00116129,18.9,60.4,20.8
E00116130,16.7,59.5,23.8
E00116131,18.5,63,18.5
E00116132,12.3,64.6,23.1
E00116133,17.4,65.2,17.4
E00116134,25.5,58.2,16.4
E00116135,22.2,65.1,12.7
E00116136,25,66.7,8.3
E00116137,18.2,72.7,9.1
E00116138,5.6,81.5,13
E00116139,37.9,30.3,31.8
E00116140,17.9,67.9,14.3
E00116141,10.9,72.7,16.4
E00116142,10.2,78.1,11.7
E00116143,6.9,81.6,11.5
E00116144,5.8,76.7,17.5
E00116145,9.8,73.9,16.3
E00116148,17.9,69.4,12.7
E00116149,15,69.2,15.8
E00116159,18.5,69.4,12
E00116160,9.9,75.2,14.9
E00116161,24.6,43.1,32.3
E00116162,14,72.9,13.1
E00116163,11.6,71.6,16.8
E00116164,10.2,74.1,15.7
E00116165,9.8,79.5,10.6
E00116166,8.9,77.4,13.7
E00116167,10.5,76.7,12.8
E00116168,5.1,82.9,12
E00116169,1.3,87.9,10.8
E00116171,13.6,68.2,18.2
E00116172,17.8,70.1,12.1
E00116173,14.8,73.9,11.3
E00116174,6.1,84.7,9.2
E00116175,11.7,76.6,11.7
E00116176,11.9,79.8,8.3
E00116177,13.2,71.1,15.8
E00116178,15.5,69,15.5
E00116179,12,65.1,22.9
E00116180,12.4,64.9,22.7
E00116181,5.7,82.4,11.9
E00116182,7.5,74.2,18.3
E00116183,14.5,78.2,7.3
E00116184,11.1,80.2,8.7
E00116185,9.4,80.6,10.1
E00116186,12.6,78.9,8.4
E00116187,13.9,67.6,18.5
E00116188,12.1,78.2,9.7
E00116189,8.4,83.2,8.4
E00116190,9.3,72.9,17.8
E00116201,9.3,79.7,11
E00116202,6.7,81,12.4
E00116203,13.6,72.8,13.6
E00116204,12.9,76.6,10.5
E00116205,11.4,83.7,4.9
E00116206,10.6,77.2,12.2
E00116207,9.6,76.3,14
E00116208,7,78.9,14
E00116209,12.2,82.6,5.2
E00116210,6.8,82.9,10.3
E00116211,11.8,76.5,11.8
E00116212,9.4,78.6,12
E00116213,10.5,61.9,27.6
E00116214,12,73.3,14.7
E00116215,14,69.8,16.3
E00116216,17,61.3,21.7
E00116217,13.1,73,13.9
E00116218,11.8,69.9,18.3
E00116219,9,78.4,12.6
E00116220,16.4,69.9,13.7
E00116221,7.7,65.7,26.6
E00116222,4.9,91.1,4.1
E00116223,9.6,74.6,15.8
E00116224,8.5,78.9,12.7
E00116226,17.8,66.4,15.9
E00116227,11.5,73.8,14.8
E00116228,16.4,69.9,13.7
E00116229,17.1,73.2,9.8
E00117332,13.6,74.8,11.7
E00117333,20,61.5,18.5
E00117334,16.7,59.5,23.8
E00117335,19.7,62.1,18.2
E00117348,14.8,77,8.2
E00117349,15.4,55.3,29.3
E00117350,10.2,54.2,35.6
E00117351,15.4,40,44.6
E00117370,22.5,50,27.5
E00117409,18.5,57.6,23.9
E00117410,9.8,56.9,33.3
E00117411,4.9,64.7,30.4
E00117412,4.2,75,20.8
E00117413,6.6,57.7,35.7
E00117414,7.6,64.8,27.6
E00117415,16.7,55.6,27.8
E00117416,19.9,52.6,27.6
E00117417,13.5,58.7,27.8
E00117418,17.7,58.1,24.2
E00117419,10,70,20
E00117420,11.5,55.2,33.3
E00117421,23.8,60,16.3
E00117422,13.5,56.2,30.3
E00117423,18.9,50.8,30.3
E00117424,14,60,26
E00117425,8.5,62.8,28.7
E00117426,6.4,61.7,31.9
E00117427,9.9,54.3,35.8
E00117428,10,58.1,31.9
E00117429,20.6,58.8,20.6
E00117430,6.9,68.1,25
E00117431,12.3,66.7,21.1
E00117432,7.3,70.9,21.8
E00117433,22.6,56.6,20.8
E00117434,15.6,66.2,18.2
E00117435,12.7,70.4,16.9
E00117436,8.7,66.7,24.6
E00117438,19.3,64.8,15.9
E00117442,5.5,80.3,14.2
E00117443,11.7,69.1,19.1
E00117444,11.4,71.4,17.1
E00117445,23.1,55.8,21.2
E00117446,11.4,71.4,17.1
E00117448,13.4,69.1,17.5
E00117449,15.7,56.9,27.5
E00117450,16.1,46.2,37.8
E00117451,11,68.8,20.2
E00117452,15.6,64,20.4
E00117453,8.6,74.2,17.2
E00117454,13.8,58.6,27.6
E00117455,26.4,55.6,18.1
E00117456,9.2,70.8,20
E00117457,8,79.5,12.5
E00117458,16.9,58.5,24.6
E00117459,20.5,46.6,32.9
E00117460,22.7,42,35.2
E00117461,16.8,46.3,36.9
E00117462,20.5,39.8,39.8
E00117463,23.9,46.6,29.5
E00117464,20,41.5,38.5
E00117465,31.3,45.5,23.2
E00117466,14.7,47.7,37.6
E00117486,10,56.7,33.3
E00117487,13.9,59.7,26.4
E00117488,13.5,52.9,33.7
E00117489,15.4,38.5,46.2
E00117490,14.5,54.2,31.3
E00117491,10.6,61.7,27.7
E00117492,12.4,49.4,38.2
E00117493,17.3,62.7,20
E00117494,13.1,60.7,26.2
E00117496,5.4,72,22.6
E00117497,17,64.8,18.2
E00117498,23.2,54.5,22.2
E00117499,15.8,47.4,36.8
E00117500,7.1,39.3,53.6
E00117501,17.5,37.5,45
E00117503,20.3,50.6,29.1
E00117504,14.3,65.1,20.6
E00117505,25.5,45.1,29.4
E00117506,15.2,53,31.8
E00117507,19,62.1,19
E00117508,15.7,73.5,10.8
E00117509,20.6,45.6,33.8
