areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00114795,15,18.8,50.7,15.5
E00114796,20,19.4,41.7,18.9
E00114801,7.2,20.3,59.4,13
E00116106,27.6,17.1,45.7,9.5
E00116107,27.3,20.5,42,10.2
E00116108,30,12.6,44.2,13.2
E00116109,22,17.6,52.8,7.5
E00116110,27.5,15,44.2,13.3
E00116111,23.8,14,48.3,14
E00116112,26.7,10.2,51.1,11.9
E00116113,25.7,14,47.8,12.5
E00116114,37.8,18.2,31.8,12.2
E00116115,23.9,17.4,43.1,15.6
E00116116,20.2,15.5,48.8,15.5
E00116117,36,16.4,33.3,14.3
E00116118,27.2,11.6,48.3,12.9
E00116119,30.7,21.6,34,13.7
E00116120,26.4,12.6,51.1,9.9
E00116121,31.4,12.6,42.9,13.1
E00116122,18.8,20.5,54,6.8
E00116123,32,13.1,41.8,13.1
E00116124,25.1,18.8,45.2,10.9
E00116125,24.8,12,55.6,7.5
E00116126,29,12.2,42.7,16
E00116127,48.4,19.4,25.8,6.5
E00116128,28.2,18.2,45.9,7.7
E00116129,26,18.4,48,7.7
E00116130,24.6,18.9,49.7,6.9
E00116131,27.9,16.4,44.3,11.5
E00116132,23.3,16.3,51.2,9.3
E00116133,20.1,18.3,52.7,8.9
E00116134,20.4,19.9,45.1,14.6
E00116135,23.3,19.9,45.2,11.6
E00116136,26.2,27.4,37.2,9.1
E00116137,22.1,13.2,56.8,7.9
E00116138,20.6,13.5,54.8,11
E00116139,40.9,26,24.7,8.4
E00116140,28.7,22.8,34.6,14
E00116141,16,15.3,58,10.7
E00116142,17.2,17.2,52.3,13.3
E00116143,13.2,16.1,56,14.7
E00116144,18.2,14,58.7,9.1
E00116145,15.9,22.5,45.7,15.9
E00116148,23.9,14.4,45.6,16.1
E00116149,18.4,19,52,10.6
E00116159,33.5,14.4,40.4,11.7
E00116160,22.9,18.1,47,12
E00116161,41.1,11.4,30.1,17.4
E00116162,31.2,12.7,45.2,10.8
E00116163,25.9,15.7,50.8,7.6
E00116164,32.5,18.2,35.1,14.3
E00116165,19.2,16.7,57.1,7.1
E00116166,22.9,10.8,61.1,5.1
E00116167,40.9,10.2,28.5,20.4
E00116168,19.3,11.9,54.1,14.8
E00116169,31.6,8.9,55.7,3.8
E00116171,33.6,13.8,42.1,10.5
E00116172,32.5,17,36.5,14
E00116173,19.9,10.6,60.9,8.7
E00116174,29.2,12.5,50.7,7.6
E00116175,28.9,11.4,54.8,4.8
E00116176,23.4,14.4,55.9,6.4
E00116177,26.8,11.4,48,13.8
E00116178,26.4,15.3,50,8.3
E00116179,35.1,19.8,28.2,16.8
E00116180,27.7,16.4,42.8,13.2
E00116181,20.2,8.8,65.8,5.3
E00116182,23.5,13.4,52.3,10.7
E00116183,24.1,16.6,51.9,7.5
E00116184,20,9.6,59.2,11.2
E00116185,21.4,13.4,56.3,8.9
E00116186,31.1,19.6,41.2,8.1
E00116187,38.1,14.4,34,13.4
E00116188,28.1,13.2,44.6,14
E00116189,25,18.5,46,10.5
E00116190,24.8,15,53.6,6.5
E00116201,28.9,10.6,53.5,7
E00116202,27.2,11.5,51.8,9.4
E00116203,22.3,14.7,56.5,6.5
E00116204,26.1,6.7,59,8.2
E00116205,16.1,9.9,67.7,6.2
E00116206,19.4,11.5,57.6,11.5
E00116207,29.8,7.8,51.8,10.6
E00116208,20.7,16.6,55,7.7
E00116209,26.9,12,57.5,3.6
E00116210,20.1,7.9,59.7,12.2
E00116211,23.7,14.4,44.1,17.8
E00116212,28.2,13.4,48.3,10.1
E00116213,26.1,15.2,45.5,13.3
E00116214,31.5,13.8,41.4,13.3
E00116215,33.6,12.3,37.7,16.4
E00116216,36.4,21.7,20.3,21.7
E00116217,28,11.3,48.7,12
E00116218,26.3,20.1,39.7,14
E00116219,21.4,20.2,46.8,11.6
E00116220,21.4,9.4,61.5,7.8
E00116221,33.3,14.6,43.8,8.3
E00116222,26.4,9.3,60,4.3
E00116223,26.5,12,48,13.5
E00116224,15.9,11.9,65.1,7.1
E00116226,33.3,7.7,46.4,12.6
E00116227,24.9,19.1,42.8,13.3
E00116228,24.9,14.8,51.3,9
E00116229,27.7,18.5,41.5,12.3
E00117332,15.4,22.8,51.2,10.6
E00117333,28,13.1,49.1,9.7
E00117334,39.2,15.9,29.5,15.3
E00117335,32.1,14.5,39.9,13.5
E00117348,23.3,22.7,44,10
E00117349,48,18.7,15.2,18.2
E00117350,45.3,12.2,22.7,19.9
E00117351,40.2,12.2,26.2,21.3
E00117370,40,21.1,24.2,14.7
E00117409,40.8,15,23.3,20.8
E00117410,35.5,27.1,20,17.4
E00117411,29.5,25,22.7,22.7
E00117412,41.8,29.9,13.4,14.9
E00117413,36.6,16.9,19.8,26.7
E00117414,46.5,24.8,12.9,15.8
E00117415,38.8,22,27.3,12
E00117416,33.3,27.7,17.8,21.2
E00117417,31.1,23,23.5,22.4
E00117418,31.5,24.5,23.1,21
E00117419,34.5,18.9,27.7,18.9
E00117420,37.4,15.2,22.2,25.3
E00117421,24.7,29.8,31.5,14
E00117422,39.3,23.3,15.3,22.1
E00117423,37.7,26.1,17.4,18.8
E00117424,43.8,20.5,20.5,15.1
E00117425,33.3,22.4,23.6,20.6
E00117426,32,18.6,26.2,23.3
E00117427,39.3,16.1,24.1,20.5
E00117428,40,19.5,19.5,21
E00117429,26.9,18.4,40,14.7
E00117430,39.6,12.5,39.6,8.3
E00117431,27.1,14.5,47,11.4
E00117432,31,19,43.1,6.9
E00117433,32.5,20.7,37.3,9.5
E00117434,31.8,14.5,41.9,11.7
E00117435,31.8,17.6,35.9,14.7
E00117436,36.3,15.9,31.8,15.9
E00117438,29.1,16.2,39.1,15.6
E00117442,20.8,18.5,50.8,10
E00117443,32.9,17.4,32.2,17.4
E00117444,28.7,11.9,51.7,7.7
E00117445,32.9,24.3,29.3,13.6
E00117446,30.9,15.4,40.3,13.4
E00117448,33.3,17.1,34.2,15.4
E00117449,27.3,17.6,37.4,17.6
E00117450,38.1,17,34.9,10.1
E00117451,36.1,19.4,31.1,13.3
E00117452,26.8,25.5,34.4,13.2
E00117453,22.5,21.4,38.2,17.9
E00117454,28.3,19.1,32.9,19.7
E00117455,26.1,25.4,34.1,14.5
E00117456,26.1,21.8,38.2,13.9
E00117457,30,15.7,33.6,20.7
E00117458,27.2,24.9,34.9,13
E00117459,34.7,29,21.8,14.5
E00117460,42.7,26,15.9,15.4
E00117461,33.2,32.9,21,12.9
E00117462,36.8,21.1,24.9,17.2
E00117463,40.3,23.6,25.1,11
E00117464,43.3,27.9,19.2,9.6
E00117465,35.9,22.4,28.3,13.4
E00117466,35,30.8,23.8,10.5
E00117486,37.4,20.7,21.6,20.3
E00117487,32,23.5,25.5,19
E00117488,38.3,25.1,19.2,17.4
E00117489,37.4,20.3,20.9,21.4
E00117490,36,26.1,20.5,17.4
E00117491,36.6,23.3,23.8,16.3
E00117492,45.7,22.3,17.1,14.9
E00117493,42.9,19.4,20.9,16.8
E00117494,40,24.1,20.6,15.3
E00117496,40.2,13.4,26.8,19.5
E00117497,35.8,13.8,28.3,22
E00117498,48.4,13.7,22,15.9
