areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00114795,12.5,34.1,4.8,43.5,5
E00114796,17.6,38.4,4.2,36.6,3.2
E00114801,7.4,30.3,2.8,57.4,2.1
E00116106,9.1,39.7,3.9,44.5,2.7
E00116107,7.8,46.3,4.3,37.6,3.9
E00116108,6.4,40.3,4.6,47,1.8
E00116109,10.3,34.5,3.8,50.6,0.8
E00116110,15.6,43.9,6.1,32.5,1.9
E00116111,9.7,46,5.1,36.7,2.5
E00116112,7.5,38.6,5.2,46.1,2.6
E00116113,11.7,35.1,4,46.4,2.8
E00116114,19.4,41.5,4.3,31.4,3.5
E00116115,19.8,35.1,5.4,34.2,5.4
E00116116,12.2,40,2.7,42.7,2.4
E00116117,6,42.8,6,28.8,16.5
E00116118,11.7,42.8,6.4,37.9,1.1
E00116119,7.3,41.5,5.2,43.5,2.4
E00116120,7.8,44.5,6.3,39.5,2
E00116121,5.9,45.5,6.7,38.8,3.1
E00116122,6.3,41.5,3.3,45.6,3.3
E00116123,9.6,51.3,6.3,30.4,2.5
E00116124,6.5,43.9,5.4,42,2.3
E00116125,6,34.3,3.4,50.2,6
E00116126,19.4,39.9,5.3,32.7,2.7
E00116127,33.3,39.3,9.4,12.8,5.1
E00116128,11.5,37.4,5,42.7,3.4
E00116129,7.5,41.3,5.1,45.3,0.8
E00116130,7.3,42.5,1.9,47.9,0.4
E00116131,6.9,44.7,3.1,44.7,0.8
E00116132,6.3,39.6,2.9,49.6,1.7
E00116133,5.1,41.4,0,52.1,1.4
E00116134,6.6,40.2,6.9,43.6,2.7
E00116135,4.3,46.2,4.8,40.4,4.3
E00116136,9.5,42.2,3.3,41.2,3.8
E00116137,3.5,37.3,2.8,56.4,0
E00116138,8,36.2,1.9,50.3,3.5
E00116139,8.9,52.5,3.5,32.6,2.5
E00116140,14.7,42.1,6.7,32.9,3.6
E00116141,7.5,28.9,4.6,58.6,0.4
E00116142,10.7,29.8,3.2,54,2.4
E00116143,6.8,39.2,3.1,48.7,2.3
E00116144,13.5,25.1,3.1,57,1.3
E00116145,12,32.8,3.3,48.5,3.3
E00116148,16.2,38.7,5.1,36.5,3.5
E00116149,8.4,41.5,4.5,43.7,1.9
E00116159,9.3,33.7,2.4,52.6,2.1
E00116160,14.2,32.2,3.7,48.3,1.5
E00116161,23.4,39,2.1,32.6,2.8
E00116162,8.8,39.1,5,43.3,3.8
E00116163,8.6,36.8,5.8,47.4,1.4
E00116164,14.5,40.1,5.7,35.1,4.6
E00116165,5.2,29.8,1.8,60.7,2.5
E00116166,7.1,35.4,2.9,51.4,3.2
E00116167,20.5,34.4,4.9,37.1,3.1
E00116168,25.2,27.6,4.5,35.9,6.9
E00116169,18.7,35.4,3.8,37,5.1
E00116171,8.3,36.8,5.4,47.1,2.5
E00116172,15.3,36.7,5.5,39,3.6
E00116173,6.2,35.3,3.6,53.5,1.5
E00116174,9.8,32.6,2.9,52.2,2.5
E00116175,4.9,36.7,3.8,52.3,2.3
E00116176,4,42.4,5.4,48.1,0
E00116177,16.9,36.4,7.2,34.7,4.7
E00116178,8.8,43.3,3.1,40.2,4.6
E00116179,18.9,44.3,4.7,30.7,1.4
E00116180,16.9,46.1,5.5,31.1,0.4
E00116181,9.3,31.2,2.2,55,2.2
E00116182,6.7,40.9,4.5,46.5,1.5
E00116183,6,37.6,5.4,47.3,3.7
E00116184,8.9,40.1,4,45.7,1.2
E00116185,6.8,30.7,5.6,53.8,3.2
E00116186,10.9,40.1,4,43.7,1.2
E00116187,19.6,45.1,5.9,26,3.4
E00116188,11.4,38.6,4.5,44.7,0.8
E00116189,11,34.1,5.5,46.3,3.1
E00116190,8.5,42.6,4.4,42.6,1.8
E00116201,17.6,26.5,3.7,48.8,3.4
E00116202,11.6,34.1,6.1,47.8,0.3
E00116203,7.8,33.2,3.2,54.4,1.4
E00116204,10.4,36.3,3.5,47.9,1.9
E00116205,3.1,35.2,2.1,57.5,2.1
E00116206,8.4,34.5,5,52.1,0
E00116207,13.3,31.4,5.9,44.7,4.7
E00116208,10.3,30.9,4.6,53.5,0.7
E00116209,5.3,39.9,4.6,49.8,0.4
E00116210,3.5,40.2,3.9,49.8,2.7
E00116211,15.5,36.9,1.1,42.2,4.3
E00116212,11.6,30.7,3.7,50.9,3
E00116213,13.3,47,4.1,33.3,2.2
E00116214,11.1,43.1,4.7,41.1,0
E00116215,15.8,38.8,6.7,36.8,1.9
E00116216,20.3,52.6,4.8,19.5,2.8
E00116217,13,35.9,6.7,43,1.5
E00116218,14.9,42,6.7,35.3,1.1
E00116219,7.7,36.8,6,45.6,3.9
E00116220,7.1,31.7,3,55.6,2.7
E00116221,30.2,33.2,4.5,30.6,1.5
E00116222,4.9,30.6,3,59.6,1.9
E00116223,12.9,33.9,4.2,45.8,3.2
E00116224,6.3,37.2,3,53.2,0.4
E00116226,13.7,36.2,5.8,42,2.4
E00116227,5.5,52.3,2.6,39.1,0.4
E00116228,8.3,41.4,6.4,43.6,0.4
E00116229,7.5,46.7,3.7,39.3,2.8
E00117332,7.7,45.2,4.5,40.3,2.3
E00117333,7.4,50,2.9,38.5,1.2
E00117334,14.2,44.8,6.5,31.8,2.7
E00117335,8.1,50.8,4.6,34.6,1.9
E00117348,7.6,52.4,3.3,36.7,0
E00117349,25.6,48.4,5,18.1,2.8
E00117350,12.8,51.7,6.2,26.4,2.9
E00117351,18.1,44.2,6.6,29.6,1.3
E00117370,18.9,47.8,8.1,23,2.2
E00117409,31,41.3,4.7,21.1,1.9
E00117410,31.3,44.5,3.9,16.8,3.5
E00117411,38.2,36.6,4.7,18.8,1.6
E00117412,31.1,43.9,6.7,14,4.3
E00117413,35.7,43.1,4,14.7,2.5
E00117414,30.2,45.9,5.4,17.1,1.5
E00117415,14.2,42.7,4.3,32.5,6.3
E00117416,19.1,46.3,8,24.3,2.1
E00117417,24.8,40.4,7.1,23.3,4.3
E00117418,19.5,47.8,3.4,26.3,2.9
E00117419,13.9,47.6,4.3,29.8,4.3
E00117420,27.7,39.7,4.3,25.5,2.7
E00117421,17.6,44.7,3.5,32.9,1.2
E00117422,23.4,43.3,5.6,22.6,5.2
E00117423,15.6,51.6,5.9,25.2,1.7
E00117424,21.2,49,6.9,19.2,3.7
