areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00114795,91.6,6.9,0.4,0.2,1
E00114796,87.6,7,1.1,2.2,2
E00114801,89.8,8.9,0.6,0.3,0.6
E00116106,91.7,4.1,2.2,1.7,0.2
E00116107,92,6.7,1,0.3,0
E00116108,89,7.5,2,0,1.4
E00116109,90.2,9.5,0.3,0,0
E00116110,90,5.7,3.1,1.1,0
E00116111,92,4.8,0.3,1,1.9
E00116112,90.2,6.8,0.8,1.1,1.1
E00116113,90.1,9.2,0,0,0.7
E00116114,90.2,8.2,0.9,0.3,0.3
E00116115,91.1,6.8,1.7,0.4,0
E00116116,89,8.3,1.3,0,1.3
E00116117,93.9,4.7,0.6,0.3,0.6
E00116118,89.3,7.8,0,1.9,0.9
E00116119,88.9,8.5,2,0.3,0.3
E00116120,92.7,4.8,1.2,1.2,0
E00116121,87.6,8.4,2.2,1.6,0.3
E00116122,94.8,3.8,0.3,0.9,0.3
E00116123,90.8,8,1.3,0,0
E00116124,92,5.3,1.6,0.2,0.9
E00116125,95.1,4.5,0,0.3,0
E00116126,88.4,8.7,2.3,0.3,0.3
E00116127,94.1,4.2,0.8,0,0.8
E00116128,91.1,7.3,0.6,0,1.1
E00116129,89.7,9,0.6,0,0.6
E00116130,88.6,8.9,1.2,1.2,0
E00116131,90.9,8.2,0.6,0,0.3
E00116132,89.8,8.3,0,0.3,1.6
E00116133,84,8,1.7,2.4,3.8
E00116134,84,7.5,4.7,2.2,1.6
E00116135,89.8,4.5,2.5,2.9,0.4
E00116136,86,5.1,5.8,2.3,0.8
E00116137,91.7,6.8,0.9,0,0.6
E00116138,87.8,10.5,0,0.3,1.4
E00116139,78.9,15.6,2.4,0.9,2.2
E00116140,93.9,4.9,0.9,0.3,0
E00116141,90.4,8.9,0.4,0.4,0
E00116142,91,7.6,0.7,0.3,0.3
E00116143,89.7,8.6,0.9,0.2,0.7
E00116144,92.8,6.8,0,0,0.4
E00116145,88.7,6.4,0.3,3,1.5
E00116148,90.2,5.2,2.8,1.6,0.3
E00116149,89.1,8.6,0,0.8,1.6
E00116159,76.7,11.8,2.9,4.1,4.4
E00116160,83.3,9,2.4,2.4,3
E00116161,59.5,12.9,11.4,9.6,6.6
E00116162,88.9,8,1,0.6,1.6
E00116163,87.5,7.5,2.8,1.4,0.8
E00116164,88.2,10.2,1,0,0.6
E00116165,90.8,8.2,0,0.5,0.5
E00116166,88.6,10.2,0,0.6,0.6
E00116167,82.3,11.3,3.4,1.1,1.9
E00116168,88.3,7.6,1.3,1.9,1
E00116169,91.7,6.5,1.5,0.3,0
E00116171,77.5,8.3,4.8,4.2,5.2
E00116172,78,10.9,4.1,3.2,3.8
E00116173,88.9,7.7,1.7,0.3,1.4
E00116174,95.5,4.5,0,0,0
E00116175,90.2,7.3,1.3,0,1.3
E00116176,91.9,6.5,0.5,0.3,0.8
E00116177,92.4,3.8,1.7,1.4,0.7
E00116178,91.6,5,2.8,0.3,0.3
E00116179,85.1,11.3,1.4,2.1,0
E00116180,87.2,8,3.5,1.3,0
E00116181,90.2,8.5,0.9,0.3,0
E00116182,89.3,8.2,0,0.9,1.5
E00116183,88.8,6.8,2.3,1.8,0.3
E00116184,89.4,8.6,1.7,0.3,0
E00116185,92.2,6.8,1,0,0
E00116186,92.9,5.7,1.3,0,0
E00116187,83.6,14.7,1.3,0.4,0
E00116188,88.3,9.4,0.3,1.3,0.7
E00116189,94.6,4.4,0.3,0,0.7
E00116190,90.9,7.2,1.9,0,0
E00116201,87.7,9,1.6,1.1,0.5
E00116202,89.3,8.5,0.8,0.8,0.5
E00116203,89.8,6.5,0.9,0.9,2
E00116204,89.9,8.8,0.7,0.3,0.3
E00116205,89.7,10,0,0,0.3
E00116206,88.7,8.1,1,2.3,0
E00116207,89.7,5.9,0.6,2.5,1.3
E00116208,86.9,12.3,0,0,0.9
E00116209,92.9,4.8,0,0.8,1.4
E00116210,90.4,5.7,1.6,1.6,0.6
E00116211,82.6,8.9,5.4,1.8,1.3
E00116212,91.4,6.1,0.3,1.5,0.6
E00116213,89.1,8.5,1.5,0.3,0.6
E00116214,89.8,7.1,1.9,0.6,0.6
E00116215,89,6.5,2,0,2.4
E00116216,88.9,7.8,0.6,1.2,1.5
E00116217,88.9,9.4,1.2,0,0.6
E00116218,89.5,7.8,2.4,0,0.3
E00116219,92.2,5.8,0.3,0.6,1.2
E00116220,90.7,6.3,1.7,0,1.2
E00116221,87.4,9,2.7,1,0
E00116222,91.6,7.8,0.6,0,0
E00116223,82.3,11,2.9,3.5,0.3
E00116224,87,12.4,0.3,0,0.3
