areacd,sex-001,sex-002
E00114795,53.1,46.9
E00114796,51.4,48.6
E00114801,52.5,47.5
E00116106,50.9,49.1
E00116107,55.9,44.1
E00116108,52.5,47.5
E00116109,50,50
E00116110,48.7,51.3
E00116111,47.8,52.2
E00116112,52,48
E00116113,49.3,50.7
E00116114,51.1,48.9
E00116115,54,46
E00116116,48.7,51.3
E00116117,54.6,45.4
E00116118,53.6,46.4
E00116119,52.1,47.9
E00116120,54.2,45.8
E00116121,48.9,51.1
E00116122,49.6,50.4
E00116123,49.7,50.3
E00116124,52,48
E00116125,47.2,52.8
E00116126,52.1,47.9
E00116127,55.5,44.5
E00116128,52,48
E00116129,50,50
E00116130,52.3,47.7
E00116131,50,50
E00116132,51.9,48.1
E00116133,51.4,48.6
E00116134,53.2,46.8
E00116135,49.2,50.8
E00116136,52.7,47.3
E00116137,49.6,50.4
E00116138,56.9,43.1
E00116139,48.9,51.1
E00116140,50.9,49.1
E00116141,49.1,50.9
E00116142,51.2,48.8
E00116143,51.8,48.2
E00116144,54.1,45.9
E00116145,53.8,46.2
E00116148,53.7,46.3
E00116149,52.2,47.8
E00116159,50.1,49.9
E00116160,55.1,44.9
E00116161,45,55
E00116162,51.9,48.1
E00116163,48.2,51.8
E00116164,47.3,52.7
E00116165,48.9,51.1
E00116166,53,47
E00116167,57.1,42.9
E00116168,56.8,43.2
E00116169,62.6,37.4
E00116171,44.6,55.4
E00116172,46,54
E00116173,50.7,49.3
E00116174,51.8,48.2
E00116175,48.1,51.9
E00116176,52.2,47.8
E00116177,51,49
E00116178,48.6,51.4
E00116179,51.9,48.1
E00116180,49.4,50.6
E00116181,53,47
E00116182,49.5,50.5
E00116183,48.8,51.2
E00116184,50.3,49.7
E00116185,50.2,49.8
E00116186,51.7,48.3
E00116187,49.1,50.9
E00116188,53,47
E00116189,53.4,46.6
E00116190,50,50
E00116201,57,43
E00116202,47.8,52.2
E00116203,50.3,49.7
E00116204,51.8,48.2
E00116205,48.1,51.9
E00116206,48.2,51.8
E00116207,50.8,49.2
E00116208,48.9,51.1
E00116209,52,48
E00116210,50.3,49.7
E00116211,50.2,49.8
E00116212,53.1,46.9
E00116213,51.2,48.8
E00116214,50.8,49.2
E00116215,53.8,46.2
E00116216,54.5,45.5
E00116217,49,51
E00116218,54.2,45.8
E00116219,51.3,48.7
E00116220,51.7,48.3
E00116221,56.8,43.2
E00116222,49.2,50.8
E00116223,51.2,48.8
E00116224,51.1,48.9
E00116226,47.8,52.2
E00116227,54.7,45.3
E00116228,46.9,53.1
E00116229,44.1,55.9
E00117332,51.6,48.4
E00117333,47.7,52.3
E00117334,50.2,49.8
E00117335,49.4,50.6
E00117348,48.8,51.2
E00117349,52.6,47.4
E00117350,50.3,49.7
E00117351,50,50
E00117370,51.6,48.4
E00117409,53.6,46.4
E00117410,54.4,45.6
E00117411,53.8,46.2
E00117412,50.3,49.7
E00117413,52.5,47.5
E00117414,50,50
E00117415,49.7,50.3
E00117416,49.3,50.7
E00117417,49.9,50.1
E00117418,51.3,48.7
E00117419,51.2,48.8
E00117420,49.5,50.5
E00117421,47.8,52.2
E00117422,55.5,44.5
E00117423,51.8,48.2
E00117424,52.8,47.2
E00117425,51.9,48.1
E00117426,56.1,43.9
E00117427,55.6,44.4
E00117428,50.3,49.7
E00117429,48.1,51.9
E00117430,50,50
E00117431,47.8,52.2
E00117432,55.6,44.4
E00117433,51.2,48.8
E00117434,48.9,51.1
E00117435,50.8,49.2
E00117436,50,50
E00117438,52.4,47.6
E00117442,56.8,43.2
E00117443,51,49
E00117444,50.7,49.3
E00117445,51,49
E00117446,46.6,53.4
E00117448,49.3,50.7
E00117449,51.9,48.1
E00117450,48.5,51.5
E00117451,53.4,46.6
E00117452,50.1,49.9
E00117453,50,50
E00117454,48.1,51.9
E00117455,49.2,50.8
E00117456,45.5,54.5
E00117457,50.9,49.1
E00117458,52.6,47.4
E00117459,45.7,54.3
E00117460,51,49
E00117461,50.5,49.5
E00117462,50,50
E00117463,48.3,51.7
E00117464,47.1,52.9
E00117465,48.9,51.1
E00117466,47.4,52.6
E00117486,50.6,49.4
E00117487,49.6,50.4
E00117488,49.8,50.2
E00117489,50.5,49.5
E00117490,50.8,49.2
E00117491,48.5,51.5
E00117492,48.8,51.2
E00117493,51.2,48.8
E00117494,49,51
E00117496,52,48
E00117497,49.1,50.9
E00117498,53.1,46.9
E00117499,56.7,43.3
E00117500,55.6,44.4
E00117501,53.9,46.1
E00117503,50.7,49.3
