areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00114795,11,20,45.2,23.8
E00114796,12.1,19.5,57.5,10.9
E00114801,17.3,15.1,50.4,17.3
E00116106,11.6,19.1,58.8,10.6
E00116107,13.8,21.3,55.7,9.2
E00116108,16.9,17.4,54.4,11.3
E00116109,9.4,17,56,17.6
E00116110,8.3,19.2,62.5,10
E00116111,9.7,13.2,66.7,10.4
E00116112,13,23.2,51.4,12.4
E00116113,9.6,18.4,63.2,8.8
E00116114,11.6,19.9,58.9,9.6
E00116115,6.5,16.7,61.1,15.7
E00116116,8.5,15.9,64.6,11
E00116117,10.6,18.1,60.6,10.6
E00116118,6,22.7,57.3,14
E00116119,10.5,17.6,62.1,9.8
E00116120,13.1,15.3,57.9,13.7
E00116121,8.7,15.7,65.7,9.9
E00116122,9.2,14.4,61.5,14.9
E00116123,9.6,16.6,64.3,9.6
E00116124,13.1,13.5,64.8,8.6
E00116125,13.5,17.3,54.1,15
E00116126,12.8,18,58.6,10.5
E00116127,25.8,12.9,54.8,6.5
E00116128,15.4,21.4,52.2,11
E00116129,14.6,18.7,58.1,8.6
E00116130,10.2,18.8,52.3,18.8
E00116131,15,18.9,51.1,15
E00116132,10.3,17.8,62.6,9.2
E00116133,5.8,18.7,62.6,12.9
E00116134,7.8,13.1,66,13.1
E00116135,5.4,10.9,72.8,10.9
E00116136,4.3,10.6,73.3,11.8
E00116137,14.5,17.7,48.4,19.4
E00116138,12.5,16.4,46.7,24.3
E00116139,4.2,19.1,62.3,14.4
E00116140,11.4,27.9,50.7,10
E00116141,15.5,12.4,51.9,20.2
E00116142,12.4,12.4,51.2,24
E00116143,18.7,18.7,37.7,24.9
E00116144,10.1,20.2,50.4,19.3
E00116145,16,17.3,52,14.7
E00116148,13.9,18.3,56.1,11.7
E00116149,17.3,17.3,50.8,14.5
E00116159,10.2,12.3,64.2,13.4
E00116160,10.4,11.6,63.4,14.6
E00116161,9.8,15.8,66.5,7.9
E00116162,10.2,21,57.3,11.5
E00116163,10.3,14.4,61.9,13.4
E00116164,12.7,20.4,52.9,14
E00116165,8.2,15.4,56.4,20
E00116166,15.8,17.8,50.7,15.8
E00116167,14.5,17.4,63,5.1
E00116168,16.2,7.4,67.6,8.8
E00116169,17.9,23.1,47.4,11.5
E00116171,8.5,13.1,63.4,15
E00116172,3.5,18.5,67.5,10.5
E00116173,6.9,25,56.3,11.9
E00116174,12.5,20.8,59,7.6
E00116175,15.8,14.5,57,12.7
E00116176,11.2,23.4,48.4,17
E00116177,11.3,28.2,49.2,11.3
E00116178,11.8,17.4,58.3,12.5
E00116179,11.9,22.4,55.2,10.4
E00116180,10.1,21.5,53.8,14.6
E00116181,13.4,17,53.6,16.1
E00116182,6.8,20.9,62.2,10.1
E00116183,14,15.6,50,20.4
E00116184,17.6,19.2,43.2,20
E00116185,15.9,15.9,56.6,11.5
E00116186,9.3,19.9,57,13.9
E00116187,9.3,26.8,54.6,9.3
E00116188,18.7,22,48.8,10.6
E00116189,8.1,21,60.5,10.5
E00116190,15.6,14.3,57.8,12.3
E00116201,14.7,16.8,53.8,14.7
E00116202,10.5,17.3,59.7,12.6
E00116203,11.9,18.2,55.1,14.8
E00116204,12.8,13.5,56.4,17.3
E00116205,13.4,17.1,57.9,11.6
E00116206,12.9,15.8,56.8,14.4
E00116207,7.8,20.6,53.9,17.7
E00116208,11.2,15.4,64.5,8.9
E00116209,14.7,18.2,60.6,6.5
E00116210,9,16,57.6,17.4
E00116211,11,11,67.8,10.2
E00116212,9.3,22,56,12.7
E00116213,10.9,18.2,58.2,12.7
E00116214,14,16.3,55.6,14
E00116215,12.9,18.5,55.6,12.9
E00116216,12,22.5,56.3,9.2
E00116217,9.9,22.5,56.3,11.3
E00116218,14,17.4,57.3,11.2
E00116219,13.4,13.4,62.2,11
E00116220,12.5,20.8,48.4,18.2
E00116221,13.7,20,53.7,12.6
E00116222,15.8,18,53.2,12.9
E00116223,12.5,12.5,62,13
E00116224,15,13.4,48.8,22.8
E00116226,10.2,12.9,63.4,13.4
E00116227,15,19.1,56.6,9.2
