areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00114795,50.7,1.2,48.1
E00114796,61.2,3.6,35.2
E00114801,49.1,0.4,50.5
E00116106,60.1,3.6,36.3
E00116107,68.6,3.1,28.2
E00116108,67.7,5.3,27
E00116109,60.8,2.3,36.9
E00116110,57.1,2.8,40.1
E00116111,60.2,3.3,36.5
E00116112,57.2,1.3,41.4
E00116113,55.3,2.4,42.3
E00116114,56.2,4.7,39.1
E00116115,53.7,2.5,43.8
E00116116,64.8,3.1,32
E00116117,66.3,0.7,33
E00116118,56.4,2.6,41
E00116119,61.3,2.8,35.9
E00116120,71.7,1.2,27.1
E00116121,67.1,3.1,29.8
E00116122,64.4,4.1,31.5
E00116123,64.7,1.7,33.6
E00116124,68.4,2,29.7
E00116125,50.9,1.5,47.5
E00116126,50.6,2.6,46.8
E00116127,24.8,0,75.2
E00116128,57.3,2.5,40.2
E00116129,78.8,1.2,20
E00116130,67.7,3.5,28.8
E00116131,69.6,3.8,26.6
E00116132,72.3,1.7,26
E00116133,78.2,3.2,18.5
E00116134,79.5,2.3,18.1
E00116135,70.3,3.8,25.8
E00116136,77,1.4,21.5
E00116137,64.6,4.2,31.3
E00116138,48.3,0.6,51.1
E00116139,75.7,6,18.3
E00116140,55.3,3.6,41.1
E00116141,53.7,0,46.3
E00116142,50.4,1.2,48.4
E00116143,56,2.5,41.5
E00116144,53.4,0.5,46.2
E00116145,62.2,1.2,36.5
E00116148,57.2,4.5,38.3
E00116149,58,3.8,38.2
E00116159,63.8,4.1,32.1
E00116160,61.8,1.9,36.3
E00116161,77,3.9,19.1
E00116162,59.7,1.9,38.4
E00116163,66.7,3.1,30.2
E00116164,59.6,4.2,36.2
E00116165,59.3,2.7,38
E00116166,55.6,3.9,40.5
E00116167,60.5,3.9,35.5
E00116168,46.7,0.3,52.9
E00116169,24.5,0.9,74.5
E00116171,63.3,5,31.7
E00116172,64.9,1.3,33.8
E00116173,57.8,3.3,38.9
E00116174,52,1.8,46.2
E00116175,62.9,1.1,36
E00116176,63.5,1,35.5
E00116177,52.1,1.7,46.2
E00116178,55,3.8,41.2
E00116179,61.3,4.1,34.6
E00116180,61.1,1.6,37.3
E00116181,41.5,2.2,56.3
E00116182,55.4,1.9,42.8
E00116183,62.8,4.4,32.9
E00116184,49.6,2,48.4
E00116185,43.7,3.2,53
E00116186,61.5,1.2,37.3
E00116187,47.5,3.4,49
E00116188,50.2,3.7,46.1
E00116189,48.6,3.1,48.2
E00116190,56.6,1.5,41.9
E00116201,44.8,1.5,53.7
E00116202,65.1,2.4,32.5
E00116203,62.9,2.5,34.5
E00116204,51.6,2.3,46.1
E00116205,57,1.7,41.3
E00116206,52.7,1.9,45.4
E00116207,55.3,4,40.7
E00116208,59.7,1.8,38.5
E00116209,60.4,2.1,37.5
E00116210,54.5,2.3,43.2
E00116211,63.3,1.6,35.1
E00116212,56.6,1.1,42.3
E00116213,60.9,0,39.1
E00116214,70.2,1.6,28.2
E00116215,59.6,1.4,38.9
E00116216,56.6,5.6,37.8
E00116217,55.7,3.7,40.7
E00116218,65.2,1.8,33
E00116219,60.1,2.1,37.8
E00116220,56.5,3,40.5
E00116221,35.7,1.5,62.7
E00116222,53.4,1.5,45.1
E00116223,63.2,1.6,35.2
E00116224,47.4,1.9,50.7
