areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00114795,6.1,23.6,27.3,43
E00114796,6.5,18.1,50,25.4
E00114801,0.7,12.9,25.9,60.4
E00116106,0.6,23.3,31.9,44.2
E00116107,0.8,8.8,66.4,24
E00116108,9.6,14.7,17.6,58.1
E00116109,0,1.7,25,73.3
E00116110,33.3,15.9,19,31.7
E00116111,0,13.8,52.8,33.3
E00116112,0.6,17.8,40.1,41.4
E00116113,0,19,47.9,33.1
E00116114,4.8,28.8,55.2,11.2
E00116115,21,22.9,37.1,19
E00116116,1.6,22.5,55,20.9
E00116117,7.1,13.5,64.3,15.1
E00116118,1.6,11.8,26,60.6
E00116119,4.7,15,59.8,20.5
E00116120,4.1,13,39,43.9
E00116121,1.6,15,55.1,28.3
E00116122,1.7,0,42.5,55.8
E00116123,14.6,14.6,35.8,35
E00116124,6.5,14.7,36.5,42.4
E00116125,1.5,18.2,16.7,63.6
E00116126,6.4,33.6,35,25
E00116127,35.5,39.5,17.1,7.9
E00116128,5.2,17.6,17.6,59.5
E00116129,3.3,12.5,38.3,45.8
E00116130,7.3,20.2,21,51.6
E00116131,5.6,23,18.3,53.2
E00116132,5.1,14.4,42.4,38.1
E00116133,1.7,17.4,45.2,35.7
E00116134,23.1,32,28.6,16.3
E00116135,25.6,46.4,18.4,9.6
E00116136,18.1,45.7,28.3,7.9
E00116137,2.2,21.5,3.7,72.6
E00116138,0.8,6.7,21.7,70.8
E00116139,0.8,5,47.9,46.3
E00116140,0,38.9,42,19.1
E00116141,4.8,12.9,29.8,52.4
E00116142,2.6,11.2,13.8,72.4
E00116143,4.8,9.5,20.8,64.9
E00116144,8.3,21.7,26.7,43.3
E00116145,1.6,20.2,51.2,27.1
E00116148,2.6,25.5,32.7,39.2
E00116149,0.7,16.9,27.7,54.7
E00116159,6.3,44.4,14.4,35
E00116160,26.5,33.3,24.1,16
E00116161,40.4,41.5,16.4,1.8
E00116162,10.9,19,35,35
E00116163,6.4,23.1,43.6,26.9
E00116164,3.1,11.8,55.9,29.1
E00116165,4,6,9.3,80.8
E00116166,2.4,15.2,7.2,75.2
E00116167,9.2,36.9,49.2,4.6
E00116168,24.8,39.6,10.7,24.8
E00116169,29,37.8,16.6,16.6
E00116171,15.4,40.4,21.3,22.8
E00116172,28.9,46.8,14.2,10
E00116173,0,0,24.6,75.4
E00116174,0,2.4,27.8,69.8
E00116175,0,6.7,26.9,66.4
