geography_code,heating_type_3a-001,heating_type_3a-002
E00087279,1.6,98.4
E00087280,6.5,93.5
E00087281,3,97
E00087282,5.3,94.7
E00087283,1.9,98.1
E00087284,3.8,96.2
E00087285,2.6,97.4
E00087286,2.3,97.7
E00087287,3.6,96.4
E00087288,3.1,96.9
E00087289,0.8,99.2
E00087290,0.9,99.1
E00087291,0,100
E00087292,2.3,97.7
E00087293,0.8,99.2
E00087294,2.9,97.1
E00087295,0,100
E00087296,3,97
E00087297,1.8,98.2
E00087298,1,99
E00087299,0,100
E00087300,0,100
E00087301,0.8,99.2
E00087302,2.5,97.5
E00087303,1.5,98.5
E00087304,0.7,99.3
E00087305,0,100
E00087306,2.5,97.5
E00087307,0.6,99.4
E00087308,2,98
E00087309,2.6,97.4
E00087310,0,100
E00087311,0.8,99.2
E00087312,0,100
E00087313,3.9,96.1
E00087314,0,100
E00087315,2,98
E00087316,2.2,97.8
E00087317,2.7,97.3
E00087318,2.7,97.3
E00087319,3.7,96.3
E00087320,1.5,98.5
E00087321,1.3,98.7
E00087322,0.7,99.3
E00087323,0.8,99.2
E00087324,1,99
E00087325,0.9,99.1
E00087326,4.2,95.8
E00087328,1.3,98.7
E00087330,3.2,96.8
E00087331,2.3,97.7
E00087332,3.5,96.5
E00087333,3.3,96.7
E00087334,8.5,91.5
E00087335,5.5,94.5
E00087336,1.6,98.4
E00087337,0.8,99.2
E00087338,1.4,98.6
E00087339,0.7,99.3
E00087340,2.1,97.9
E00087343,3,97
E00087344,2.8,97.2
E00087345,3.8,96.2
E00087346,2.7,97.3
E00087347,6.3,93.8
E00087348,4.5,95.5
E00087349,2.8,97.2
E00087350,4.4,95.6
E00087351,6.8,93.2
E00087352,0.7,99.3
E00087353,3.8,96.2
E00087354,5.5,94.5
E00087355,3.1,96.9
E00087356,4.7,95.3
E00087357,2.3,97.7
E00087358,4.6,95.4
E00087359,4.6,95.4
E00087360,2.9,97.1
E00087361,2.6,97.4
E00087362,5.5,94.5
E00087363,4,96
E00087364,0.6,99.4
E00087365,2.1,97.9
E00087366,3.7,96.3
E00087367,2.7,97.3
E00087368,0,100
E00087369,3.7,96.3
E00087421,1.5,98.5
E00087422,4.3,95.7
E00087423,2.8,97.2
E00087424,1.9,98.1
E00087425,2.9,97.1
E00087426,1.6,98.4
E00087427,1.3,98.7
E00087428,1.6,98.4
E00087429,0.7,99.3
E00087456,0.7,99.3
E00087457,1.8,98.2
E00087458,0.8,99.2
E00087459,0,100
E00087460,0.8,99.2
E00087461,2.4,97.6
E00087462,0.6,99.4
E00087463,0,100
E00087464,3.4,96.6
E00087465,2.1,97.9
E00087466,0.7,99.3
E00087467,0,100
E00087468,1.5,98.5
E00087469,0.7,99.3
E00087470,2.3,97.7
E00087471,2.8,97.2
E00087472,0.8,99.2
E00087473,1.4,98.6
E00087474,2.5,97.5
E00087475,2.5,97.5
E00087476,3.7,96.3
E00087477,0.8,99.2
E00087478,0.9,99.1
E00087479,4.1,95.9
E00087480,5.6,94.4
E00087481,3.2,96.8
E00087482,2.8,97.2
E00087483,1.1,98.9
E00087484,1.8,98.2
E00087485,0,100
E00087486,0.8,99.2
E00087487,2.6,97.4
E00087488,0.8,99.2
E00087489,2.7,97.3
E00087490,0.7,99.3
E00087491,0,100
E00087492,5.1,94.9
E00087493,0.9,99.1
E00087494,3.1,96.9
E00087495,2.7,97.3
E00087496,5.1,94.9
E00087497,5.6,94.4
E00087498,6.9,93.1
E00087499,2.6,97.4
E00087500,11.8,88.2
E00087501,1.6,98.4
E00087502,0.8,99.2
E00087503,3,97
E00087504,2.1,97.9
E00087505,0.8,99.2
E00087506,4.7,95.3
E00087507,5.3,94.7
E00087508,2.2,97.8
E00087509,4.5,95.5
E00087510,2.8,97.2
E00087511,3.2,96.8
E00087519,0.6,99.4
E00087521,0.9,99.1
E00087526,4.6,95.4
E00087527,1.4,98.6
E00087528,5.6,94.4
E00087530,5.1,94.9
E00087531,5.5,94.5
E00087532,5,95
E00087534,0,100
E00087535,0.7,99.3
E00087537,2.9,97.1
E00087538,4.6,95.4
E00087539,0,100
E00087541,3.7,96.3
E00087543,2.1,97.9
E00087544,3.2,96.8
E00087545,2.8,97.2
E00087546,0.6,99.4
E00087547,2.4,97.6
E00087548,1.5,98.5
E00087549,5,95
E00087550,2.5,97.5
E00087551,2.7,97.3
E00087552,3.9,96.1
E00087553,4.3,95.7
E00087554,3.4,96.6
E00087555,6.4,93.6
E00087556,11.7,88.3
E00087557,0,100
E00087558,1.6,98.4
E00087559,2.8,97.2
E00087560,0,100
E00087561,5.1,94.9
E00087562,3.1,96.9
E00087563,3.8,96.2
E00087564,0.8,99.2
E00087565,2.4,97.6
E00087566,7.2,92.8
E00087567,3.2,96.8
E00087568,3.7,96.3
E00087569,5.3,94.7
E00087570,2.3,97.7
E00087571,4.7,95.3
E00087572,0.9,99.1
E00087573,3.3,96.7
E00087574,2.3,97.7
E00087575,0.8,99.2
E00087576,1.6,98.4
E00087577,4.1,95.9
E00087578,1.6,98.4
E00087579,1.3,98.7
E00087580,0,100
E00087581,1.2,98.8
E00087582,4.1,95.9
E00087583,0.8,99.2
E00087584,0.8,99.2
E00087585,3.2,96.8
E00087586,2.5,97.5
E00087587,4.5,95.5
E00087588,2.2,97.8
E00087589,2.8,97.2
E00087590,3,97
E00087591,2.7,97.3
E00087592,0.8,99.2
E00087593,0.8,99.2
E00087594,1.5,98.5
E00087595,0.8,99.2
E00087596,1.7,98.3
E00087597,2.8,97.2
E00087599,3,97
E00087600,1.4,98.6
E00087601,3.5,96.5
E00087602,1.4,98.6
E00087603,1.4,98.6
E00087604,2.1,97.9
E00087605,2.1,97.9
E00087606,2.6,97.4
E00087607,3.2,96.8
E00087608,2.6,97.4
E00087609,0.8,99.2
E00087610,4.7,95.3
E00087611,0,100
E00087612,2.8,97.2
E00087613,2.5,97.5
E00087614,2.4,97.6
E00087615,2.2,97.8
E00087616,3.4,96.6
E00087617,1,99
E00087618,3,97
E00087619,1.2,98.8
E00087620,4.7,95.3
E00087621,2,98
E00087622,1.7,98.3
E00087623,1.3,98.7
E00087624,3.2,96.8
E00087625,2.9,97.1
E00087626,5.6,94.4
E00087627,2.8,97.2
E00087628,1,99
E00087629,4.3,95.7
E00087630,1.8,98.2
E00087631,0,100
E00087632,0,100
E00087633,0,100
E00087634,0,100
E00087635,0.9,99.1
E00087636,0.5,99.5
E00087637,3.1,96.9
E00087638,0,100
E00087647,2.8,97.2
E00087648,1.9,98.1
E00087649,2.5,97.5
E00087650,4.3,95.7
E00087651,0.7,99.3
E00087652,0,100
E00087653,2.2,97.8
E00087654,1.6,98.4
E00087655,1.6,98.4
E00087656,1.6,98.4
E00087657,2.6,97.4
E00087658,5.8,94.2
E00087659,1.6,98.4
E00087660,2.2,97.8
E00087661,0,100
E00087662,0.8,99.2
E00087663,1.7,98.3
E00087664,0,100
E00087665,2.4,97.6
E00087666,0.8,99.2
E00087667,1.3,98.7
E00087668,3.1,96.9
E00087669,1.8,98.2
E00087670,1.6,98.4
E00087671,2.1,97.9
E00087672,0,100
E00087673,5.2,94.8
E00087674,2.2,97.8
E00087675,0,100
E00087676,2.5,97.5
E00087677,1.3,98.7
E00087688,2.8,97.2
E00087689,2.5,97.5
E00087690,4.7,95.3
E00087691,5.7,94.3
E00087692,7.8,92.2
E00087693,4.9,95.1
E00087694,5,95
E00087695,4.6,95.4
E00087696,4.7,95.3
E00087697,6.5,93.5
E00087698,5.6,94.4
E00087699,3.1,96.9
E00087700,1.4,98.6
E00087701,3.7,96.3
E00087702,5.1,94.9
E00087703,6.7,93.3
E00087704,5,95
E00087705,2.9,97.1
E00087706,2.9,97.1
E00087707,0,100
E00087708,2.6,97.4
E00087709,0.9,99.1
E00087710,3.4,96.6
E00087711,2.3,97.7
E00087712,0,100
E00087713,3.3,96.7
E00087714,1.5,98.5
E00087715,0.8,99.2
E00087716,3.9,96.1
E00087717,0,100
E00087718,3.4,96.6
E00087719,0.7,99.3
E00087720,4.2,95.8
E00087721,1.6,98.4
E00087722,0,100
E00087723,8.2,91.8
E00087724,2.6,97.4
E00087725,1,99
E00087726,0,100
E00087727,4.4,95.6
E00087728,0.8,99.2
E00087729,3.4,96.6
E00087730,0.7,99.3
E00087731,1.6,98.4
E00087732,0,100
E00087733,2.3,97.7
E00087734,1.4,98.6
E00160764,2.4,97.6
E00160765,0.8,99.2
E00160766,0,100
E00160767,1.5,98.5
E00160768,2.9,97.1
E00160769,3.8,96.2
E00160770,0.8,99.2
E00160771,0.8,99.2
E00160775,4.3,95.7
E00160779,0,100
E00160780,0.7,99.3
E00160781,0.7,99.3
E00160783,6.3,93.7
E00160784,3.8,96.2
E00160785,0,100
E00160786,3.6,96.4
E00160787,3.7,96.3
E00160788,0,100
E00160789,1.4,98.6
E00160790,4.7,95.3
E00160791,0.7,99.3
E00160792,0.8,99.2
E00160793,0,100
E00160794,0,100
E00160795,0,100
E00160796,0,100
E00160797,0,100
E00160798,0,100
E00160799,0.7,99.3
E00172701,0,100
E00172702,5,95
E00172713,0,100
E00172715,1.6,98.4
E00172716,0,100
E00172718,0.7,99.3
E00172722,2.5,97.5
E00172725,0,100
E00180402,0,100
E00180410,1,99
E00180411,0.6,99.4
E00180412,1,99
E00180438,1.8,98.2
E00180439,0,100
E00180443,0,100
E00180446,0,100
E00180450,0.5,99.5
E00180452,1.9,98.1
E00180457,1.5,98.5
