geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00087279,96.9,0.7,2.5
E00087280,99,0,1
E00087281,92.2,3,4.8
E00087282,98.3,0.7,1
E00087283,95.5,2.3,2.3
E00087284,97,1.3,1.6
E00087285,97.2,0,2.8
E00087286,97.4,1.8,0.9
E00087287,98.4,0.8,0.8
E00087288,96.7,0.7,2.6
E00087289,96.6,2,1.5
E00087290,97.4,0,2.6
E00087291,98.3,0.9,0.9
E00087292,93.8,0.9,5.4
E00087293,93.5,2.4,4
E00087294,96.5,1,2.5
E00087295,97,0.5,2.5
E00087296,98.3,1.3,0.4
E00087297,98.2,0.9,0.9
E00087298,96.7,0.9,2.4
E00087299,95.3,0.5,4.2
E00087300,96.9,1,2.1
E00087301,96.8,0.7,2.5
E00087302,97.6,1.2,1.2
E00087303,97.7,0.7,1.6
E00087304,97.8,0.3,1.9
E00087305,94.9,1.8,3.3
E00087306,96.6,0.3,3.1
E00087307,94,2.1,3.9
E00087308,97.1,1.7,1.2
E00087309,96.7,1.5,1.9
E00087310,98.9,0,1.1
E00087311,97.8,1.5,0.7
E00087312,96.7,0.4,2.9
E00087313,96.1,3.5,0.4
E00087314,100,0,0
E00087315,95.8,0.3,3.9
E00087316,97.8,0,2.2
E00087317,96.1,1,2.9
E00087318,98.3,0,1.7
E00087319,96.2,1.1,2.7
E00087320,97,0,3
E00087321,99,0,1
E00087322,97.7,0,2.3
E00087323,95.3,0.3,4.3
E00087324,97.2,1.4,1.4
E00087325,96.9,0.9,2.2
E00087326,94.9,1.5,3.6
E00087328,98.3,0.9,0.9
E00087330,95.9,1.7,2.4
E00087331,94.7,2.9,2.4
E00087332,96.9,1.4,1.7
E00087333,96,0.4,3.6
E00087334,97.1,0.7,2.1
E00087335,97.7,0.4,1.9
E00087336,96.7,1.5,1.8
E00087337,97.2,1.2,1.5
E00087338,97.6,0.3,2
E00087339,97.5,0,2.5
E00087340,98.1,0.3,1.6
E00087343,96.4,0.3,3.3
E00087344,97.7,0.4,1.9
E00087345,98.9,0,1.1
E00087346,97.1,0.3,2.6
E00087347,97.9,0.6,1.5
E00087348,95.8,0.7,3.6
E00087349,97.8,0.3,1.9
E00087350,94.5,0.9,4.7
E00087351,95.4,2,2.6
E00087352,96,1.5,2.5
E00087353,98.1,0.3,1.6
E00087354,97.3,0.6,2.1
E00087355,82.8,1,16.1
E00087356,95.1,2.3,2.6
E00087357,98.2,0.7,1.1
E00087358,91.8,3.9,4.2
E00087359,92.1,2.8,5.1
E00087360,97.9,0.2,1.8
E00087361,96.3,0.3,3.4
E00087362,96,0,4
E00087363,95.5,2.1,2.4
E00087364,96.4,1.4,2.2
E00087365,94.3,1.7,4
E00087366,96.7,1.7,1.7
E00087367,94.4,2.1,3.6
E00087368,97.1,0,2.9
E00087369,93.4,2.4,4.2
E00087421,97.6,0.3,2.1
E00087422,95.7,0.8,3.6
E00087423,97.3,0.2,2.4
E00087424,97.1,0,2.9
E00087425,98,0.3,1.7
E00087426,97.9,0.4,1.8
E00087427,96.1,0.3,3.6
E00087428,98.1,0,1.9
E00087429,97.7,1.3,1
E00087456,97.9,0.7,1.4
E00087457,95.1,2.3,2.6
E00087458,96.5,0.8,2.7
E00087459,95.8,0.4,3.8
E00087460,96.9,1,2.1
E00087461,97.8,0,2.2
E00087462,96.7,0.8,2.5
E00087463,95.7,1.7,2.7
E00087464,100,0,0
E00087465,94,1.5,4.5
E00087466,98.7,0,1.3
E00087467,99.2,0.4,0.4
E00087468,99.2,0,0.8
E00087469,97.6,0.3,2.1
E00087470,98.1,0,1.9
E00087471,97.2,0.3,2.5
E00087472,91.1,0.5,8.3
E00087473,97.3,0,2.7
E00087474,96.4,1,2.6
E00087475,96.4,1,2.6
E00087476,95,0.4,4.6
E00087477,96.8,0,3.2
E00087478,96,2,2
E00087479,94,1.2,4.8
E00087480,99.1,0,0.9
E00087481,93.5,1.4,5.1
E00087482,97,0.6,2.4
E00087483,97,0.2,2.7
E00087484,96.5,0.8,2.7
E00087485,96.6,1.9,1.5
E00087486,96.8,1.8,1.4
E00087487,98.7,0,1.3
