geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00087279,53.3,46.7
E00087280,48.5,51.5
E00087281,48.9,51.1
E00087282,41.9,58.1
E00087283,49.5,50.5
E00087284,43,57
E00087285,51.2,48.8
E00087286,51.7,48.3
E00087287,40.3,59.7
E00087288,46,54
E00087289,55.9,44.1
E00087290,37.9,62.1
E00087291,56.2,43.8
E00087292,47.6,52.4
E00087293,50.5,49.5
E00087294,62.6,37.4
E00087295,58.3,41.7
E00087296,58.9,41.1
E00087297,49.7,50.3
E00087298,57.3,42.7
E00087299,69.1,30.9
E00087300,55.8,44.2
E00087301,57.1,42.9
E00087302,55.2,44.8
E00087303,55.6,44.4
E00087304,51,49
E00087305,59.8,40.2
E00087306,64.8,35.2
E00087307,61.7,38.3
E00087308,45.6,54.4
E00087309,61.6,38.4
E00087310,58.1,41.9
E00087311,67.3,32.7
E00087312,61.2,38.8
E00087313,59,41
E00087314,49.7,50.3
E00087315,54.5,45.5
E00087316,33.6,66.4
E00087317,47.3,52.7
E00087318,40.7,59.3
E00087319,64.3,35.7
E00087320,58.6,41.4
E00087321,58.9,41.1
E00087322,54.5,45.5
E00087323,52.3,47.7
E00087324,53.3,46.7
E00087325,45.6,54.4
E00087326,52.3,47.7
E00087328,60.4,39.6
E00087330,63.5,36.5
E00087331,62.7,37.3
E00087332,61.6,38.4
E00087333,59.9,40.1
E00087334,52.2,47.8
E00087335,57.7,42.3
E00087336,39.4,60.6
E00087337,45.7,54.3
E00087338,58.6,41.4
E00087339,62.5,37.5
E00087340,50.4,49.6
E00087343,52,48
E00087344,60.7,39.3
E00087345,47.7,52.3
E00087346,36.6,63.4
E00087347,39.4,60.6
E00087348,32,68
E00087349,46.2,53.8
E00087350,46.9,53.1
E00087351,46.7,53.3
E00087352,66.9,33.1
E00087353,56.1,43.9
E00087354,47.4,52.6
E00087355,55.3,44.7
E00087356,59.1,40.9
E00087357,59.7,40.3
E00087358,56.1,43.9
E00087359,56.7,43.3
E00087360,61.8,38.2
E00087361,48.8,51.2
E00087362,44.4,55.6
E00087363,62,38
E00087364,58,42
E00087365,62.9,37.1
E00087366,53.2,46.8
E00087367,56.3,43.8
E00087368,59.8,40.2
E00087369,53.5,46.5
E00087421,51.8,48.2
E00087422,47.7,52.3
E00087423,51.3,48.7
E00087424,38.5,61.5
