geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00087279,20.6,39.7,8.1,29.4,2.2
E00087280,15.3,52.7,7,21.3,3.7
E00087281,12.7,34.6,9.3,38.8,4.6
E00087282,14.5,54.8,6.5,21.4,2.8
E00087283,15.6,43.4,7.5,31.1,2.4
E00087284,19.2,50.9,7.7,19.7,2.6
E00087285,13.8,43.8,12.9,28.1,1.4
E00087286,12.6,47.7,10.7,27.1,1.9
E00087287,18.2,55.7,6.9,19.2,0
E00087288,15.4,48.3,10.7,22.6,3
E00087289,16.9,43.9,7.4,29.1,2.6
E00087290,18,40.4,8.6,29.4,3.7
E00087291,18.5,40.7,4.6,31.9,4.2
E00087292,9.7,40.3,5.8,38.8,5.3
E00087293,17.4,37.2,5.5,35.3,4.6
E00087294,15.7,39.8,5.8,37.2,1.6
E00087295,15.1,37.6,9.7,36,1.6
E00087296,11.3,42.1,6.2,40.5,0
E00087297,29,41.5,6.7,19.2,3.6
E00087298,15,38.5,7.5,31.5,7.5
E00087299,14.4,39,8,31.6,7
E00087300,23.1,37.1,8.4,29.1,2.4
E00087301,19.2,36,8.4,34.3,2.1
E00087302,15,39.5,10.9,30.9,3.6
E00087303,9.7,45.1,7.8,34.2,3.1
E00087304,17.8,40.2,8.1,30.1,3.9
E00087305,12.9,36.1,4.1,43.6,3.3
E00087306,7.1,35.7,6.5,48.3,2.5
E00087307,14.7,37.1,7.5,37.1,3.7
E00087308,14.8,53.5,8.1,22.2,1.4
E00087309,13.4,42.4,12.9,29,2.3
E00087310,16.6,43.8,10.6,27.2,1.7
E00087311,13.1,39.6,10.2,32.7,4.5
E00087312,19.1,44.5,10,24.9,1.4
E00087313,19.3,41.2,11,22.4,6.1
E00087314,17.7,48.5,11.6,22.2,0
E00087315,16.9,38.3,6.6,34.8,3.4
E00087316,28.2,44.1,6.3,19.7,1.7
E00087317,22.1,40.2,9.2,25.8,2.6
E00087318,22.3,50.7,3.7,23.3,0
E00087319,11.8,38.6,10.5,36.8,2.3
E00087320,29.8,36.6,8.4,21.4,3.8
E00087321,28,36.7,10.1,22,3.1
E00087322,20.6,38.5,9.3,28.8,2.7
E00087323,17.8,37.8,7.1,33.6,3.7
E00087324,10.7,39.8,6.6,38.8,4.1
E00087325,19.1,36.6,8.8,33.5,2.1
E00087326,28.4,36.4,7.4,25,2.8
E00087328,14.5,43.9,6.6,31.7,3.3
E00087330,16.7,42.2,8.5,29.6,3
E00087331,15.1,39.5,8,31.1,6.3
E00087332,14.3,37.2,5.6,36.1,6.8
E00087333,12,42.6,9.1,33.5,2.9
E00087334,14,42.8,6.8,34,2.4
E00087335,18.5,36.6,11,30.4,3.5
E00087336,7.6,59.4,6.8,23.5,2.8
E00087337,12.5,47.1,5.8,33.1,1.6
E00087338,19,47.6,11.3,19,3.2
E00087339,17.5,48.7,7.8,24.9,1.1
E00087340,17.6,39.8,7.3,33.3,1.9
E00087343,17.6,46.1,11.8,22,2.4
E00087344,18.8,38.6,8.1,33.2,1.3
E00087345,20.7,48,7.7,20.3,3.3
E00087346,21.1,47.7,9.7,18.3,3.2
E00087347,15.2,57,7.4,16.4,3.9
E00087348,17.5,55.7,5.3,21.1,0.4
E00087349,15.2,49.6,9.1,24.3,1.8
E00087350,19.8,40.3,5.1,34.8,0
E00087351,14.3,46.7,7.7,31.4,0
E00087352,12.2,40.1,5.4,40.9,1.4
