areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00075894,91.9,8.1
E00075895,92.9,7.1
E00075896,93.8,6.2
E00075897,84.6,15.4
E00075898,92.4,7.6
E00075899,89.6,10.4
E00075900,96.2,3.8
E00075901,94.9,5.1
E00075902,92.5,7.5
E00075903,95.2,4.8
E00075904,92.3,7.7
E00075905,95.5,4.5
E00075906,94.3,5.7
E00075907,94.5,5.5
E00075908,97.9,2.1
E00075910,92,8
E00075911,95.3,4.7
E00075912,94.2,5.8
E00075913,92.9,7.1
E00075914,96.5,3.5
E00075915,96.6,3.4
E00075916,96.1,3.9
E00075917,94.9,5.1
E00075918,94.7,5.3
E00075919,95.5,4.5
E00075920,94.9,5.1
E00075921,89.8,10.2
E00075922,93.7,6.3
E00075923,94.2,5.8
E00075924,87.7,12.3
E00075925,91.2,8.8
E00075926,92.3,7.7
E00075927,89.2,10.8
E00075928,91.9,8.1
E00075929,87.6,12.4
E00075930,98.7,1.3
E00075931,96.9,3.1
E00075932,89.3,10.7
E00075933,95.6,4.4
E00075934,93.3,6.7
E00075935,92,8
E00075936,91.6,8.4
E00076101,92.8,7.2
E00076103,97.9,2.1
E00076105,97.5,2.5
E00076118,94.5,5.5
E00076119,93.8,6.2
E00076120,92.5,7.5
E00076122,94.1,5.9
E00076123,94.7,5.3
E00076124,91.6,8.4
E00076125,96.2,3.8
E00076126,94.9,5.1
E00076127,91.9,8.1
E00076128,95.1,4.9
E00076129,95.9,4.1
E00076130,95.3,4.7
E00076131,90,10
E00076132,94.5,5.5
E00076133,92.8,7.2
E00076134,98.4,1.6
E00076135,95.8,4.2
E00076136,96.6,3.4
E00076137,97.6,2.4
E00076138,87.6,12.4
E00076139,90.6,9.4
E00076150,96,4
E00076152,94.6,5.4
E00076184,96.1,3.9
E00076185,89.7,10.3
E00076186,93.9,6.1
E00076187,93.1,6.9
E00076188,94,6
E00076189,93.6,6.4
E00076190,93.3,6.7
E00076191,93.1,6.9
E00076192,94.2,5.8
E00076193,97.3,2.7
E00076194,92.1,7.9
E00076195,95,5
E00076196,94,6
E00076197,95.2,4.8
E00076198,95.5,4.5
E00076199,92.7,7.3
E00076200,97.5,2.5
E00076201,92.2,7.8
E00076202,94.2,5.8
E00076203,95.2,4.8
E00076204,98,2
E00076205,95.3,4.7
E00076206,96.3,3.7
E00076207,97.2,2.8
E00076208,93.6,6.4
E00076209,97.1,2.9
E00076210,92,8
E00076211,91,9
E00076212,98.2,1.8
E00076213,94.9,5.1
E00076214,96.4,3.6
E00076215,95.2,4.8
E00076216,99,1
E00076217,100,0
E00076218,97.8,2.2
E00076219,93.8,6.2
E00076220,95.4,4.6
E00076221,92.6,7.4
E00076222,96.4,3.6
E00076223,95.7,4.3
E00076224,93.7,6.3
E00076225,92.6,7.4
E00076226,96.7,3.3
E00076227,91.6,8.4
E00076228,96.6,3.4
E00076229,93.4,6.6
E00076230,94.5,5.5
E00076231,91.4,8.6
E00076233,93.7,6.3
E00076234,91.7,8.3
E00076235,90.5,9.5
E00076236,95.9,4.1
E00076237,97.9,2.1
E00076238,94.8,5.2
E00076239,94.2,5.8
E00076240,94.2,5.8
E00076243,97.7,2.3
E00076246,90.3,9.7
E00076248,93.2,6.8
E00076249,94.8,5.2
E00076250,91.5,8.5
E00076251,89.5,10.5
E00076252,95.3,4.7
E00076253,97.2,2.8
E00076254,93.6,6.4
E00076255,97.2,2.8
E00076256,92.4,7.6
E00076257,96.1,3.9
E00076258,98.4,1.6
E00076260,94.9,5.1
E00076261,93.4,6.6
E00076262,96.8,3.2
E00076263,96.1,3.9
E00076264,99,1
E00076265,96.2,3.8
E00076266,96.1,3.9
