areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00075894,29.8,36.2,2.1,31.9
E00075895,26,34.4,26.6,13
E00075896,26.1,19.1,44.3,10.4
E00075897,5.5,24,8.7,61.7
E00075898,8.8,4.4,68.1,18.6
E00075899,6,19.1,68.4,6.5
E00075900,44,37.3,15.7,3
E00075901,22.9,28.2,3.1,45.8
E00075902,11.7,14.1,57.8,16.4
E00075903,32.3,18.5,37.9,11.3
E00075904,23.7,30.5,41.5,4.2
E00075905,16.9,24.6,49.2,9.3
E00075906,25.7,25.7,40.4,8.3
E00075907,28.2,26.8,35.2,9.9
E00075908,20.6,24.6,42.9,11.9
E00075910,27.7,34.8,20,17.4
E00075911,27.3,21.2,38.4,13.1
E00075912,34.8,39.3,14.3,11.6
E00075913,57.1,35.7,1.8,5.4
E00075914,32.8,42.7,9.2,15.3
E00075915,46.6,30.1,1.4,21.9
E00075916,43.8,42,0,14.3
E00075917,55.6,42.9,1.5,0
E00075918,64.1,30.5,0,5.5
E00075919,66.4,25.2,3.4,5
E00075920,25.8,27.5,29.2,17.5
E00075921,58.3,31.3,0,10.4
E00075922,38.3,20,33.3,8.3
E00075923,13.6,23.2,52.8,10.4
E00075924,53.4,33,8,5.7
E00075925,58.6,35.2,0.8,5.5
E00075926,54.6,36.9,1.5,6.9
E00075927,12.6,16.1,61.5,9.8
E00075928,11.1,13.5,64.3,11.1
E00075929,19.1,30.9,32.7,17.3
E00075930,21.8,22.7,48.7,6.7
E00075931,18.8,19.5,52.3,9.4
E00075932,10.1,17.8,62,10.1
E00075933,13.4,25.2,52,9.4
E00075934,22.1,57.4,4.4,16.2
E00075935,9.4,20.6,64.1,5.9
E00075936,22.5,40.3,7.8,29.5
E00076101,23.4,18.8,42.9,14.9
E00076103,51.6,40.2,1.6,6.6
E00076105,54.1,37.7,1.6,6.6
E00076118,43.1,39.7,5.2,12.1
E00076119,28.4,32.1,17.2,22.4
E00076120,36.9,31.9,12.8,18.4
E00076122,19.8,25.4,45.2,9.5
E00076123,53.4,25.2,2.3,19.1
