areacd,in_full_time_education-001,in_full_time_education-002
E00000576,24.5,75.5
E00000578,19.3,80.7
E00000579,26,74
E00000580,22.8,77.2
E00000581,17.1,82.9
E00000583,22.2,77.8
E00000584,24.5,75.5
E00000585,24.1,75.9
E00000586,23,77
E00000587,25.3,74.7
E00000588,24,76
E00000589,16.4,83.6
E00000590,20.4,79.6
E00000591,22.6,77.4
E00000592,24.4,75.6
E00000593,18.3,81.7
E00000594,21.2,78.8
E00000595,24.4,75.6
E00000596,24.3,75.7
E00000597,21.1,78.9
E00000598,30.7,69.3
E00000599,23.4,76.6
E00000600,22.7,77.3
E00000601,20.8,79.2
E00000602,14.2,85.8
E00000603,20.3,79.7
E00000604,14.2,85.8
E00000605,18.4,81.6
E00000606,25.4,74.6
E00000607,18.3,81.7
E00000608,28.5,71.5
E00000610,16.8,83.2
E00000611,22,78
E00000612,25.6,74.4
E00000613,17.4,82.6
E00000614,21.8,78.2
E00000615,21.1,78.9
E00000616,27.5,72.5
E00000617,20.8,79.2
E00000618,21.2,78.8
E00000619,18.2,81.8
E00000620,22.5,77.5
E00000807,27.9,72.1
E00000808,21.4,78.6
E00000809,35.2,64.8
E00000811,18.7,81.3
E00000812,16.8,83.2
E00000819,17.8,82.2
E00000820,20.6,79.4
E00000821,11.8,88.2
E00000822,22,78
E00000823,22.1,77.9
E00000824,21.7,78.3
E00000825,12.2,87.8
E00000826,17.7,82.3
E00000827,18.3,81.7
E00000828,19.4,80.6
E00000829,22.3,77.7
E00000830,18.5,81.5
E00000831,20.5,79.5
E00000832,18.5,81.5
E00000833,17.2,82.8
E00000834,21.5,78.5
E00000835,16.6,83.4
E00000836,17.6,82.4
E00000837,17.2,82.8
E00000838,25,75
E00000839,19.2,80.8
E00000840,26.7,73.3
E00000841,21.9,78.1
E00000842,22.6,77.4
E00000843,23.5,76.5
E00000844,21.7,78.3
E00000845,22.9,77.1
E00000846,28.3,71.7
E00000847,16.8,83.2
E00000848,23,77
E00000849,31.5,68.5
E00000850,13.8,86.2
E00000851,20.5,79.5
E00000852,26,74
