areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00000576,95.8,0,3.9,0.3
E00000578,93.5,0.3,5,1.3
E00000579,92.9,0.4,5.9,0.8
E00000580,96.7,0.6,2.5,0.3
E00000581,91.1,0,8.7,0.2
E00000583,92.1,0.7,6.4,0.9
E00000584,95.5,0,4.2,0.3
E00000585,94.7,0,4.3,1.1
E00000586,95.9,0,3.5,0.6
E00000587,92.9,1.1,5.4,0.6
E00000588,88.7,0.3,8.9,2.1
E00000589,90.8,0.3,8.9,0
E00000590,92,0,6.6,1.4
E00000591,91.5,0.3,7,1.2
E00000592,92.5,0,7.3,0.3
E00000593,93.4,0.3,5.2,1.1
E00000594,95.9,0,4.1,0
E00000595,94.7,0,4.8,0.5
E00000596,93.2,0.3,6,0.6
E00000597,95.2,0,4.2,0.6
E00000598,94.8,0,3.5,1.6
E00000599,91.1,0,8,0.9
E00000600,92.4,0,7.3,0.3
E00000601,93.3,0.5,5.4,0.8
E00000602,85.8,0.3,13.2,0.7
E00000603,91.3,0.3,7.5,0.9
E00000604,81.8,0,18.2,0
E00000605,92.7,0,6.1,1.2
E00000606,94.1,0,5.3,0.6
E00000607,91.2,0.2,7.9,0.7
E00000608,95.2,0.9,3.1,0.9
E00000610,94.9,0.6,4.5,0
E00000611,89.3,0.9,9,0.9
E00000612,96.1,0.8,2.5,0.6
E00000613,94.2,0,5.3,0.5
E00000614,94.4,0.6,4.1,0.9
E00000615,91.4,0,7.6,1
E00000616,93.9,0,5.6,0.5
E00000617,92.3,0,7.4,0.3
E00000618,94.2,0,5.8,0
E00000619,93.8,0,5.1,1.1
E00000620,95.9,0.3,3.9,0
E00000807,91.3,0.7,7.7,0.3
E00000808,84,0,13,3
E00000809,94.2,0,5.8,0
E00000811,92.8,0,6.9,0.3
E00000812,91.6,0,7.6,0.8
E00000819,94.2,0.3,5.5,0
E00000820,95.5,1.2,3.3,0
E00000821,79.5,0,18.5,2
E00000822,89.9,0,9.7,0.4
E00000823,88.7,0.3,10.5,0.5
E00000824,86,0.4,12.9,0.7
E00000825,84.9,0,12.8,2.3
E00000826,90.4,0,9.2,0.4
E00000827,89.6,0,9,1.4
E00000828,90.4,0,9.6,0
E00000829,89.8,0,9.6,0.6
E00000830,77.5,0.3,14.9,7.3
E00000831,89.1,0.3,9.5,1.1
E00000832,94.2,0.3,4.9,0.6
E00000833,90.8,0.4,6,2.8
E00000834,96.7,0,2.3,1
E00000835,93.5,0,5.8,0.7
E00000836,94.7,0,4.1,1.3
E00000837,85.4,0,13.7,1
E00000838,81.3,0,14.8,3.9
E00000839,94.3,0.7,4,1
E00000840,88.4,0,10.6,1
E00000841,92,0.3,6.4,1.3
E00000842,86,0.3,12.1,1.6
E00000843,86,0.2,11.8,2.1
E00000844,93.8,1,5.2,0
E00000845,93.2,0,6.2,0.6
E00000846,96.5,0.6,2.5,0.4
E00000847,90.9,0.6,8.1,0.3
E00000848,97.7,0.3,1.4,0.6
E00000849,91.5,0,8.2,0.3
E00000850,92.9,0.4,6.7,0
E00000851,93.3,0,6.4,0.3
E00000852,88,0.3,11,0.7
E00000853,87.7,0,9.6,2.8
E00000854,91,0.3,8.7,0
E00000855,78.6,0,19.8,1.6
E00000856,93.6,1.5,4.7,0.3
E00000857,81.8,0,18,0.2
E00000858,94.8,0,4.7,0.5
E00000859,88.5,0,11.1,0.5
E00000860,94.1,0.9,4.7,0.3
E00000861,91.5,0.6,7.5,0.3
E00000863,91,1,8,0
E00000864,97.9,0.3,1.6,0.3
E00000865,95.2,0.2,3,1.6
E00000866,93.7,0,5.7,0.6
E00000867,93.7,0,5.4,0.9
E00000868,92.7,0,6.3,1
E00000869,88.5,0.9,9.7,0.9
E00001248,84.8,0,15.3,0
E00001302,93.2,0,6.8,0
E00001305,93.2,0.2,6.1,0.4
E00001306,81.2,0,17.4,1.4
E00001307,91.9,0.7,7.5,0
E00001309,91,0.3,8.2,0.6
E00001310,80.6,0,13.7,5.7
E00001311,87.4,0.3,10.4,1.9
E00001312,92.8,1.1,5.4,0.6
E00001313,94.3,0.4,5.3,0
E00001314,90.3,0,8.8,0.9
E00001315,88.1,0,11,0.9
E00001316,95.5,0.7,3.8,0
E00001317,95.8,0.2,2.7,1.2
E00001318,90.7,0,8.3,1
E00001319,94.1,0,4.6,1.3
E00001320,90.5,2,7.5,0
E00001321,94.3,0.3,5.4,0
E00001322,93.3,0.4,5.5,0.8
E00001323,95.1,0.3,4.4,0.3
E00001324,94.3,0.6,4.2,0.8
E00001325,90,0,8.6,1.5
E00001326,94.2,2,2.6,1.2
E00001327,90.4,0,8.7,0.9
E00001328,92.8,0.9,5.3,0.9
E00001329,89.6,0,8.9,1.6
E00001330,92.6,0,6,1.4
E00001331,92.9,0.4,6.3,0.4
E00001338,89.7,0,9.7,0.6
E00001339,94.5,0.6,4.6,0.3
E00001343,88.2,0,10.9,0.9
E00001344,95.7,0,3.4,0.9
E00001345,94.6,0,5.4,0
E00001347,92.7,0.6,6.4,0.3
E00001348,94.5,0.3,5.2,0
E00001377,88.9,0.8,9.5,0.8
E00001378,87.3,0.6,10.5,1.6
E00001379,83.3,0.4,15.9,0.4
E00001387,88.4,0,10.4,1.2
E00001388,88.9,0,10.9,0.3
E00001571,89.3,0.6,9.8,0.3
E00001574,90.7,1,5.7,2.7
E00001575,93.3,0,4.9,1.7
E00001576,94.5,0,5.5,0
E00001578,96.3,0.8,2.1,0.8
E00006964,89.7,0,9.1,1.2
E00006968,87.6,0.2,9.8,2.4
E00007003,94.5,0,5.5,0
E00007006,90.5,3.2,5.8,0.5
E00007008,92.5,0.3,5.8,1.3
E00007013,91.8,0,8.2,0
E00007014,90.6,0.3,8.8,0.3
E00007017,93.1,0,6.1,0.7
E00007034,88.6,0,9.8,1.6
E00007035,90.5,0.3,9.2,0
E00007036,90.3,0,6.9,2.7
E00007037,85.7,0.4,12.8,1.1
E00007038,89.4,0,9.4,1.2
E00007039,95.5,0.3,3.9,0.3
E00007040,96.1,0.3,2.8,0.8
E00007041,92.5,0.6,5.2,1.7
E00007042,90.6,0.9,7.6,0.9
E00007043,96.5,0.3,3,0.3
E00007044,89.3,0.3,10.1,0.3
E00007045,70.3,0.5,29,0.3
E00007047,88,0,9.8,2.2
E00007049,92.4,0.5,6.5,0.7
E00007050,92.1,0,6.1,1.7
E00007052,89.3,0,9.3,1.4
E00007054,92.6,0.2,6.5,0.7
E00007055,91.1,0.5,8.2,0.2
E00007056,95.6,0.4,3.8,0.2
E00007058,89.2,0,8.2,2.6
E00007059,90.9,0.3,7.1,1.7
E00007060,91.6,0.3,8.1,0
E00007061,93.9,0.2,4,1.9
E00007062,89.8,0,9.9,0.4
E00007063,94,0.3,4.8,0.9
E00007064,91.2,0,7.2,1.5
E00007066,91.1,1,5.3,2.5
E00007067,90.3,0.3,8.3,1.2
E00007068,88.6,0,9,2.4
E00007069,91.6,0.3,7.2,0.9
E00007070,81.9,0,16.2,1.9
E00007071,86,0.3,12.4,1.4
E00007072,89.4,0.3,10,0.3
E00007073,92,0.3,5.7,2
E00007208,92.3,1.1,6.6,0
E00007210,92.2,0,7.8,0
E00007211,90.6,0,8.8,0.7
E00007212,85.3,0.3,13.2,1.2
E00007213,91.7,0,7.3,1
E00007215,87.4,0,12,0.5
E00007216,93,0.7,6.3,0
E00007217,90,0.4,9.7,0
E00007219,98.3,0,1.7,0
E00007224,93.7,0.8,4.5,1.1
E00007225,93.3,0.7,5.7,0.2
E00007228,97.4,0.5,1.9,0.3
E00007229,91.3,1.1,7.6,0
E00007230,91.9,0.3,6.9,0.9
E00007231,93.9,0,4.9,1.2
E00007234,92.7,0,7.3,0
E00007236,95.9,0,3.8,0.3
E00007237,98.7,0,0.7,0.7
E00007238,91,0,7.4,1.6
E00007240,89,0,6.6,4.3
E00007241,92,0,6.9,1.1
E00007242,90.3,0.6,9.1,0
E00007243,92.6,0,6.4,1
E00007244,93,0,7,0
E00007293,87.2,0.3,10.1,2.4
E00007294,84.3,0.6,14.5,0.6
E00007295,92.1,0,7.6,0.4
E00007296,92.2,0.5,5.9,1.4
E00007297,87.8,0,9.4,2.9
E00007298,93.1,0,6,0.9
E00007299,90.4,1.1,8.2,0.4
E00007300,92.3,0,6.9,0.7
E00007301,92.5,0,7.5,0
E00007302,83.4,0,15.2,1.3
E00007303,96.6,0.3,3.1,0
E00007304,92.1,0,7.6,0.3
E00007305,88.8,0,11.2,0
E00007306,83.9,0,16.1,0
E00007307,91,0.7,6.6,1.7
E00007308,83.5,0,13.9,2.6
E00007309,94.9,0,5.1,0
E00007310,88.6,0,10.4,0.9
E00007311,86.2,0,13,0.7
E00007312,93.1,0,6.3,0.6
E00007313,94.8,0.6,4.6,0
E00007314,92.3,0,7.1,0.6
E00007315,92.5,0.6,6.9,0
E00007316,86.9,0.5,12,0.5
E00007317,96,0.3,2.7,0.9
E00007318,93.3,0,6.1,0.6
E00007319,93.8,0.3,4.2,1.8
E00007320,91,0,9,0
E00007321,95.3,0.6,3.9,0.3
E00007322,93.7,0,6,0.3
E00007323,89.3,0,10.7,0
E00007324,75,0.2,24.2,0.7
E00007325,87.3,0,11.8,0.8
E00007326,93.5,0,5.6,0.9
E00007327,90.5,0,9.5,0
E00007328,93.5,0,6.3,0.3
E00007329,92.1,0,7.9,0
E00007330,86.5,0,13.5,0
E00007331,85.5,0,13.2,1.3
E00007332,88.6,0.3,10.3,0.9
E00007333,91.9,0,7.8,0.3
E00007334,95.3,0.3,4.1,0.3
E00007417,90.4,0,8.5,1.2
E00007418,89.2,0,9.9,0.8
E00007419,89.8,0,9.9,0.3
E00007420,94,0,5.8,0.2
E00007421,93.3,0.2,5.4,1.1
E00007422,94.8,0.8,3.6,0.8
E00007423,87.9,0,11.5,0.6
E00007426,94.9,0,3.5,1.6
E00007427,90,0,7.9,2.1
E00007428,96.4,0.2,3.4,0
E00007429,91.6,0,7.8,0.6
E00007430,91.3,0,7.2,1.6
E00007431,90.1,0,9.6,0.3
E00007432,85.4,0,11,3.6
E00007433,85.5,0,12.3,2.2
E00007435,90.7,0,6.8,2.5
E00007437,95.4,0.5,3,1.1
E00007440,91.3,0,8,0.6
E00007443,90.6,0.2,6.9,2.3
E00007452,91.2,0.5,6,2.3
E00007453,93.8,0,5.3,0.9
E00007454,96.3,0,3.7,0
E00007455,89.7,0,9.5,0.8
E00007456,93,0.3,3.6,3.1
E00007457,94.7,0,3,2.3
E00007458,95.6,0.3,3.6,0.5
E00007539,91.4,0.3,8.1,0.3
E00007540,90.5,0,8,1.5
E00007541,92.9,0,5.4,1.7
E00007542,91.3,0,6.6,2.1
E00007543,88.7,0.5,9.9,0.9
E00007544,93.5,0,6.5,0
E00007545,84.8,0.3,13.9,1.1
E00007546,84.1,0,12.1,3.8
E00007547,95,0.7,4,0.3
E00007548,94.4,0,5.1,0.5
E00007549,87,0.3,10,2.7
E00007550,95.9,0.5,3.2,0.5
E00007551,90.5,1,7.9,0.6
E00007552,90,0,9.1,0.9
E00007553,81.1,0.8,15.2,2.9
E00007554,91.9,0,8.1,0
E00007555,95.7,0.6,3.2,0.6
E00007556,88,0,12,0
E00007557,83.3,0,14.2,2.5
E00007558,92.6,0,7,0.4
E00007559,87.1,0,10.2,2.7
E00007560,90.6,0.3,7,2.1
E00007561,97.8,0.3,1.6,0.3
E00007562,96.4,0.7,2.9,0
E00007563,90.5,0.3,8.3,0.9
E00007564,83.6,0,15.7,0.6
E00007565,92.1,0.4,7.2,0.4
