areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00000576,56.8,1.7,41.5
E00000578,58.4,2.7,38.9
E00000579,63.7,3.2,33.1
E00000580,55.6,5.6,38.7
E00000581,55.9,3.4,40.7
E00000583,61.5,5,33.5
E00000584,64.2,3,32.8
E00000585,60.1,4,35.9
E00000586,58.4,1.9,39.8
E00000587,59.2,3.6,37.2
E00000588,57.8,5.7,36.5
E00000589,55,2.1,42.9
E00000590,59.7,5.8,34.5
E00000591,60.5,4.6,34.9
E00000592,46.9,7.3,45.9
E00000593,54.7,2.9,42.4
E00000594,57.7,0,42.3
E00000595,44.4,5.9,49.7
E00000596,61.1,2.6,36.3
E00000597,64.6,2.2,33.2
E00000598,62.7,2.8,34.6
E00000599,53.4,6.8,39.7
E00000600,64.8,3.1,32.1
E00000601,66.8,2.3,30.9
E00000602,75.8,3.6,20.6
E00000603,65.2,4.7,30.1
E00000604,75.1,1.6,23.3
E00000605,62.8,3.7,33.5
E00000606,57.5,6.9,35.5
E00000607,56.5,3.7,39.9
E00000608,64.3,2.9,32.7
E00000610,50.7,4.9,44.4
E00000611,58.8,2.9,38.4
E00000612,62.4,2.5,35.1
E00000613,61.9,1.5,36.5
E00000614,56.4,4.5,39.1
E00000615,57.5,1.6,40.9
E00000616,64,2,34
E00000617,65.7,2.9,31.4
E00000618,55.6,3.3,41
E00000619,58.3,4.2,37.5
E00000620,60.8,4.2,35
E00000807,57.2,4.8,38
E00000808,65,6.1,28.9
E00000809,59.9,5.9,34.2
E00000811,57.4,1.3,41.3
E00000812,59.7,2.7,37.6
E00000819,49.3,2.9,47.8
E00000820,61.9,2.3,35.8
E00000821,67.1,7.5,25.4
E00000822,70.8,2.3,26.9
E00000823,60.1,4.1,35.8
E00000824,50.2,4.8,44.9
E00000825,66.7,4.8,28.5
E00000826,58.1,4.4,37.4
E00000827,53.3,6.7,40
E00000828,54.7,2.6,42.7
E00000829,60.5,5.1,34.4
E00000830,61.3,8.7,30
E00000831,69.4,1.8,28.9
E00000832,59.5,1.9,38.6
E00000833,53.9,5.9,40.2
E00000834,53.4,2.4,44.1
E00000835,50.8,3.8,45.4
E00000836,56.1,3.3,40.6
E00000837,55.5,4,40.5
E00000838,64.8,6.1,29.1
E00000839,54.3,1.6,44.1
E00000840,57.1,6.8,36.1
E00000841,55.4,1.2,43.5
E00000842,64.6,5.1,30.3
E00000843,65,6.7,28.3
E00000844,61.3,3.2,35.6
E00000845,63.8,6.7,29.4
E00000846,56.1,7.6,36.2
E00000847,55.5,2.6,41.9
E00000848,63.7,3.3,33
E00000849,55.6,7.4,37
E00000850,57.6,0.4,42
E00000851,60.7,4,35.3
E00000852,71.6,2.6,25.9
E00000853,56.1,6.9,37
E00000854,60.1,4,36
E00000855,61.8,5.5,32.8
E00000856,62.8,2.2,34.9
E00000857,46.3,2.3,51.3
E00000858,66.1,2.8,31.1
E00000859,55.3,9.9,34.8
E00000860,61,2.9,36
E00000861,65.1,4,31
E00000863,64.2,5,30.8
E00000864,60.3,2.7,37
E00000865,55.6,3.9,40.6
E00000866,50.2,2.9,46.9
E00000867,65.1,6.4,28.5
E00000868,60.2,6.2,33.6
E00000869,63.4,4.2,32.4
E00001248,49.2,4.5,46.3
E00001302,65.3,4,30.6
E00001305,47.4,1.4,51.2
E00001306,61.3,5.2,33.5
E00001307,50,1.9,48.1
E00001309,53.2,7.1,39.8
E00001310,72,3.2,24.8
E00001311,60.1,2.1,37.8
E00001312,54,4,42.1
E00001313,61.1,5.4,33.5
E00001314,54.8,3.3,41.8
E00001315,56.3,5.5,38.2
E00001316,56.3,4.5,39.3
E00001317,62.2,4.8,33
E00001318,58.2,3.5,38.3
E00001319,66.4,5,28.5
E00001320,63.4,4.5,32.1
E00001321,56.4,2.4,41.2
E00001322,63.7,6.5,29.8
E00001323,59,3.3,37.7
E00001324,64.9,4.7,30.4
E00001325,64.8,4.8,30.5
E00001326,55.3,2.1,42.6
E00001327,60.7,5.2,34.1
E00001328,65.6,4.7,29.6
E00001329,60,6.3,33.7
E00001330,55.7,2.3,42
E00001331,50.5,3,46.5
E00001338,60.7,3.6,35.6
E00001339,64.3,3.2,32.5
E00001343,64,1.9,34.1
E00001344,64.7,0.8,34.5
E00001345,68.4,1,30.6
E00001347,66.9,3.5,29.6
E00001348,60.9,3.6,35.6
E00001377,39.7,0.9,59.5
E00001378,75.3,3.9,20.8
E00001379,80.3,2.9,16.8
E00001387,61.8,8.6,29.6
E00001388,70.5,5,24.6
E00001571,72.1,2.8,25.2
E00001574,59.5,3.1,37.4
E00001575,58.3,1.7,40
E00001576,54.7,1.3,43.9
E00001578,58.8,3.4,37.8
E00006964,65.9,2.2,31.9
E00006968,58.7,3.6,37.6
E00007003,42.2,9.2,48.6
E00007006,54.3,4.6,41.1
E00007008,61.6,3.5,34.9
E00007013,56.7,3.4,39.9
E00007014,58.6,5.1,36.3
E00007017,33.5,3.7,62.8
E00007034,40.5,4.2,55.3
E00007035,64.3,1.9,33.8
E00007036,68.4,2,29.6
E00007037,57.7,5.9,36.5
E00007038,54.9,5.6,39.6
E00007039,61.7,0,38.3
E00007040,51.6,3.6,44.7
E00007041,51.2,3.9,44.8
E00007042,60.1,4.9,35.1
E00007043,60.9,4.3,34.8
E00007044,56.7,3.4,39.8
E00007045,47,6.4,46.7
E00007047,48.6,2.7,48.6
E00007049,62.2,3.8,33.9
E00007050,62.9,2,35.2
E00007052,53.1,0.9,46
E00007054,65.9,2.4,31.8
E00007055,55.3,2.2,42.5
E00007056,44.7,3.2,52.2
E00007058,58.7,4.6,36.7
E00007059,56.3,6,37.7
E00007060,57.8,3.2,39
E00007061,53.5,0,46.5
E00007062,65.4,3.8,30.8
E00007063,59.4,3.3,37.3
E00007064,26.1,5.5,68.5
E00007066,53.4,2.2,44.4
E00007067,55.7,2.4,41.9
E00007068,44.4,4.4,51.2
E00007069,63.7,1.9,34.4
E00007070,53.6,2.8,43.6
E00007071,59.8,3.4,36.8
E00007072,56.2,3.6,40.1
E00007073,40.7,2.1,57.2
E00007208,56.7,3.1,40.3
E00007210,67.2,2.2,30.6
E00007211,73.1,4.2,22.7
E00007212,48,1.8,50.2
E00007213,56.3,4.1,39.6
E00007215,58.9,3.3,37.7
E00007216,60.3,4.5,35.2
