areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00000576,88.9,6.3,2.3,2.6
E00000578,89.6,4.9,1.6,3.9
E00000579,95.1,3.1,0.4,1.4
E00000580,86.8,9,1.4,2.8
E00000581,88.3,4.9,2.2,4.6
E00000583,93.8,3.7,0.2,2.3
E00000584,91,5.9,1.9,1.2
E00000585,91.2,5.8,1.9,1.1
E00000586,93.9,3.7,0.3,2.1
E00000587,87.2,4.8,5.1,3
E00000588,90.6,5.9,0.5,3
E00000589,88.1,6.6,1.6,3.8
E00000590,88.5,5,3,3.6
E00000591,91,5.4,1.8,1.8
E00000592,89.4,4.2,3.3,3.1
E00000593,88.8,6.2,2,3.1
E00000594,90.9,5.2,2.1,1.8
E00000595,91.2,3,2.5,3.3
E00000596,88.5,6.2,3.4,1.9
E00000597,87,5.6,3.7,3.7
E00000598,92.8,3.3,2.2,1.7
E00000599,89.3,4.8,2.7,3.3
E00000600,88.6,7.3,1.5,2.6
E00000601,88.8,8.6,1.1,1.4
E00000602,92.5,6.1,0.7,0.7
E00000603,94.4,3.6,0.3,1.6
E00000604,93.9,3.2,1.7,1.2
E00000605,93,3.4,1,2.6
E00000606,94.5,3.2,1.6,0.6
E00000607,85.3,6.6,6.4,1.7
E00000608,93.1,2.1,3.3,1.5
E00000610,88.2,6.2,3.4,2.2
E00000611,90.5,4.6,2.2,2.8
E00000612,91,5.2,1.5,2.3
E00000613,91.6,3.8,1.4,3.3
E00000614,92.1,5.1,1.5,1.2
E00000615,92.4,4.6,1,2
E00000616,91.5,5.3,1.9,1.3
E00000617,89.1,7.7,0.7,2.5
E00000618,89.2,7.6,1.1,2.2
E00000619,89.4,4.2,3.1,3.3
E00000620,92.3,4.8,0.3,2.7
E00000807,89.3,4.1,3,3.7
E00000808,94,3.5,0.7,1.8
E00000809,92.7,4,1.6,1.6
E00000811,90.1,5.2,1.6,3
E00000812,91.5,4,1.3,3.2
E00000819,89.3,6,2.2,2.5
E00000820,93.1,4.1,0.6,2.2
E00000821,94.7,2.7,1.1,1.6
E00000822,90.7,6.1,0.5,2.8
E00000823,91.1,4.9,2,2
E00000824,87.6,5.3,2.6,4.5
E00000825,92.7,5.8,0.5,1
E00000826,84,11,2.1,3
E00000827,89.9,6.5,1.8,1.8
E00000828,88.1,5.6,3,3.4
