areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00000576,83,12.9,4.1
E00000578,84.5,12,3.5
E00000579,87.6,10.6,1.8
E00000580,86.3,9.3,4.4
E00000581,78.7,15,6.3
E00000583,86.8,10.8,2.4
E00000584,87.5,9.8,2.7
E00000585,88.2,10,1.8
E00000586,84.5,11.4,4.1
E00000587,85.2,11.9,2.8
E00000588,83.8,12,4.2
E00000589,79.1,15.2,5.8
E00000590,85.1,12,2.9
E00000591,87.9,9.8,2.3
E00000592,74.2,16.8,9
E00000593,83,13.2,3.8
E00000594,87,10.7,2.4
E00000595,71.7,19.9,8.5
E00000596,83.8,13.6,2.7
E00000597,83.9,11.3,4.8
E00000598,86.4,9.3,4.2
E00000599,75.3,16.2,8.5
E00000600,87.4,11.5,1.1
E00000601,90.1,8.6,1.3
E00000602,88.9,9.4,1.7
E00000603,85.3,10.4,4.3
E00000604,88.3,9.5,2.2
E00000605,84.4,11.7,3.9
E00000606,82,15.7,2.4
E00000607,82.8,12.6,4.6
E00000608,86.2,9.6,4.2
E00000610,80.9,16.1,3
E00000611,87,9.5,3.6
E00000612,85.5,10,4.5
E00000613,86.3,9.5,4.2
E00000614,86.9,11.1,2
E00000615,85.2,10.7,4.1
E00000616,85.3,12.8,2
E00000617,84.7,11,4.3
E00000618,82.8,10.5,6.8
E00000619,83.4,12.1,4.6
E00000620,87.8,9.9,2.3
E00000807,79.9,13.5,6.6
E00000808,86,11,3
E00000809,81.8,10.5,7.8
E00000811,82.5,13,4.5
E00000812,88,9.2,2.8
E00000819,76.1,12.7,11.2
E00000820,86.3,9.7,4
E00000821,84.6,9.5,6
E00000822,85.5,9.2,5.3
E00000823,81.6,15.3,3.1
E00000824,78.2,12.7,9.2
E00000825,83.2,14.1,2.7
E00000826,79.5,16.3,4.3
E00000827,87.3,9.7,3
E00000828,85,10.8,4.2
E00000829,87.1,8.9,4
E00000830,87.2,11.1,1.7
E00000831,89.4,7.5,3.1
E00000832,85.9,8.7,5.5
E00000833,84.5,9.6,6
E00000834,86.2,8.9,4.9
E00000835,82.9,13.9,3.2
E00000836,87.5,7.8,4.7
E00000837,80,12.2,7.8
E00000838,87.9,7.7,4.4
E00000839,86.3,11,2.7
E00000840,86.1,9,4.9
E00000841,86.4,9.5,4.1
E00000842,84.6,12.4,3
E00000843,87.9,7.7,4.4
E00000844,85.2,12.3,2.6
E00000845,89.5,7.6,2.9
E00000846,80.5,13,6.5
E00000847,85.9,8.8,5.3
E00000848,87.6,9.5,2.9
E00000849,85.9,9,5.1
E00000850,83.3,13.8,3
E00000851,85.3,12.1,2.6
E00000852,86.5,8.9,4.6
E00000853,82.5,12.4,5.1
E00000854,84.3,11.6,4.1
E00000855,88.3,9.7,2.1
E00000856,90.5,6.6,2.9
E00000857,91,7.4,1.6
E00000858,88.6,8.4,3
E00000859,83.3,13.3,3.3
E00000860,90.9,7,2.1
E00000861,91,7.5,1.6
E00000863,84.8,11.1,4.1
E00000864,83.9,10.1,6
E00000865,75.9,16.5,7.6
E00000866,86,9,5
E00000867,84.2,11.6,4.2
E00000868,81.2,13.7,5.1
E00000869,85.9,9.5,4.6
E00001248,73.8,16.3,9.9
E00001302,91.3,5.7,3
E00001305,77.9,16.8,5.3
E00001306,87,7.9,5.1
E00001307,89.6,8.5,2
E00001309,88.3,8.2,3.6
E00001310,78.8,14.5,6.7
E00001311,91.8,6.8,1.4
E00001312,85.7,10.6,3.7
E00001313,87.9,8,4.2
E00001314,80.6,17.4,2
E00001315,75,15.5,9.5
E00001316,83.6,10.2,6.1
E00001317,84.1,10.5,5.4
E00001318,80.8,12.8,6.4
E00001319,88.3,8.8,2.9
E00001320,89.4,7.5,3.2
E00001321,87.2,7.8,5
E00001322,87.6,8.6,3.8
E00001323,91.6,7.3,1.1
E00001324,83.9,11.6,4.5
E00001325,88.8,8.6,2.5
E00001326,89.1,8.3,2.6
E00001327,88.7,10.4,0.9
E00001328,87.3,9,3.7
E00001329,86.2,8.7,5.1
E00001330,88.9,8.4,2.7
E00001331,74.9,14,11.1
E00001338,86.5,11.6,1.9
E00001339,89.7,9.1,1.2
E00001343,86.6,9.9,3.6
E00001344,86.4,10.8,2.8
E00001345,90.7,5.9,3.4
E00001347,90.8,6.4,2.8
E00001348,89.9,6.9,3.2
E00001377,70.9,19.7,9.4
E00001378,91.2,5.7,3.1
E00001379,93.3,5.5,1.2
E00001387,83.1,10.5,6.3
E00001388,85.1,10,4.9
