geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00139441,10.6,40.4,19.1,29.8
E00139442,19.7,47,11.4,22
E00139444,25.4,43.1,16.9,14.6
E00139446,16.1,39.3,23.2,21.4
E00139447,15.8,37.6,24.8,21.8
E00139449,22,38.5,18.3,21.1
E00139452,9,46.3,17.2,27.6
E00139455,34.4,41.6,14.4,9.6
E00139456,14.6,42.7,14.6,28.1
E00139459,26.1,34.5,18.6,20.8
E00139461,21.5,37.2,19.8,21.5
E00139466,16.9,37.9,20.2,25
E00139482,53.5,34.1,11.6,0.8
E00139484,39,37.4,13,10.6
E00139485,53.4,34.7,7.6,4.2
E00139486,31.9,38.7,16.8,12.6
E00139487,32.4,48.9,9.4,9.4
E00139489,35.6,40.7,14.1,9.6
E00139490,47.2,24.1,17.6,11.1
E00139491,36.1,47.9,7.6,8.4
E00139492,34.4,28.9,21.1,15.6
E00139495,30,40.7,15.7,13.6
E00139497,30.4,36.5,16.9,16.2
E00139498,20.5,40.2,21,18.3
E00139499,29.3,42.2,16.4,12.1
E00139500,33.6,27.7,15.1,23.5
E00139501,51.2,20.3,13,15.4
E00139502,27.1,32.7,23.4,16.8
E00139504,26.6,30.5,16.4,26.6
E00139505,38.8,24.8,15.7,20.7
E00139506,40.7,30.1,16.3,13
E00139507,35.8,39.8,12.2,12.2
E00139508,39.6,32.1,16.4,11.9
E00139697,15.5,33.1,23.6,27.7
E00139698,22.5,51.1,11.2,15.2
E00139700,22.4,49.3,9,19.4
E00139718,35,40,11.7,13.3
E00139719,47.9,32.4,10.6,9.2
E00139720,35.7,47.6,11.1,5.6
E00139721,36.8,45.8,10.4,6.9
E00139722,52.1,39.6,5.5,2.8
E00139723,66.7,26.2,4,3.2
E00139724,53.9,27.7,11.3,7.1
E00139725,73.8,20,3.1,3.1
E00139726,51.7,32.8,6.9,8.6
E00139727,21.5,45.4,16.9,16.2
E00139728,35.4,43.8,10.8,10
E00139729,46,28.2,16.9,8.9
E00139730,19,40.5,15.1,25.4
E00139731,89.3,9.8,0.9,0
E00139732,45,33.6,10.7,10.7
E00139733,30.6,34.7,17.7,16.9
E00139734,26.4,49.6,12.8,11.2
E00139735,20.8,50,15.8,13.3
E00139736,18,52.3,14.1,15.6
E00139737,18.3,47.6,18.3,15.9
E00139738,30.7,39.3,15.3,14.7
E00139739,21.9,47.4,14.6,16.1
E00139740,22.4,38.6,19.1,19.9
E00139741,32.7,34.1,16.1,17.1
E00139742,32.8,37.6,14.4,15.2
E00139743,18.6,45.7,17.1,18.6
E00139744,20.5,46.7,14.8,18
E00139745,18,51.6,14.8,15.6
E00139746,29.8,35.5,19.8,14.9
E00139747,31.9,37.8,14.3,16
E00139748,37.5,30,11.7,20.8
E00139749,22.6,45.2,11.3,20.8
E00139750,38,40.3,10.9,10.9
E00139751,24.7,41.8,12.7,20.9
E00139752,43.4,36.3,8.8,11.5
E00139753,17.9,39,17.1,26
E00139755,42.6,41.1,8.5,7.8
E00139756,35.4,35.4,11,18.1
E00139757,31.9,43.7,10.9,13.4
E00139758,28.7,32.2,19.1,20
E00139759,34.6,43.3,11.8,10.2
E00139760,34.7,42.1,11.6,11.6
E00139761,24.1,43.1,13.8,19
E00139762,27.4,37.7,14.2,20.8
E00139763,27.3,34.3,20.3,18.2
E00139764,41.1,25.8,20.2,12.9
E00139765,34.7,36.4,16.9,11.9
E00139774,47.3,32.8,13.7,6.1
E00139775,33.1,39.8,18.6,8.5
E00139776,29.6,33.6,18.4,18.4
E00139820,29.4,43.6,14.7,12.3
E00139821,32.7,43.9,7.5,15.9
E00140037,37.8,44.5,9.2,8.4
E00140038,43,32.6,11.1,13.3
E00140039,35.9,40.4,12.2,11.5
E00140040,34.4,43.2,9.6,12.8
E00140041,45.2,40.5,9.5,4.8
E00140042,28.1,43.8,16.4,11.7
E00140043,29.8,52.4,10.5,7.3
E00140044,21.6,49.2,14,15.2
E00140045,20.6,40.5,18.3,20.6
E00140046,47.1,31.2,12.3,9.4
E00140047,20,49.2,16.9,13.8
