geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00139441,56,0.6,43.4
E00139442,56.3,2.6,41.1
E00139444,62.5,2.4,35.1
E00139446,64.8,1.7,33.5
E00139447,60.7,3.1,36.2
E00139449,65.1,0.4,34.5
E00139452,54.4,3.9,41.7
E00139455,48.7,0.4,50.8
E00139456,46.3,2.9,50.7
E00139459,72.7,1.4,25.9
E00139461,56.7,0.4,42.9
E00139466,53.5,2.1,44.4
E00139482,36,2,62.1
E00139484,55.3,6.5,38.1
E00139485,45.7,1.1,53.3
E00139486,47.9,2.3,49.8
E00139487,41,2,57
E00139489,52.8,0,47.2
E00139490,43.8,0.6,55.7
E00139491,34.3,2.1,63.6
E00139492,52.3,1.8,45.8
E00139495,53.3,2,44.7
E00139497,51,1.9,47.1
E00139498,58.6,2.8,38.6
E00139499,54.9,3.7,41.4
E00139500,53.7,3.9,42.4
E00139501,40.1,10.7,49.2
E00139502,58.8,4.9,36.3
E00139504,43.4,7,49.6
E00139505,51.2,5.2,43.6
E00139506,56.3,3.3,40.5
E00139507,55.7,3.5,40.8
E00139508,51.7,3.5,44.8
E00139697,67.1,1.3,31.6
E00139698,40,1.7,58.3
E00139700,53.2,1.5,45.3
E00139718,61.2,3.3,35.5
E00139719,50,1.3,48.7
E00139720,44.5,2.9,52.6
E00139721,41.5,3.2,55.3
E00139722,40.4,1.5,58.1
E00139723,35.4,5.6,59
E00139724,44.9,2.4,52.7
E00139725,30.1,6,63.9
E00139726,52.5,3.3,44.3
E00139727,50.9,2.6,46.4
E00139728,43.8,1.8,54.5
E00139729,59.3,6.3,34.4
E00139730,56.5,3.8,39.6
E00139731,13.7,0.8,85.5
E00139732,48.8,7,44.3
E00139733,49.3,1.4,49.3
E00139734,44.4,2.9,52.7
E00139735,40.4,6,53.6
E00139736,44.7,2,53.4
E00139737,52.8,1.2,45.9
E00139738,39,0.3,60.6
E00139739,47,1.5,51.5
E00139740,54.9,1.8,43.3
E00139741,50.3,2.3,47.4
E00139742,56.9,1.8,41.3
E00139743,46.7,2.2,51.1
E00139744,42,2,55.9
E00139745,39.3,1.9,58.8
E00139746,57.5,2.4,40.1
E00139747,57,3.4,39.6
E00139748,59.9,2.9,37.2
E00139749,39.6,1.1,59.3
E00139750,42.4,1.7,55.9
E00139751,58.4,1.3,40.3
E00139752,53.5,1.7,44.8
E00139753,63.7,1.2,35.1
E00139755,37,0,63
E00139756,51.1,5.8,43
E00139757,47,3.2,49.8
E00139758,55,1.9,43.1
E00139759,46.7,2.2,51.1
E00139760,47.7,2.3,50
E00139761,49.8,2.2,48
E00139762,51.5,4,44.5
E00139763,53.4,1.5,45.1
E00139764,39.4,4.8,55.9
E00139765,50.5,2.5,47
E00139774,34.3,4.3,61.4
E00139775,50.2,2.2,47.5
E00139776,59.1,3,37.9
E00139820,49.9,1.1,49.1
E00139821,56.5,2.6,40.9
E00140037,38.6,1.3,60.1
E00140038,60.2,4,35.8
E00140039,54.7,1.8,43.4
E00140040,54,3.6,42.4
E00140041,28.1,1.7,70.2
E00140042,54.7,0,45.3
E00140043,41.9,0,58.1
E00140044,56.3,2.3,41.4
E00140045,51.9,4.6,43.5
E00140046,41.2,3.3,55.5
E00140047,51.9,2.6,45.6
E00140048,21.5,2.2,76.2
E00140049,60.8,3.3,35.8
E00140050,61.5,4,34.5
E00140062,42.8,1.8,55.4
E00140065,50.6,2.3,47.2
E00140066,46.9,8.8,44.3
E00140067,62,1.9,36.1
E00140068,48,2,50
E00140069,54.9,0,45.1
E00140070,49.6,0.4,50
E00140071,51.8,2.5,45.7
E00140072,42.9,0,57.1
E00140073,77,2.8,20.2
E00140074,67.2,0.5,32.3
E00140075,63.2,1.2,35.6
E00140077,52.9,3.8,43.3
E00140078,56.7,2.3,41
E00140079,59.7,2.1,38.2
E00140080,53.1,7.2,39.6
E00140081,54.3,8,37.7
E00140082,43.6,8.7,47.7
E00140083,61.5,4,34.4
E00140084,60.5,4.2,35.2
E00140085,53.8,3.6,42.6
E00140090,50.2,1.1,48.7
E00140093,54,1.9,44.2
E00140094,51.4,0,48.6
E00140114,43.8,3.2,53
E00140115,54,5.6,40.5
E00140116,71.1,2.8,26.1
E00140117,43.1,8.3,48.6
E00140118,55.5,2.8,41.7
E00140119,50.7,7.2,42.2
E00140120,66,2.5,31.6
E00140121,62.3,3.1,34.6
E00140122,42.5,6.6,50.9
E00140123,48.3,3.7,48
E00140138,49.3,4,46.7
E00140139,39.2,5.4,55.4
E00140140,53.7,4.2,42.1
E00140141,50.8,6.6,42.6
E00140142,54.2,4.2,41.6
E00140143,43.2,3.5,53.3
E00140144,60.5,3.8,35.7
E00140145,42.8,1,56.3
E00140146,50.6,1.2,48.1
E00140147,49.2,0.8,50
E00140148,52.2,6.5,41.3
E00140149,41.3,5.8,52.9
E00140241,43.8,2.5,53.7
E00140246,41.5,1.4,57.1
E00140247,45.9,2.1,51.9
E00140248,49.3,3.5,47.2
E00190021,60.1,3.7,36.2
E00190023,71.1,1.6,27.3
E00190027,88.2,2,9.9
E00190028,58.2,3.1,38.7
E00190038,65.7,1.3,33.1
E00190041,78.3,3.8,17.9
E00190060,91.4,0.5,8.1
E00190066,77.9,0,22.1
E00190068,45.4,1.6,53
E00190069,79.8,1.1,19.1
E00190079,55.7,7.7,36.7
E00190095,77.9,0.9,21.2
E00190106,80.2,1,18.8
E00190107,87.3,1.4,11.3
E00190109,72.1,2.1,25.9
E00190115,71.5,1.2,27.2
E00190119,56.3,1.5,42.2
E00190125,78.9,1,20.1
E00190132,58.4,2.6,39.1
