areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00089263,5.3,19.3,75.4
E00138766,4.6,51.1,44.3
E00138767,3.3,35,61.7
E00138769,2.6,28.1,69.3
E00138771,4.1,21.3,74.6
E00138776,5.6,28,66.4
E00138778,3.6,23.6,72.9
E00138780,3.3,19,77.7
E00138781,4.1,30.9,65
E00138782,6.9,13.1,80
E00138783,3.8,29.8,66.4
E00138795,2.4,20.1,77.4
E00138796,7.1,21.4,71.4
E00138797,3,17.2,79.9
E00138798,4.2,21.8,73.9
E00138799,5.8,16.1,78.1
E00138800,2.4,18.4,79.2
E00138827,3.2,43.2,53.6
E00138828,2.1,18,79.9
E00138829,5.1,22,72.9
E00138830,0.8,31,68.3
E00138831,0.9,20.8,78.3
E00138832,4.2,29.2,66.7
E00138859,6.3,21.3,72.4
E00138860,4.5,15.2,80.4
E00138861,6.4,22,71.7
E00138862,7.2,27.5,65.2
E00138863,4.8,22.4,72.9
E00138864,6.2,21,72.8
E00138871,3.8,22.9,73.2
E00138872,6.7,23.6,69.7
E00138873,3,23,74.1
E00138874,7.2,20,72.8
E00138875,4.7,24,71.3
E00138876,0,28.1,71.9
E00138877,5.5,11.7,82.8
E00138878,0.8,21.1,78.1
E00138879,3.5,12.8,83.7
E00138880,4.9,22.5,72.5
E00138881,2.9,30.7,66.4
E00138882,9.2,20.8,70
E00138883,2.1,14.6,83.3
E00138884,4.4,33.1,62.5
E00138885,6,20.7,73.3
E00138886,4.1,13.1,82.8
E00138888,0.8,28.3,70.8
E00138889,6.7,21.6,71.6
E00138892,1.1,52.7,46.2
E00138893,1.1,35.2,63.7
E00138894,2,57.4,40.6
E00138895,3.8,25.2,71
E00138896,1.4,49.7,49
E00138897,3.7,42.4,53.9
E00138898,2.8,35.4,61.8
E00138899,0,25.5,74.5
E00138902,3.5,23.5,72.9
E00138903,3.3,8.8,87.9
E00138915,4,25.3,70.7
E00138920,4.4,22.1,73.5
E00138921,8.8,24.3,66.9
E00138922,2.4,23.1,74.6
E00138923,0,31.9,68.1
E00138924,6.4,16.8,76.8
E00138925,8.8,24.8,66.4
E00138926,6.4,18.4,75.2
E00169285,3.1,25.2,71.8
E00169286,4.6,8.8,86.6
E00169289,4.1,9.9,86
E00169290,2.7,21.4,75.9
E00169291,1.2,17.6,81.2
E00169292,6.1,23.7,70.2
E00169293,3.1,16.5,80.4
E00169294,3.7,50,46.3
E00169295,3.2,55.4,41.4
E00169296,5.5,45.9,48.6
E00169309,5.4,48,46.6
E00189012,3.1,26,70.9
E00189023,5.7,8.9,85.4
E00189029,5.5,14.5,80
E00189055,5.1,21.2,73.7
E00189075,8,27.4,64.6
E00189094,2.9,4.8,92.3
E00189095,4.1,24.4,71.5
E00189097,5.6,7.3,87.1
E00189118,3.5,19.3,77.2
E00189132,8.8,20.9,70.3
E00189157,1.6,22.7,75.8
E00189169,3.2,16.9,79.8
