areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00089263,98.2,1.8,0
E00138766,80.9,19.1,0
E00138767,82.5,17.5,0
E00138769,100,0,0
E00138771,93.9,6.1,0
E00138776,99.2,0.8,0
E00138778,97.9,2.1,0
E00138780,100,0,0
E00138781,94.3,5.7,0
E00138782,100,0,0
E00138783,100,0,0
E00138795,98.8,1.2,0
E00138796,94.8,5.2,0
E00138797,97,3,0
E00138798,98.3,1.7,0
E00138799,99.3,0,0.7
E00138800,99.2,0.8,0
E00138827,67.7,32.3,0
E00138828,97.9,2.1,0
E00138829,100,0,0
E00138830,99.2,0.8,0
E00138831,99.1,0.9,0
E00138832,88.9,11.1,0
E00138859,93.8,5.8,0.4
E00138860,97.3,2.7,0
E00138861,100,0,0
E00138862,74.6,25.4,0
E00138863,95.8,4.2,0
E00138864,97.9,2.1,0
E00138871,100,0,0
E00138872,98.3,1.7,0
E00138873,100,0,0
E00138874,100,0,0
E00138875,90.1,5.3,4.7
E00138876,92.9,7.1,0
E00138877,100,0,0
E00138878,100,0,0
E00138879,99.4,0.6,0
E00138880,99.4,0.6,0
E00138881,86.7,13.3,0
E00138882,100,0,0
E00138883,99.5,0.5,0
E00138884,78.4,21.6,0
E00138885,100,0,0
E00138886,100,0,0
E00138888,99.2,0.8,0
E00138889,99.2,0.8,0
E00138892,48.9,51.1,0
E00138893,93.3,6.7,0
E00138894,38.1,61.9,0
E00138895,100,0,0
E00138896,79.6,19,1.4
E00138897,70.5,29.5,0
E00138898,94.3,5.7,0
E00138899,98.2,1.8,0
E00138902,98.9,1.1,0
E00138903,97.2,2.8,0
E00138915,96,4,0
E00138920,99.3,0.7,0
E00138921,94.1,5.9,0
E00138922,94.6,5.4,0
E00138923,98.6,1.4,0
E00138924,100,0,0
E00138925,99.1,0.9,0
E00138926,99.2,0.8,0
E00169285,100,0,0
E00169286,99.5,0.5,0
E00169289,100,0,0
E00169290,100,0,0
E00169291,100,0,0
E00169292,100,0,0
E00169293,100,0,0
E00169294,44,56,0
E00169295,57.1,42.9,0
E00169296,68.9,31.1,0
E00169309,61.7,37.8,0.5
E00189012,96,4,0
E00189023,100,0,0
E00189029,100,0,0
E00189055,99,0,1
E00189075,86.7,12.4,0.9
E00189094,100,0,0
E00189095,100,0,0
E00189097,100,0,0
E00189118,93.8,6.2,0
E00189132,85.3,14.7,0
E00189157,99.2,0.8,0
E00189169,100,0,0
