areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00089263,82.3,0,16.9,0.8
E00138766,91.3,0,7.9,0.8
E00138767,89.9,0.4,9.7,0
E00138769,92.8,0.4,6.8,0
E00138771,91.9,0.2,8,0
E00138776,92.5,0.4,7.1,0
E00138778,94.2,0,5.8,0
E00138780,94.9,0,4.7,0.3
E00138781,95.3,0,4.7,0
E00138782,94.1,0.3,5.6,0
E00138783,92.8,0,6.8,0.3
E00138795,91.8,0,8.3,0
E00138796,93.4,0,6.6,0
E00138797,95.1,0.9,4,0
E00138798,96,0,3,1
E00138799,95.6,0,4.4,0
E00138800,93.7,0,5.9,0.3
E00138827,91.7,0.4,6.6,1.2
E00138828,93.1,0.2,6.7,0
E00138829,95.9,0.4,3.7,0
E00138830,90,0.8,9.2,0
E00138831,92,0,7.6,0.4
E00138832,84.8,0,14.6,0.7
E00138859,88,0,11.5,0.5
E00138860,88.4,0,11.6,0
E00138861,89.9,0.2,9.2,0.7
E00138862,89.3,0.3,10.4,0
E00138863,85.1,0,14.7,0.2
E00138864,90.8,0,8.8,0.3
E00138871,90.8,0.3,8.7,0.3
E00138872,88.2,0.2,10.8,0.7
E00138873,92.4,0,7.6,0
E00138874,92.1,0.3,6.6,1
E00138875,89.8,0.3,9.3,0.8
E00138876,96.3,0.7,2.2,0.7
E00138877,91.6,0.2,8.1,0
E00138878,92.1,0,7.9,0
E00138879,94.4,0.4,5.1,0
E00138880,88.6,0.9,9.4,1.1
E00138881,87.3,0,12.4,0.3
E00138882,94.5,0.3,4.1,1
E00138883,92.4,0,7.4,0.2
E00138884,86.9,0.3,12.8,0
E00138885,95.6,0,4.4,0
E00138886,95.5,0.3,3.6,0.6
E00138888,91.6,0.4,8,0
E00138889,96.3,0.9,2.9,0
E00138892,82.2,0.6,16.6,0.6
E00138893,93.3,0,6.7,0
E00138894,88.3,0,11.7,0
E00138895,92.3,1.1,5.6,1.1
E00138896,85.8,0.4,13.1,0.7
E00138897,92,0,7.2,0.7
E00138898,78.6,0,21.4,0
E00138899,96.8,0,3.2,0
E00138902,91.8,0,8.2,0
E00138903,95.7,1,2.8,0.5
E00138915,89.9,0.6,9.5,0
E00138920,84,0,15.3,0.6
E00138921,88.6,0,11.4,0
E00138922,95.6,0.5,3.9,0
E00138923,96.1,0,3.9,0
E00138924,91.5,0.3,7.3,0.9
E00138925,95,0,4.3,0.8
E00138926,95.2,0,4.8,0
E00169285,90.7,0,8.6,0.6
E00169286,92.5,0.2,7.2,0.2
E00169289,94.7,0.3,5,0
E00169290,86.7,0,12.2,1.1
E00169291,93.9,0.4,5.7,0
E00169292,88.9,0,9.6,1.5
E00169293,92.2,0.4,7.4,0
E00169294,81.4,0.5,15.3,2.7
E00169295,83.1,0,14.6,2.2
E00169296,92.1,1,6.9,0
E00169309,90.3,0,9.7,0
E00189012,46.6,0,51.9,1.5
E00189023,79.1,0,20,0.9
E00189029,90.8,0.3,8.9,0
E00189055,89.3,0.4,10.2,0
E00189075,90.5,0,9.1,0.4
E00189094,93.2,0.3,6.4,0
E00189095,92.7,0,7.3,0
E00189097,46.4,0,52.7,0.9
E00189118,91.3,0,8.7,0
E00189132,87.4,0,12.6,0
E00189157,79.9,0,20.1,0
E00189169,79.6,0,20.1,0.3
