areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00089263,1.9,11.1,35.2,51.9
E00138766,6.9,49.2,35.4,8.5
E00138767,16.7,16.7,57.5,9.2
E00138769,1.8,29.2,60.2,8.8
E00138771,2.9,21,42,34.2
E00138776,0,33.9,52.1,14
E00138778,1.4,25.5,51.8,21.3
E00138780,0.8,2.4,62.6,34.1
E00138781,2.4,19.5,65,13
E00138782,0,3.1,64.6,32.3
E00138783,7.6,34.1,47,11.4
E00138795,1.8,19.3,30.1,48.8
E00138796,3.2,18.9,32.6,45.3
E00138797,0,9.7,54.5,35.8
E00138798,2.5,14.8,59,23.8
E00138799,1.5,12.6,40,45.9
E00138800,1.5,13.8,54.6,30
E00138827,21.6,29.6,17.6,31.2
E00138828,1.6,24.7,32.6,41.1
E00138829,0,14.9,28.9,56.1
E00138830,7.2,41.6,31.2,20
E00138831,0,7.5,51.4,41.1
E00138832,14,4.7,23.3,58.1
E00138859,3.3,20,32.9,43.8
E00138860,3.7,6.4,18.3,71.6
E00138861,0.6,17.3,21.4,60.7
E00138862,11.9,16.4,27.6,44
E00138863,2.4,28.8,47.2,21.7
E00138864,3.3,13.3,36.3,47.1
E00138871,1.3,14.5,35.2,49.1
E00138872,2.2,18,44.4,35.4
E00138873,0.7,21.6,32.8,44.8
E00138874,1.7,16.7,32.5,49.2
E00138875,7,21.1,26.9,45
E00138876,6.2,17.1,63.6,13.2
E00138877,0,2.1,7.6,90.3
E00138878,0,3.9,78,18.1
E00138879,0,1.2,25.1,73.7
E00138880,0,23.9,36.1,40
E00138881,8.9,30.4,54.1,6.7
E00138882,0.8,10,61.7,27.5
E00138883,0.5,8.3,40.6,50.5
E00138884,8.1,50,34.6,7.4
E00138885,0,11,66.9,22
E00138886,0,4.8,31.5,63.7
E00138888,4.2,11.8,37.8,46.2
E00138889,1.5,32.6,50.8,15.2
E00138892,30.8,27.5,23.1,18.7
E00138893,6.8,45.5,31.8,15.9
E00138894,46.4,24.7,22.7,6.2
E00138895,2.3,22.1,55,20.6
E00138896,11.5,41.9,37.2,9.5
E00138897,15.7,47.6,30.4,6.3
E00138898,7.1,47.5,39,6.4
E00138899,1.8,19.6,53.6,25
E00138902,3.5,16.3,38.4,41.9
E00138903,0.9,10.7,7.9,80.4
E00138915,4.7,25.5,27.5,42.3
E00138920,2.2,18.4,46.3,33.1
E00138921,2.2,28.9,40.7,28.1
E00138922,0.6,43.4,42.2,13.9
E00138923,1.5,37.5,44.1,16.9
E00138924,0.8,12.1,54.8,32.3
E00138925,4.5,18.8,39.3,37.5
E00138926,2.4,13,19.5,65
E00169285,4.6,27.5,32.8,35.1
E00169286,0.5,9.3,11.9,78.2
E00169289,0.8,0,15.7,83.5
E00169290,0,8.1,40.5,51.4
E00169291,1.2,2.3,20.9,75.6
E00169292,0.9,34.8,53.9,10.4
E00169293,2.1,10.5,66.3,21.1
E00169294,13.9,55.6,22.2,8.3
E00169295,29.1,31.6,20.9,18.4
E00169296,6.5,51.9,30.6,11.1
E00169309,28.7,20.3,41.1,9.9
E00189012,3.9,33.1,45.7,17.3
E00189023,0,0.8,25.2,74
E00189029,0,22.5,48.6,28.8
E00189055,4,8.1,38.4,49.5
E00189075,9.2,18.3,38.5,33.9
E00189094,0,4,18.8,77.2
E00189095,2.4,33.9,48,15.7
E00189097,0,6.4,38.4,55.2
E00189118,5.4,9.9,77.5,7.2
E00189132,6.3,31.6,37.9,24.2
E00189157,0.8,32.3,42.5,24.4
E00189169,0,12.9,55.6,31.5
