areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00089263,1.8,28.6,41.1,28.6
E00138766,29.3,41.4,20.3,9
E00138767,15,40.8,34.2,10
E00138769,11.5,43.4,33.6,11.5
E00138771,6.2,31.3,49,13.6
E00138776,14.9,39.7,33.9,11.6
E00138778,9.2,39.7,35.5,15.6
E00138780,4,33.1,42.7,20.2
E00138781,13.8,37.4,37.4,11.4
E00138782,5.5,33.1,42.5,18.9
E00138783,19.5,42.1,27.1,11.3
E00138795,4.2,31.3,43.4,21.1
E00138796,1.1,34.7,34.7,29.5
E00138797,3.7,29.1,43.3,23.9
E00138798,13.4,31.9,38.7,16
E00138799,3.7,28.9,43,24.4
E00138800,2.3,30,43.1,24.6
E00138827,23,38.1,27.8,11.1
E00138828,8.4,31.6,45.8,14.2
E00138829,4.4,30.7,46.5,18.4
E00138830,9.6,39.2,37.6,13.6
E00138831,2.8,29.2,50.9,17
E00138832,11.1,24.4,37.8,26.7
E00138859,3.8,28.5,46.4,21.3
E00138860,0,19.5,53.1,27.4
E00138861,4,28.9,33.5,33.5
E00138862,8.7,25.4,42,23.9
E00138863,4.7,37.9,39.3,18
E00138864,4.6,29.5,47.3,18.7
E00138871,6.2,31.7,44.7,17.4
E00138872,3.9,34.8,37.1,24.2
E00138873,5.2,31.3,38.1,25.4
E00138874,6.6,28.1,40.5,24.8
E00138875,8.2,29.2,45,17.5
E00138876,10.2,47.7,26.6,15.6
E00138877,3.5,22.4,50.3,23.8
E00138878,10,36.2,34.6,19.2
E00138879,0.6,31,50,18.5
E00138880,4.4,36.5,42,17.1
E00138881,21.5,43,26.7,8.9
E00138882,11.7,38.3,35.8,14.2
E00138883,3.6,23.4,57.3,15.6
E00138884,22.6,53.3,17.5,6.6
E00138885,8.7,40.9,40,10.4
E00138886,6.4,26.4,52,15.2
E00138888,13.4,37,35.3,14.3
E00138889,22,28.8,38.6,10.6
E00138892,22.2,43.3,24.4,10
E00138893,18.9,36.7,33.3,11.1
E00138894,40.2,45.4,10.3,4.1
E00138895,13.6,40.2,34.8,11.4
E00138896,15.5,50.7,27.7,6.1
E00138897,34.6,41.9,18.3,5.2
E00138898,14.3,40.7,34.3,10.7
E00138899,7.3,40,30.9,21.8
E00138902,6,26.2,42.9,25
E00138903,4.2,23.1,49.1,23.6
E00138915,4.7,33.6,45.6,16.1
E00138920,5.9,27.2,43.4,23.5
E00138921,3.7,37,40,19.3
E00138922,10.1,39.9,36.3,13.7
E00138923,12.5,39.7,33.8,14
E00138924,5.6,36.8,33.6,24
E00138925,7.1,30.1,36.3,26.5
E00138926,6.5,19.5,42.3,31.7
E00169285,5.4,36.4,41.9,16.3
E00169286,0.5,19.2,54.9,25.4
E00169289,0.8,20.7,49.6,28.9
E00169290,1.9,35.2,45.4,17.6
E00169291,1.2,26.7,50,22.1
E00169292,3.5,43.9,41.2,11.4
E00169293,7.4,37.2,42.6,12.8
E00169294,20.4,50,26.9,2.8
E00169295,24.4,48.7,21.8,5.1
E00169296,17.9,49.1,27.4,5.7
E00169309,27.9,43.8,20.4,8
E00189012,4.8,44.8,44.8,5.6
E00189023,4,21,53.2,21.8
E00189029,0.9,25,61.6,12.5
E00189055,5,30,37,28
E00189075,11.6,30.4,46.4,11.6
E00189094,2,9.8,72.5,15.7
E00189095,3.2,38.1,50,8.7
E00189097,0.8,23.6,65.9,9.8
E00189118,12.5,33.9,37.5,16.1
E00189132,7.4,45.3,41.1,6.3
E00189157,8.7,38.6,44.1,8.7
E00189169,0,28,65.6,6.4
