areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00089263,69.1,25.5,3.6,1.8,0
E00138766,23.1,53.7,17.9,3.7,1.5
E00138767,38.8,31.4,28.1,1.7,0
E00138769,44.7,43,11.4,0.9,0
E00138771,54.1,31.6,14.3,0,0
E00138776,35.5,47.1,17.4,0,0
E00138778,41.8,41.1,14.9,1.4,0.7
E00138780,67.5,19.5,10.6,1.6,0.8
E00138781,45.6,34.4,16.8,3.2,0
E00138782,59.4,30.5,8.6,0.8,0.8
E00138783,24.4,49.6,24.4,1.5,0
E00138795,57.3,32.9,9.8,0,0
E00138796,58.9,30.5,10.5,0,0
E00138797,55.2,34.3,8.2,2.2,0
E00138798,50.4,32.2,14.9,0.8,1.7
E00138799,67.4,23.7,8.9,0,0
E00138800,63.4,29,6.1,1.5,0
E00138827,40.2,31.5,26.8,1.6,0
E00138828,47.1,33.3,17.5,1.6,0.5
E00138829,66.4,27.4,5.3,0.9,0
E00138830,37.6,34.4,25.6,2.4,0
E00138831,67,26.4,6.6,0,0
E00138832,73.3,11.1,15.6,0,0
E00138859,56.3,29.4,12.6,1.7,0
E00138860,72.7,20,7.3,0,0
E00138861,60.8,32.7,5.3,1.2,0
E00138862,56.7,23.9,19.4,0,0
E00138863,32.1,37.7,26.9,3.3,0
E00138864,58.1,29,12.4,0.4,0
E00138871,64.8,25.2,8.2,1.3,0.6
E00138872,61.4,27.8,10.8,0,0
E00138873,56.4,30.1,13.5,0,0
E00138874,61.5,23.8,14.8,0,0
E00138875,56.2,30.2,10.7,3,0
E00138876,50,32.8,17.2,0,0
E00138877,78.2,18.4,3.4,0,0
E00138878,59.4,31.3,9.4,0,0
E00138879,75.3,18.8,5.9,0,0
E00138880,52.2,30,15.6,2.2,0
E00138881,25.5,42.3,26.3,5.1,0.7
E00138882,55,35,8.3,1.7,0
E00138883,67.7,26,6.3,0,0
E00138884,20.7,47.4,31.1,0.7,0
E00138885,51.7,31.4,11.9,4.2,0.8
E00138886,68.5,23.6,7.9,0,0
E00138888,72.3,19.3,7.6,0.8,0
E00138889,29,38.9,29,3.1,0
E00138892,28.4,31.8,39.8,0,0
E00138893,31.1,44.4,23.3,1.1,0
E00138894,15.5,24.7,57.7,2.1,0
E00138895,52.7,38.2,7.6,1.5,0
E00138896,32.4,45.5,21.4,0.7,0
E00138897,15.6,41.7,40.6,2.1,0
E00138898,23,56.1,20.1,0,0.7
E00138899,54.7,35.8,9.4,0,0
E00138902,55.2,29.9,12.6,2.3,0
E00138903,71,16.8,11.2,0.9,0
E00138915,58.9,26,13,0.7,1.4
E00138920,60.3,20.6,18.4,0.7,0
E00138921,47.4,35.6,16.3,0.7,0
E00138922,32.1,44,22,1.8,0
E00138923,42.6,47.1,9.6,0.7,0
E00138924,57.3,30.6,12.1,0,0
E00138925,57.5,28.3,14.2,0,0
E00138926,70.7,22,6.5,0.8,0
E00169285,47.7,35.9,14.1,2.3,0
E00169286,61.1,26.4,10.4,2.1,0
E00169289,81.8,15.7,1.7,0.8,0
E00169290,71.4,22.3,6.3,0,0
E00169291,71.6,23.9,4.5,0,0
E00169292,33,47,18.3,1.7,0
E00169293,53.2,35.1,11.7,0,0
E00169294,19.8,55.7,22.6,0.9,0.9
E00169295,28.2,34.6,35.9,1.3,0
E00169296,23.6,53.8,20.8,1.9,0
E00169309,23.8,32.7,43.1,0.5,0
E00189012,48.8,31.2,20,0,0
E00189023,79.7,17.9,0.8,1.6,0
E00189029,45.2,42.6,9.6,2.6,0
E00189055,61.4,27.7,8.9,2,0
E00189075,45.5,23.2,30.4,0.9,0
E00189094,76.5,19.6,3.9,0,0
E00189095,44.8,41.6,13.6,0,0
E00189097,75.2,19.2,5.6,0,0
E00189118,37.2,25.7,35.4,1.8,0
E00189132,26.3,37.9,33.7,2.1,0
E00189157,44,40.8,15.2,0,0
E00189169,60,32.8,7.2,0,0
